id,description,url,verified,profile_image_url,location,username,name,protected,public_metrics,entities,pinned_tweet_id
1884307297,,,False,https://pbs.twimg.com/profile_images/1436410372030926849/5hThYU-w_normal.jpg,"Barcelona, Spain",lourdesmago,loulou,False,"{'followers_count': 69, 'following_count': 391, 'tweet_count': 1403, 'listed_count': 0}",,
1965987018,,,False,https://pbs.twimg.com/profile_images/1499096868281794563/SEglOC54_normal.jpg,"México, DF",jorgevazan,Jorge VázquezÁngeles,False,"{'followers_count': 47, 'following_count': 150, 'tweet_count': 155, 'listed_count': 1}",,
956454414,The Revolution Will Not Be Televised. Header pic by @_dannyphoto_,,False,https://pbs.twimg.com/profile_images/1191861912583229441/18CViGsY_normal.jpg,Chi City,LydiasLyfe,Blue Ivy Stan Account,False,"{'followers_count': 329, 'following_count': 307, 'tweet_count': 53985, 'listed_count': 27}","{'description': {'mentions': [{'start': 52, 'end': 65, 'username': '_dannyphoto_'}]}}",
264570824,適当にやってます,http://t.co/IEep91jKpI,False,https://pbs.twimg.com/profile_images/1234845739483836416/E1yGC_C0_normal.jpg,,k_ishida2,ishida,False,"{'followers_count': 133, 'following_count': 774, 'tweet_count': 5033, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/IEep91jKpI', 'expanded_url': 'http://www.last.fm/user/ishida', 'display_url': 'last.fm/user/ishida'}]}}",
93635538,கால வெள்ளத்தில் அடித்துச் செல்லப்பட்டு கார்பரேட் வாசலில் கரை ஒதுங்கியவன். #SingHem https://t.co/ZHMmzLHGfq,https://t.co/YyGSK8J2Iv,False,https://pbs.twimg.com/profile_images/1511949911117377536/TuV6rOtD_normal.jpg,வங்கக் கடலின் திண்ணை- சென்னை,SingHem,ஹேம்நாத். அ 💥🦋,False,"{'followers_count': 5347, 'following_count': 1835, 'tweet_count': 7100, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YyGSK8J2Iv', 'expanded_url': 'http://youtu.be/lVQ2Ik8Yx2Y', 'display_url': 'youtu.be/lVQ2Ik8Yx2Y'}]}, 'description': {'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/ZHMmzLHGfq', 'expanded_url': 'http://hemnathannadurai.wordpress.com', 'display_url': 'hemnathannadurai.wordpress.com'}], 'hashtags': [{'start': 74, 'end': 82, 'tag': 'SingHem'}]}}",5.2243485719699456e+17
343867979,,,False,https://pbs.twimg.com/profile_images/498846005509775360/pA42aBfW_normal.jpeg,Trinidad,seeperz,Sachin Seepersad,False,"{'followers_count': 6, 'following_count': 84, 'tweet_count': 311, 'listed_count': 0}",,
336093973,♎                                                    💜🤍,,False,https://pbs.twimg.com/profile_images/1422541158304165889/ONcC9j3B_normal.jpg,Albocàsser,Parres96,La pequeña Parres☺✌,False,"{'followers_count': 417, 'following_count': 506, 'tweet_count': 8732, 'listed_count': 1}",,
2291271959,973|202♊️🌬🤍,https://t.co/40PBwpRNkr,False,https://pbs.twimg.com/profile_images/1481123903175020544/M4H29kR1_normal.jpg,,MadiMack18,Madison Paige,False,"{'followers_count': 187, 'following_count': 211, 'tweet_count': 6545, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/40PBwpRNkr', 'expanded_url': 'https://www.etsy.com/shop/crystalkissesus/', 'display_url': 'etsy.com/shop/crystalki…'}]}}",1.44339796536064e+18
712937704649072640,"Amatör Fotoğrafçı
İlaç Mümessili
Polisiye Yazarı",https://t.co/Qyv0M8trQu,False,https://pbs.twimg.com/profile_images/1114135566642241536/LwxDCZLq_normal.jpg,"İzmir, Türkiye",Orcun_Yenilmez,Orçun Yenilmez,False,"{'followers_count': 139, 'following_count': 220, 'tweet_count': 1060, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Qyv0M8trQu', 'expanded_url': 'https://dedektifdergi.com/author/orcun-yenilmez/', 'display_url': 'dedektifdergi.com/author/orcun-y…'}]}}",
1133240268684242944,miserable,,False,https://pbs.twimg.com/profile_images/1500509842431221763/m9Totsbc_normal.jpg,rotting,maniac3113,cam💌,False,"{'followers_count': 115, 'following_count': 213, 'tweet_count': 13745, 'listed_count': 1}",,1.5212559494780232e+18
483092362,when i die put my memes in the grave // 9/29/19💞 // she/her,,False,https://pbs.twimg.com/profile_images/1274507732570251266/tmcKfTiz_normal.jpg,,jfrannn17,jenn,False,"{'followers_count': 208, 'following_count': 127, 'tweet_count': 25120, 'listed_count': 0}",,
191230176,"《Félix》🔸️《26》🔸️《he/him》🔸️《en/fr》    
      🎶 Won’t stand down, I’m growing stronger 🎶 《 icon art: @pharIoom》",https://t.co/VzwICBRryy,False,https://pbs.twimg.com/profile_images/1510104985853431819/G6t86rgN_normal.jpg,🇨🇦,QuietProtag,ultimate tim hortons worker,False,"{'followers_count': 353, 'following_count': 552, 'tweet_count': 202852, 'listed_count': 26}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VzwICBRryy', 'expanded_url': 'https://quietprotag.carrd.co/', 'display_url': 'quietprotag.carrd.co'}]}, 'description': {'mentions': [{'start': 98, 'end': 107, 'username': 'pharIoom'}]}}",1.507562178903163e+18
853500704375410688,j,,False,https://pbs.twimg.com/profile_images/1472754680778403844/BeFphTbK_normal.jpg,"Virgin Islands, U.S.",badgyalkeys,keys 🧋,False,"{'followers_count': 789, 'following_count': 569, 'tweet_count': 29234, 'listed_count': 0}",,1.1576570766651105e+18
882305516311113728,"Nigel Wheeler BEM, Chairman of Pontypridd FC All views my own. Believes in ‘All good things to those who wait’ MainSponsors:#WesternSecurity #developfromwithin",https://t.co/ZhjyFzhVXm,False,https://pbs.twimg.com/profile_images/1004222555463528448/M_wRFbY1_normal.jpg,"Pontypridd, Wales",PFC_Chairman,NWPontypridd FC,False,"{'followers_count': 446, 'following_count': 1168, 'tweet_count': 3129, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZhjyFzhVXm', 'expanded_url': 'http://pontypriddfc.com', 'display_url': 'pontypriddfc.com'}]}, 'description': {'hashtags': [{'start': 124, 'end': 140, 'tag': 'WesternSecurity'}, {'start': 141, 'end': 159, 'tag': 'developfromwithin'}]}}",
78327645,"""Do you believe that male-sexed people should have the right to undress and shower in a communal room with teenage girls?"" #TheStanilandQuestion

He/he/heee",,False,https://pbs.twimg.com/profile_images/1288399344211763200/90C0Y__v_normal.jpg,Monsoon Poultry Hospital,LawnShock,Kevin Dish #IStandWithJKRowling 🇩🇪🇬🇧,False,"{'followers_count': 974, 'following_count': 1560, 'tweet_count': 13749, 'listed_count': 0}","{'description': {'hashtags': [{'start': 123, 'end': 144, 'tag': 'TheStanilandQuestion'}]}}",1.3641306471875953e+18
1517744842889125888,,,False,https://pbs.twimg.com/profile_images/1517745369937027072/Rjpt0Raw_normal.png,,ClosAntoni,Antoni Corral Clos,False,"{'followers_count': 0, 'following_count': 4, 'tweet_count': 18, 'listed_count': 0}",,
261712169,"Geek, Head of Maths in a Yorkshire Secondary School, bookworm. Experienced tsundoku practitioner and crazy cat mother. May contain sarcasm and cynicism.",,False,https://pbs.twimg.com/profile_images/1520181361151197184/RYDzbiJ8_normal.jpg,"Yorkshire, UK",missradders,Hannah 🤓 🇺🇦,False,"{'followers_count': 14586, 'following_count': 6028, 'tweet_count': 89419, 'listed_count': 179}",,1.0387487927266714e+18
793571491,"Aquí no están todos los que son, ni son todos los que estan",,False,https://pbs.twimg.com/profile_images/1099214397099126785/uwAAoamZ_normal.jpg,,Alex_FR88,Alex Fernandez,False,"{'followers_count': 74, 'following_count': 392, 'tweet_count': 652, 'listed_count': 1}",,
1284311817448194048,,,False,https://pbs.twimg.com/profile_images/1339966773156847618/AkoW63NT_normal.jpg,"Sayville, NY",jherbst_1575,Jimmy,False,"{'followers_count': 0, 'following_count': 23, 'tweet_count': 134, 'listed_count': 0}",,
19552410,"Greggs Insight Lead - all views expressed are my own.
U16 Grassroots coach.
Cognitive Miser.  
Married to Scott Prize Short-story Winner @cassandrajaneuk",https://t.co/ClHA9MkTVR,False,https://pbs.twimg.com/profile_images/2763861552/1c5d15ea906b903310f769e1ea5b73f1_normal.jpeg,"Cave Dweller, Nr Hull, UK",tonyparkin67,Tony Parkin,False,"{'followers_count': 383, 'following_count': 686, 'tweet_count': 2611, 'listed_count': 4}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ClHA9MkTVR', 'expanded_url': 'https://www.flickr.com/photos/parkituk/', 'display_url': 'flickr.com/photos/parkitu…'}]}, 'description': {'mentions': [{'start': 137, 'end': 153, 'username': 'cassandrajaneuk'}]}}",
972186790508580864,"ᵢ ₜₐₛₜₑ ₜₕₑ bᵢₜₜₑᵣₛ ₐₙd ᵢ wₐₙₙₐ ₕₐᵥₑ ₛₒₘₑ ₛᵤgₐᵣ ₜₒ ₜₐₛₜₑ. 
           ᵢ ₛₘₑₗₗ ₜₕₑ ᵣₒₛₑₛ, ᵢ cₒᵤₗd ᵤₛₑ ₐ ₗᵢₜₜₗₑ ₚᵤₙcₕ ᵢₙ ₜₕₑ fₐcₑ.",https://t.co/WlF643nuKA,False,https://pbs.twimg.com/profile_images/1521528756719996928/UlshbPXn_normal.jpg,"Edge of a cliff, under a tree",HuntyWiz,🐼HuntyWiz the Inconsequential,False,"{'followers_count': 1340, 'following_count': 2040, 'tweet_count': 59650, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WlF643nuKA', 'expanded_url': 'https://twitter.com/search/?q=%28HuntyWiz', 'display_url': 'twitter.com/search/?q=%28H…'}]}}",1.286065663623168e+18
4314824663,PFP: @_minnn_____ !!      Wattpad: XRandomatorX. Redbubble: ThatsAlexForYa. Insta: salazar_the_sneak// 20yrs //,,False,https://pbs.twimg.com/profile_images/1510454810981634049/jo1UDK7n_normal.jpg,Earth dimension C-137,ThatsAlexForYa,Ayo,False,"{'followers_count': 59, 'following_count': 217, 'tweet_count': 1818, 'listed_count': 4}","{'description': {'mentions': [{'start': 5, 'end': 17, 'username': '_minnn_____'}]}}",1.33719959688439e+18
438010635,"Welcome to the apocalypse, Mr. Squidward.",https://t.co/yYXBdETmug,False,https://pbs.twimg.com/profile_images/1508924988488880129/BUjWEoUG_normal.jpg,Bikini Bottom ,tiffanylynk,☆tiffany★,False,"{'followers_count': 1057, 'following_count': 1184, 'tweet_count': 96346, 'listed_count': 28}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yYXBdETmug', 'expanded_url': 'http://futuremrsjackdaniels.tumblr.com/', 'display_url': 'futuremrsjackdaniels.tumblr.com'}]}}",1.479528981510697e+18
710446878945488896,"Foodie, dog parent and Cheesecake enthusiast. Owner of Indy's Cheesecakes.",,False,https://pbs.twimg.com/profile_images/710477913271832576/ofcegGim_normal.jpg,"Mumbai, India",oindrilla24,Oindrilla Roy,False,"{'followers_count': 46, 'following_count': 229, 'tweet_count': 602, 'listed_count': 0}",,
470002636,,,False,https://pbs.twimg.com/profile_images/1278202055044280324/8QiDVfDJ_normal.jpg,"Bengaluru, India",Shailynaik,Shaily,False,"{'followers_count': 179, 'following_count': 734, 'tweet_count': 1037, 'listed_count': 1}",,
417008840,,,False,https://pbs.twimg.com/profile_images/1492642930263306241/osA7rXGs_normal.jpg,Rum,ralphsdino,Ralph Sdino,False,"{'followers_count': 11, 'following_count': 365, 'tweet_count': 135, 'listed_count': 1}",,
2300622470,"Mom of 2 great kids, 💙 my better half @BleedblueRob #RockGirl #LeafsForever, #Marlies, #NextLevel, #Flames, #Nascar, #4theCup #ChiefsKingdom, #FlipFlops 🩴🩴",,False,https://pbs.twimg.com/profile_images/1520908810965110784/nuu8FnsN_normal.jpg,"KW, ON",BleedblueTJ,🏒 🤍💛 X ꪻꪖꪑᦓ💛🤍🏒,False,"{'followers_count': 2239, 'following_count': 2620, 'tweet_count': 32287, 'listed_count': 25}","{'description': {'hashtags': [{'start': 52, 'end': 61, 'tag': 'RockGirl'}, {'start': 62, 'end': 75, 'tag': 'LeafsForever'}, {'start': 77, 'end': 85, 'tag': 'Marlies'}, {'start': 87, 'end': 97, 'tag': 'NextLevel'}, {'start': 99, 'end': 106, 'tag': 'Flames'}, {'start': 108, 'end': 115, 'tag': 'Nascar'}, {'start': 117, 'end': 125, 'tag': '4theCup'}, {'start': 126, 'end': 140, 'tag': 'ChiefsKingdom'}, {'start': 142, 'end': 152, 'tag': 'FlipFlops'}], 'mentions': [{'start': 38, 'end': 51, 'username': 'BleedblueRob'}]}}",1.182476467688661e+18
183567197,Contemporary Abstracts...Various Mediums...and aspiring Photographer! Nanny. Editor.,,False,https://pbs.twimg.com/profile_images/1519028249644392455/9moYi9wY_normal.jpg,"Austin, TX",lquenon500,Lisa Quenon,False,"{'followers_count': 689, 'following_count': 2981, 'tweet_count': 19316, 'listed_count': 63}",,
1242508438548037632,,,False,https://pbs.twimg.com/profile_images/1503080148492451841/MN9xc1ih_normal.jpg,,frenchfriedaf,Unfriendly Neighborhood Bear,False,"{'followers_count': 3, 'following_count': 4, 'tweet_count': 360, 'listed_count': 0}",,
781556,"Soy un jaguar, negro",https://t.co/78AxuNOuxy,False,https://pbs.twimg.com/profile_images/1375928343867052034/b4xx3zpe_normal.jpg,CDMX,roko,Rodrigo 🐆,False,"{'followers_count': 311, 'following_count': 389, 'tweet_count': 53175, 'listed_count': 14}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/78AxuNOuxy', 'expanded_url': 'http://instagram.com/rokou', 'display_url': 'instagram.com/rokou'}]}}",1.2976287241128755e+18
956420410886819840,,,False,https://pbs.twimg.com/profile_images/1359015079551901697/RWzloQRn_normal.jpg,"New York, NY",bye_523,ㅎㅇ,False,"{'followers_count': 21, 'following_count': 78, 'tweet_count': 441, 'listed_count': 0}",,
1328438317,una heroína del universo alternó de Marvel,https://t.co/emOvxoQ4j1,False,https://pbs.twimg.com/profile_images/872658230538719233/XHc6luTT_normal.jpg,"Jalisco, México",ninaha6969,Ebba Frost 🧚🏻‍♂️,False,"{'followers_count': 501, 'following_count': 1292, 'tweet_count': 7974, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/emOvxoQ4j1', 'expanded_url': 'http://Instagram.com/ebba_frost', 'display_url': 'Instagram.com/ebba_frost'}]}}",
35752755,brave; bruised; who i am meant to be • katie mcgrath trash,https://t.co/THEgW1zxvW,False,https://pbs.twimg.com/profile_images/1521491467331678210/Rg1a1G3n_normal.jpg,he/him 🏳️‍⚧️ • 27 • 🇳🇱,1stclasstrash,dean,False,"{'followers_count': 147, 'following_count': 109, 'tweet_count': 10812, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/THEgW1zxvW', 'expanded_url': 'http://instagram.com/1stclasstrash', 'display_url': 'instagram.com/1stclasstrash'}]}}",1.466485990525223e+18
779363715057610752,Host of #HangOverTime for @miaheatbeat and @LightSkinnedOps co-host. Proud child of immigrants 🇭🇹🇭🇹🇭🇹 IG: Alff954,https://t.co/SdhH7J7kbJ,False,https://pbs.twimg.com/profile_images/1394822229301547012/yxNBwtLP_normal.jpg,Melmac,Alf954,Alf,False,"{'followers_count': 5189, 'following_count': 898, 'tweet_count': 106347, 'listed_count': 105}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SdhH7J7kbJ', 'expanded_url': 'http://twitch.tv/miamiheatbeat', 'display_url': 'twitch.tv/miamiheatbeat'}]}, 'description': {'hashtags': [{'start': 8, 'end': 21, 'tag': 'HangOverTime'}], 'mentions': [{'start': 26, 'end': 38, 'username': 'miaheatbeat'}, {'start': 43, 'end': 59, 'username': 'LightSkinnedOps'}]}}",1.5175189369878733e+18
1434383888307003392,ジャンル雑多の呟き,,False,https://pbs.twimg.com/profile_images/1434388622690586624/UBAGzQW2_normal.jpg,,H8KsAa,雨色,False,"{'followers_count': 0, 'following_count': 0, 'tweet_count': 70, 'listed_count': 0}",,
309492092,Architecture is my first love,,False,https://pbs.twimg.com/profile_images/1417497139987496962/n9oxQOTY_normal.jpg,Parallel Universe ,LadyQ__,Qenehelo,False,"{'followers_count': 2156, 'following_count': 609, 'tweet_count': 48121, 'listed_count': 6}",,6.690374705462845e+17
16042654,*huurgahhhh*,https://t.co/Yjq1yeubTR,False,https://pbs.twimg.com/profile_images/1366107576220459017/gkb3Ycxr_normal.jpg,Bohonn und elsewhere,Wasalski,Wasalski,False,"{'followers_count': 141, 'following_count': 575, 'tweet_count': 6837, 'listed_count': 5}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Yjq1yeubTR', 'expanded_url': 'http://wasalskiswelt.wordpress.com/', 'display_url': 'wasalskiswelt.wordpress.com'}]}}",
111555036,Husband. Proud Father. Cloud Security at @IBMSecurity. @IBM Inventor. ex-@OpenBSD (xsa@).  CrossFit. eMTB. Porsche. I follow You via Lists. My Own Views.,https://t.co/t3laotdPaz,False,https://pbs.twimg.com/profile_images/1333040900231073794/smwJUwMY_normal.jpg,Near a mountain,0x58,Xavier «X» Santolaria 🇧🇪🇪🇸 (@ 127.0.0.1🇨🇭),False,"{'followers_count': 1017, 'following_count': 0, 'tweet_count': 7587, 'listed_count': 84}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/t3laotdPaz', 'expanded_url': 'https://github.com/xsa', 'display_url': 'github.com/xsa'}]}, 'description': {'mentions': [{'start': 41, 'end': 53, 'username': 'IBMSecurity'}, {'start': 55, 'end': 59, 'username': 'IBM'}, {'start': 73, 'end': 81, 'username': 'OpenBSD'}]}}",1.5096001035137884e+18
826296825145606144,"Bookseller, book junkie, master of useless information",,False,https://pbs.twimg.com/profile_images/1259622600407482368/WpVroTa9_normal.jpg,,pjcarey11,patrick carey,False,"{'followers_count': 22, 'following_count': 40, 'tweet_count': 2851, 'listed_count': 0}",,
124820844,"Hard working, 35 years old uni grad :)) Crazy for tv shows, movies, books and foreign countries. Besides it's just the crazy little me ^^",https://t.co/HcLeMHuHzJ,False,https://pbs.twimg.com/profile_images/543375959135514626/heBH_AV0_normal.jpeg,Germany,L_H_Graham,Kris,False,"{'followers_count': 153, 'following_count': 199, 'tweet_count': 11325, 'listed_count': 18}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HcLeMHuHzJ', 'expanded_url': 'http://www.youtube.com/user/LaurenHelenGraham', 'display_url': 'youtube.com/user/LaurenHel…'}]}}",
19447498,"AKA Lesli Richardson (She/Her) Snarky, kinky, poly, mostly harmless author, shield maiden in training, geek, Pagan witch, Oxford comma ♥️er. Gives good brain.",https://t.co/XH3kF2SC7I,False,https://pbs.twimg.com/profile_images/1402598114536656897/aPtK4gM3_normal.jpg,"Dagnabbit, Florida!",TymberDalton,Tymber Dalton aka Lesli Richardson,False,"{'followers_count': 4608, 'following_count': 5048, 'tweet_count': 205099, 'listed_count': 237}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/XH3kF2SC7I', 'expanded_url': 'http://tymberdalton.com', 'display_url': 'tymberdalton.com'}]}}",1.4204614272240886e+18
1181700631754690560,,,False,https://pbs.twimg.com/profile_images/1203514336767070208/NBFEOaoZ_normal.jpg,,Slothgamer365,Adrian,False,"{'followers_count': 1, 'following_count': 3, 'tweet_count': 19, 'listed_count': 0}",,
35162274,apollo jaimes• he/them • twenty-eight • i don’t wanna be heard; i wanna be listened to • y’all means all • venmo/cashapp: ApolloJaimes,https://t.co/wyD1aGOJqB,False,https://pbs.twimg.com/profile_images/1473120590487867394/ylz-RubY_normal.jpg,"29.9988° N, 90.1344° W",ApolloJaimes,the black man bon iver 🪕,False,"{'followers_count': 508, 'following_count': 379, 'tweet_count': 91196, 'listed_count': 21}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wyD1aGOJqB', 'expanded_url': 'http://trickortreatmeout.tumblr.com', 'display_url': 'trickortreatmeout.tumblr.com'}]}}",1.2702497346876006e+18
954371360192585728,🌟D.O.G.,,False,https://pbs.twimg.com/profile_images/1510609543910543360/7jUE7f71_normal.jpg,Japan,yo2Dev,Yo2,False,"{'followers_count': 37, 'following_count': 196, 'tweet_count': 7179, 'listed_count': 2}",,
750390378759655424,typewriter font enthusiast,,False,https://pbs.twimg.com/profile_images/1410758475651637252/qdOMLdyI_normal.jpg,she/her,stcrrychar,char,False,"{'followers_count': 1060, 'following_count': 548, 'tweet_count': 66821, 'listed_count': 52}",,1.287603805799035e+18
1240024915241295872,"work on you, for you 🌈 🏀// 💙❤️🤍 //insta:elisaafdez_",,False,https://pbs.twimg.com/profile_images/1468031074475331598/qPdGW6mt_normal.jpg,Sevilla ,elisaafdezz,elisaa,False,"{'followers_count': 172, 'following_count': 345, 'tweet_count': 733, 'listed_count': 0}",,1.4680271121793434e+18
2148926545,"Entrepreneur.
Love & care to people around me.
Set my goals with commitment. Plan my future by future memory. Freedom of time.
日新又日新-夢想",https://t.co/hdxpyYRZot,False,https://pbs.twimg.com/profile_images/1506300879619694592/AlCV8YGZ_normal.jpg,"Toronto, Ontario",Chestercyc,Chester Chow,False,"{'followers_count': 31, 'following_count': 21, 'tweet_count': 414, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hdxpyYRZot', 'expanded_url': 'https://www.youtube.com/ChesterChow', 'display_url': 'youtube.com/ChesterChow'}]}}",
19351580,,,False,https://pbs.twimg.com/profile_images/1483746505173479426/Es0V8DDw_normal.jpg,,Philipcarman,Philip Carman,False,"{'followers_count': 144, 'following_count': 704, 'tweet_count': 9297, 'listed_count': 3}",,
199512319,"Economía y política(Principalmente). Literatura (Infaltable). Tenis, NFL y NBA (En grandes cantidades). Posteo canciones seguido.",,False,https://pbs.twimg.com/profile_images/1416945846881562627/vOL06hu6_normal.jpg,Lima-Perú,carlossoria_p,Carlos Soria,False,"{'followers_count': 1412, 'following_count': 1210, 'tweet_count': 80309, 'listed_count': 19}",,
1328504322703847424,Entitled,,False,https://pbs.twimg.com/profile_images/1519446305139228673/T1mK0kHs_normal.jpg,New Zealand,HoneyInAotearoa,Honey 🌈,False,"{'followers_count': 8376, 'following_count': 6276, 'tweet_count': 68389, 'listed_count': 2}",,1.5116114281256837e+18
35477874,Human Raincloud.,https://t.co/DupM0SZCKw,False,https://pbs.twimg.com/profile_images/1046384198263754752/WBs5WjqS_normal.jpg,"Edinburgh, Scotland, U.K",Janjo1874,.Jinj,False,"{'followers_count': 1087, 'following_count': 363, 'tweet_count': 63286, 'listed_count': 18}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DupM0SZCKw', 'expanded_url': 'http://www.instagram.com/janjo1874', 'display_url': 'instagram.com/janjo1874'}]}}",
398409352,,https://t.co/gDBpbmH9s7,False,https://pbs.twimg.com/profile_images/1363268677588709380/DxbOfSZI_normal.jpg,homeostasis ,kevin_crabbe,kevin crabbe,False,"{'followers_count': 306, 'following_count': 437, 'tweet_count': 1792, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gDBpbmH9s7', 'expanded_url': 'http://kevincrab.be', 'display_url': 'kevincrab.be'}]}}",8.243089084330476e+17
3222674334,#BlackLivesMatter #Resist #Love #Peace he/him,,False,https://pbs.twimg.com/profile_images/1500115268122591234/ptgiEjdy_normal.jpg,,yarknarf,michael benson,False,"{'followers_count': 627, 'following_count': 1458, 'tweet_count': 18421, 'listed_count': 33}","{'description': {'hashtags': [{'start': 0, 'end': 17, 'tag': 'BlackLivesMatter'}, {'start': 18, 'end': 25, 'tag': 'Resist'}, {'start': 26, 'end': 31, 'tag': 'Love'}, {'start': 32, 'end': 38, 'tag': 'Peace'}]}}",
227108373,"RT's might be support, might be awareness. Figure it out. [He/him]",,False,https://pbs.twimg.com/profile_images/1293409980620705792/-JhaGIwA_normal.jpg,"Monroeville, PA",zarbusiness,Zack Reph,False,"{'followers_count': 177, 'following_count': 228, 'tweet_count': 59225, 'listed_count': 1}",,1.291434647726035e+18
1024850574976503808,ラブライブとポケモンが好き。逃走中も好き。最近は「私立恵比寿中学」にどハマり中。最近はトレーナーさんにもなりました。「小説カキコ」にて逃走中などを執筆中。 フォローはお気軽にどうぞ！ 詳しくはツイフィをご覧ください。,https://t.co/pBuYaUWTTG,False,https://pbs.twimg.com/profile_images/1509850610819997703/srdHV9S7_normal.jpg,ことりのとなり,yuki_373kotori,南ゆうき(・８・)@ことぱな激推し,False,"{'followers_count': 461, 'following_count': 529, 'tweet_count': 21066, 'listed_count': 8}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pBuYaUWTTG', 'expanded_url': 'http://twpf.jp/yuki_373kotori', 'display_url': 'twpf.jp/yuki_373kotori'}]}}",1.4853056666882744e+18
15029929,From Detroit. Have lived on both coasts and visited four continents. Google me. My Mom thinks I'm cool.,https://t.co/ZhPRrKEWLp,False,https://pbs.twimg.com/profile_images/1521097506024738819/Za9ccKPX_normal.jpg,"Detroit, MI",jasonrashaad,Jason Rashaad,False,"{'followers_count': 1573, 'following_count': 2525, 'tweet_count': 72766, 'listed_count': 78}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZhPRrKEWLp', 'expanded_url': 'http://jasonrashaad.me', 'display_url': 'jasonrashaad.me'}]}}",1.5187845413763277e+18
251692394,"Derby girl, YA lit aficionado & bibliotecaria, who falls in love far too often w/ fictional guys & who never forgets to be awesome. My tweets = my own",,False,https://pbs.twimg.com/profile_images/1424018523802775556/gmyYtEor_normal.jpg,,Elchucochick,Jenn (she/her),False,"{'followers_count': 155, 'following_count': 263, 'tweet_count': 27591, 'listed_count': 10}",,
1441507459386970112,seductive tease | controlling & feisty | luxury findom • femdom | $30+ Initial B4 DM $250 UB | BU: @moneyXmaze,https://t.co/NbBxnBjCLW,False,https://pbs.twimg.com/profile_images/1520793729577193472/TbCV8XEt_normal.jpg,"Orlando, FL",mazeXmoney,goddess X maze,False,"{'followers_count': 3235, 'following_count': 224, 'tweet_count': 7703, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NbBxnBjCLW', 'expanded_url': 'https://AllMyLinks.com/TheGoddessMaze', 'display_url': 'AllMyLinks.com/TheGoddessMaze'}]}, 'description': {'mentions': [{'start': 99, 'end': 110, 'username': 'moneyXmaze'}]}}",1.5192229386999726e+18
1244739520056242176,Gibt hier den Gute-Laune-Onkel. Liest und guckt gerne. Will nichts anfassen.,,False,https://pbs.twimg.com/profile_images/1244745519693520899/xjmODKm7_normal.jpg,Immer da,_herr_lich,Herr_Lich,False,"{'followers_count': 64, 'following_count': 138, 'tweet_count': 4094, 'listed_count': 0}",,1.3454379757993247e+18
1477200009439637504,"ボウリング
storm好きです",,False,https://pbs.twimg.com/profile_images/1477201416544743424/D4qtA3SS_normal.jpg,,kp_bowl,KPB,False,"{'followers_count': 0, 'following_count': 4, 'tweet_count': 59, 'listed_count': 0}",,1.4772279473881907e+18
233214557,I take flights sometimes ✈️,https://t.co/NuaKzdAmUc,False,https://pbs.twimg.com/profile_images/1505526193507942409/R24MgOIk_normal.jpg,"Toronto, Ontario",cymcymma,the chocolate monalisa,False,"{'followers_count': 236, 'following_count': 187, 'tweet_count': 41791, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NuaKzdAmUc', 'expanded_url': 'https://msha.ke/cymmoneh', 'display_url': 'msha.ke/cymmoneh'}]}}",1.503372876111659e+18
