,verified,description,protected,url,public_metrics,entities,location,profile_image_url,pinned_tweet_id,name,id,username
0,False,I'm crazy and lazy.,False,https://t.co/pPBRNdPgEJ,"{'followers_count': 610, 'following_count': 412, 'tweet_count': 13419, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pPBRNdPgEJ', 'expanded_url': 'https://push.fm/fl/time-ravel', 'display_url': 'push.fm/fl/time-ravel'}]}}",Magelang ~ Semarang (PP),https://pbs.twimg.com/profile_images/1402181776408154117/NG6Ssiyz_normal.jpg,1414057626866884612,Jangka,392778079,masjangka
1,False,Finish what you sta,False,,"{'followers_count': 36, 'following_count': 203, 'tweet_count': 5902, 'listed_count': 0}",,"Charlotte, NC",https://pbs.twimg.com/profile_images/1228832356494192650/KqCQBxpX_normal.jpg,,TJC is a fake fan,953098029141315587,TJisOK
2,False,,False,,"{'followers_count': 182, 'following_count': 1061, 'tweet_count': 9746, 'listed_count': 3}",,日本,https://pbs.twimg.com/profile_images/1470786253909938176/KShIzcKJ_normal.jpg,,(taco),585688278,pourvoler
3,False,"Gri/Leg || she/they || seiichirou kondou&ogata hyakunosuke @ isola - just a lone leg || grigata @ Starira, grii @ fgo (both)",False,,"{'followers_count': 586, 'following_count': 736, 'tweet_count': 294217, 'listed_count': 7}",,ogata,https://pbs.twimg.com/profile_images/1483495863851044865/bvh2Atvk_normal.png,1486049209509990402,basic assorted turbo virgin legs,2476938270,ogataslegs
4,False,Misántropa leve.,False,,"{'followers_count': 226, 'following_count': 192, 'tweet_count': 30525, 'listed_count': 2}",,,https://pbs.twimg.com/profile_images/1479219822475030528/zOgosWrW_normal.jpg,1297434720956030976,Guiss,14889306,Guiss
5,False,"Joel Donato Ching Jacob, Writer. Madrigal Gonzales Best First Book Award '21. Ani ng Dangal for Literature '21. Clarion West Class of '21.",False,https://t.co/IEDDSHKDu3,"{'followers_count': 1581, 'following_count': 1554, 'tweet_count': 26559, 'listed_count': 4}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IEDDSHKDu3', 'expanded_url': 'https://linktr.ee/wingofthelocust', 'display_url': 'linktr.ee/wingofthelocust'}]}}",Ma'I,https://pbs.twimg.com/profile_images/1506490290445910018/Bu19RVTi_normal.jpg,1507004877943181324,Condemner of BBM. Not A Leni Supporter.,382936015,chimeracupkeyk
6,False,"@adi_heri 's wife ~ mom of 3 ~ long-life learner ~ BekasiJakarta pp
🇮🇩",False,,"{'followers_count': 352, 'following_count': 350, 'tweet_count': 15548, 'listed_count': 1}","{'description': {'mentions': [{'start': 0, 'end': 9, 'username': 'adi_heri'}]}}",Bekasi,https://pbs.twimg.com/profile_images/1407902854833049602/nO-wih4j_normal.jpg,1322920288003108866,Kopi Shell Numero Uno,47054207,iamretty
7,False,Aslen Biyolog | Social Media Post Designer & Specialist | Content Editor (SEO) | Founder @bbaknedicem @mizahiyonden @KomediPets,False,https://t.co/DpQ5BrjCzq,"{'followers_count': 141, 'following_count': 193, 'tweet_count': 988, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DpQ5BrjCzq', 'expanded_url': 'https://www.behance.net/tolgaakogretmen', 'display_url': 'behance.net/tolgaakogretmen'}]}, 'description': {'mentions': [{'start': 89, 'end': 101, 'username': 'bbaknedicem'}, {'start': 102, 'end': 115, 'username': 'mizahiyonden'}, {'start': 116, 'end': 127, 'username': 'KomediPets'}]}}",Türkiye,https://pbs.twimg.com/profile_images/1431015352637562894/WH3rhyMI_normal.jpg,1435185643919904768,Tolga Aköğretmen,597443606,tolgaakogretmen
8,False,,False,,"{'followers_count': 30, 'following_count': 165, 'tweet_count': 1096, 'listed_count': 0}",,"NJ, US ",https://pbs.twimg.com/profile_images/855293289863421952/KXs-zteg_normal.jpg,,Chintan Joshi,636364677,ChintanJ1
9,False,🇲🇽🦙💎3D Character Animator / Digital Artist | She/Her | 📚🤓 | 💬🇪🇸🇬🇧🇫🇷 💬 👩🏻‍🎓🇨🇳🇯🇵🇩🇪🇰🇷|,False,,"{'followers_count': 471, 'following_count': 2490, 'tweet_count': 17367, 'listed_count': 31}",,Mexico,https://pbs.twimg.com/profile_images/1475193365646004234/75zaR-PO_normal.jpg,,Pau 6v6,47520552,lunapaulina
10,False,"♓️He/El tonto ese. 🖌️Bidujante semi-profesional, amante del manga y los videogüejos. Algún día viajaré a Marte 🚀✨🍪
- Art account: @Dani_DL_Art",False,,"{'followers_count': 659, 'following_count': 930, 'tweet_count': 158556, 'listed_count': 31}","{'description': {'mentions': [{'start': 130, 'end': 142, 'username': 'Dani_DL_Art'}]}}",Hide in Badahó,https://pbs.twimg.com/profile_images/1490323698997473284/7kGCmfiw_normal.jpg,958680124412612608,Pato Sonido Efecto,278599688,Dani_D_Luffy
11,False,"“The best things in life are not things.” Educator🧑🏼‍🏫 Union💪Wildlife 🦘rescuer/carer 🐈 & 🐕 lover 🖤🤍💛social equity ⚖️ 4 kids, 5 grandchildren, No DMs",False,,"{'followers_count': 773, 'following_count': 2020, 'tweet_count': 5398, 'listed_count': 1}",,"Melbourne, Victoria",https://pbs.twimg.com/profile_images/1343661073107308544/7vCMyIKZ_normal.jpg,,Helen 💉💉🌏🦘🐨💜Bunurong Country💜🐨🦘🌏,334341971,helen_e_sayer
12,False,Sam/Jared girl always and forever! ΜΙΑ ΖΩΗ ΟΛΟ ΑΡΗΣ!!!💛🖤 Η ΜΑΚΕΔΟΝΙΑ ΕΙΝΑΙ ΜΙΑ ΚΑΙ ΕΙΝΑΙ ΕΛΛΗΝΙΚΗ!,False,,"{'followers_count': 2574, 'following_count': 223, 'tweet_count': 84632, 'listed_count': 11}",,🇬🇷MACEDONIA🇬🇷,https://pbs.twimg.com/profile_images/1478674244502491138/rIcx13_D_normal.jpg,,Sam Fucking Winchester,311018829,MariaARIS3
13,False,"rational,liberal,feminist",False,,"{'followers_count': 65, 'following_count': 2349, 'tweet_count': 446, 'listed_count': 2}",,"Muscat, Oman",https://pbs.twimg.com/profile_images/471319042184060929/3iLIulhK_normal.jpeg,,Joseph Jose,53578044,josephej
14,False,"When you love somebody, your eyelashes go up and down and little stars come out of you - Karen - age 7",False,https://t.co/u20xzcAGtI,"{'followers_count': 1489, 'following_count': 700, 'tweet_count': 28057, 'listed_count': 12}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u20xzcAGtI', 'expanded_url': 'http://edithelsiet.wordpress.com', 'display_url': 'edithelsiet.wordpress.com'}]}}",Recovery,https://pbs.twimg.com/profile_images/1515179453860782085/UenQxdbZ_normal.jpg,913042154997633025,Elikplim,772202934,Ed_Elikplim
15,False,"Reply with your guess to my most recent tweet! Refer to pinned tweet for examples of valid guesses

Most liked tweet is the next guess. Updates every 30 minutes",False,https://t.co/RZ8RnttMs3,"{'followers_count': 16, 'following_count': 2, 'tweet_count': 2502, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RZ8RnttMs3', 'expanded_url': 'https://github.com/afnzmn/twitter-plays-wordle', 'display_url': 'github.com/afnzmn/twitter…'}]}}",New result every 30 minutes,https://pbs.twimg.com/profile_images/1503925008288133126/14hJBQ9k_normal.jpg,1507778544025444360,Тwitter Plays Wordle,1503917778977366018,WordleGame_Bot
16,False,Like the name says.....,False,,"{'followers_count': 22, 'following_count': 104, 'tweet_count': 452, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1421035208615370753/Y2lRWHSt_normal.jpg,,@thebigzelazowski,1421034837411049475,Big_Zelazowski
17,False,sleepless in network,False,,"{'followers_count': 108, 'following_count': 759, 'tweet_count': 624, 'listed_count': 4}",,,https://pbs.twimg.com/profile_images/452190728181923840/Yc_X1CAR_normal.jpeg,,ismail ç.,2273580423,chakirizm
18,False,"whenever I open my heart, my soul or my mouth a touch of God reigns out. Humanist, animal lover, dev, environmentalist, writer, ex-webmaster.",False,,"{'followers_count': 337, 'following_count': 245, 'tweet_count': 7441, 'listed_count': 1}",,"Nairobi, Kenya",https://pbs.twimg.com/profile_images/1393653764133883908/eKrTn55z_normal.jpg,,Ben,113586181,yulemsee
19,False,,False,,"{'followers_count': 78, 'following_count': 191, 'tweet_count': 1589, 'listed_count': 0}",,"İstanbul, Türkiye",https://pbs.twimg.com/profile_images/1515428265833517059/AvbQMMY9_normal.jpg,952804711119446016,Gel ama sıkılırsın,883040147939438592,sutcuimamidil
20,False,やまぐちでぽけもんかぁど。,False,,"{'followers_count': 53, 'following_count': 50, 'tweet_count': 1314, 'listed_count': 3}",,,https://pbs.twimg.com/profile_images/1475441839448952834/HYZtCsHY_normal.jpg,,まきまき*,1293568559956729856,makix2_pkk
21,False,Tick-Tock-Tweet,False,,"{'followers_count': 21, 'following_count': 271, 'tweet_count': 180, 'listed_count': 0}",,"Florida, USA",https://pbs.twimg.com/profile_images/1286325148941979648/WwiWGIqX_normal.jpg,,🦋,160527575,ReMadhavan
22,False,"Bilingual French digital marketing fanatic, comedian, married, 4 wonderful kids-twins-Working @ Toronto French School board https://t.co/wA6CK7TMdy @csviamonde",False,https://t.co/4Fsz6o4gLP,"{'followers_count': 1314, 'following_count': 1275, 'tweet_count': 15586, 'listed_count': 52}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4Fsz6o4gLP', 'expanded_url': 'http://sergeincanada.tumblr.com/', 'display_url': 'sergeincanada.tumblr.com'}]}, 'description': {'urls': [{'start': 124, 'end': 147, 'url': 'https://t.co/wA6CK7TMdy', 'expanded_url': 'http://www.csviamonde.ca', 'display_url': 'csviamonde.ca'}], 'mentions': [{'start': 148, 'end': 159, 'username': 'csviamonde'}]}}","Toronto, Ontario",https://pbs.twimg.com/profile_images/488700777066528768/P-yF42Uw_normal.jpeg,,Serge PAUL,26779337,sergeincanada
23,False,,False,,"{'followers_count': 133, 'following_count': 338, 'tweet_count': 2396, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/620742896220704768/GwF_d872_normal.png,,Jano Soto,78389128,janitosg
24,False,Sobriedad,False,,"{'followers_count': 16, 'following_count': 144, 'tweet_count': 1431, 'listed_count': 1}",,,https://pbs.twimg.com/profile_images/1312036509810294786/LlBOrVjU_normal.jpg,,David Villamar,1312035297916530688,sir_villamar
25,False,音楽特にJazzが好き。横浜市の片隅でSAXを吹いて約30年／アルト、テナー、ソプラノを吹いています。／Big EasyはJazz発祥の地New Orleansのニックネームから／水泳：長い距離をだらだら泳ぐ→仕事の関係でしばらく休止。／酒：週末長い時間だらだら飲む／たまに毒を吐く,False,,"{'followers_count': 46, 'following_count': 237, 'tweet_count': 932, 'listed_count': 2}",,横浜市,https://pbs.twimg.com/profile_images/1580983169/spaten_normal.JPG,,Big-Easy,298065159,BigEasy6
26,False,Citizen of the planet Earth. Dog lover & Cat trainer. BinJin stan.,False,,"{'followers_count': 65, 'following_count': 89, 'tweet_count': 482, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1509018559288324096/8ykbyxwJ_normal.jpg,,PrettyNoona 💕,27387436,smartso
27,False,"(INTP) Firefighter, Programmer, Liberal. If you support a racist, you are one. Want me to follow you? Be interesting. I don't auto-follow. I block all trolls.",False,https://t.co/euJkNNpXa5,"{'followers_count': 1040, 'following_count': 319, 'tweet_count': 36732, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/euJkNNpXa5', 'expanded_url': 'http://www.thenorth.com/apblog', 'display_url': 'thenorth.com/apblog'}]}}","ÜT: 42.487548,-71.103035",https://pbs.twimg.com/profile_images/1304403541885419523/tPoIcyAj_normal.jpg,1088124762348552192,FirefighterGeek🚒 Pick the side without the Nazis.,14752991,FirefighterGeek
28,False,Graphic Designer/Graffiti Artist/Reseller with a tech obsession.,False,https://t.co/tG7WZaqZCw,"{'followers_count': 218, 'following_count': 566, 'tweet_count': 5000, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tG7WZaqZCw', 'expanded_url': 'https://etsy.me/3KsS7O2', 'display_url': 'etsy.me/3KsS7O2'}]}}",Humboldt County,https://pbs.twimg.com/profile_images/1519910823421829122/jdNjq29p_normal.jpg,,Darkstar Digital,913781281,dariusone
29,False,,False,,"{'followers_count': 215, 'following_count': 649, 'tweet_count': 11780, 'listed_count': 3}",,,https://pbs.twimg.com/profile_images/1500981496143912961/JPXXMAPj_normal.jpg,,Gordon,97691730,TheFlash1963
30,False,Banker | Finance | Quite serious on funny | Humour in real Life | Puns | Sports | RF | Puzzles | BingeWatch | Novels |,False,,"{'followers_count': 211, 'following_count': 449, 'tweet_count': 5545, 'listed_count': 0}",,Mumbai,https://pbs.twimg.com/profile_images/1390904258678071302/u4IBCvUj_normal.jpg,1296413216768237571,Subhash Kurup,129194256,subukurup
31,False,元tmd研 / ピカチュウがいれば幸せ / 2015年10月22日着任 / づほ提督 / デレステ 前川 & 藍子 / ミリシタ 響 & 美奈子 / シャニマス あさひ & 凛世 / きららファンタジア / ﾂﾞﾎ₍₍(ง˘ω˘)ว⁾⁾ﾂﾞﾎ,False,,"{'followers_count': 97, 'following_count': 72, 'tweet_count': 93647, 'listed_count': 0}",,ピカチュウの森,https://pbs.twimg.com/profile_images/1503718482764271616/lBBTgqXL_normal.jpg,792971790033096704,おめざ完了のピカ㌠🍄🐟うらら迷路帖,3723921374,11pikachu01
32,False,no rain no flowers. tweeting about a million different things 100% of the time,False,,"{'followers_count': 210, 'following_count': 433, 'tweet_count': 8615, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1446616989984829442/naUBgt_F_normal.jpg,1493395271014825985,bald man stan🇳🇱,1061831517536698369,soircela
33,False,"Doğu 416 Sıra 14 Yer 193
Bunu değiştirmek istemiyorum 🤷‍♂️",False,,"{'followers_count': 100, 'following_count': 954, 'tweet_count': 2848, 'listed_count': 0}",,"İzmir, Türkiye",https://pbs.twimg.com/profile_images/1245390342100320256/uzyOqXpH_normal.jpg,,Özgür Kırbıyık,236167349,ozgurkirbiyik
34,False,,False,,"{'followers_count': 25, 'following_count': 115, 'tweet_count': 908, 'listed_count': 0}",,Turkey,https://pbs.twimg.com/profile_images/443530145094455296/vYE0JRNj_normal.jpeg,,mehmet uludağ,2384327335,meuludag67
35,False,"Apça ve Bal adında 2 tane kedim var, bana yeter",False,https://t.co/EwZlSkn5m4,"{'followers_count': 8528, 'following_count': 646, 'tweet_count': 16353, 'listed_count': 9}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EwZlSkn5m4', 'expanded_url': 'http://www.instagram.com/apcayim', 'display_url': 'instagram.com/apcayim'}]}}",,https://pbs.twimg.com/profile_images/1379752637202042884/YEzcyex5_normal.jpg,1444776542962343937,Apça,1224381424276582402,apcayiz
36,False,• You can call me king • Best mayor you have ever seen • Got my hands full fixing the economy • Anime is pog • Dante best • @ArturShev •,False,https://t.co/nb3BKFFzeX,"{'followers_count': 693, 'following_count': 4448, 'tweet_count': 7386, 'listed_count': 5}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nb3BKFFzeX', 'expanded_url': 'https://wiki.hypixel.net/Dante', 'display_url': 'wiki.hypixel.net/Dante'}]}, 'description': {'mentions': [{'start': 124, 'end': 134, 'username': 'ArturShev'}]}}","Skyblock Hub, Graveyard",https://pbs.twimg.com/profile_images/1497590157821849605/xld7u-Oc_normal.jpg,1507865991648325632,Dante,1380845030705930240,DanteTheMayor
37,False,"MetalResistanceの虜。Vitalityやってます(GOLD4年目)。エオルゼアの住人になりました。

FAV:BABYMETAL,BAYSTARS,NJPW,5stBass,落語,将棋,船釣り,FF14",False,,"{'followers_count': 250, 'following_count': 242, 'tweet_count': 18933, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1372135697595830277/9U0PDxWe_normal.jpg,1032233538274254848,KUMA,107958441,kuma_maru27
38,False,"Moreliano, diseñador, periodista, fanático de series televisivas y otras filias sin reconocimiento oficial",False,,"{'followers_count': 205, 'following_count': 1600, 'tweet_count': 1885, 'listed_count': 1}",,Morelia,https://pbs.twimg.com/profile_images/1309920244291444736/XsvYR_I9_normal.jpg,1315377976347955202,Víctor Rodríguez M,312785722,bicos65
39,False,,False,,"{'followers_count': 0, 'following_count': 16, 'tweet_count': 186, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1489311337280942084/7m-xLbF0_normal.jpg,,K.A.M,1489310241326080006,KAM95453972
40,False,"si he de vivir que sea sin timón y en el delirio

materialismo histórico / gestor cultural",False,https://t.co/GGIKQ5AenP,"{'followers_count': 231, 'following_count': 380, 'tweet_count': 45505, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GGIKQ5AenP', 'expanded_url': 'http://porquestoytristehoy.wordpress.com', 'display_url': 'porquestoytristehoy.wordpress.com'}]}}",Villa Acero,https://pbs.twimg.com/profile_images/1502869529612861440/68LX-I5e_normal.jpg,1343319196516687881,Joaquín Font,311223757,tremulocorazon
41,False,https://t.co/tUgwt5csEd,False,,"{'followers_count': 77, 'following_count': 580, 'tweet_count': 2049, 'listed_count': 1}","{'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tUgwt5csEd', 'expanded_url': 'http://Instagram.com/subhadeepmisra', 'display_url': 'Instagram.com/subhadeepmisra'}]}}","Calcutta, India",https://pbs.twimg.com/profile_images/1505334532345823234/5WzW_CVQ_normal.jpg,,Subhadeep Misra 🇺🇦,27590870,subhadeepmisra
42,False,"Triple Vax’d, Documentarist, “Chasing Wincardona” https://t.co/gVVTR7WU53 Arrest Trump NOW!",False,https://t.co/tJaAgINGQf,"{'followers_count': 1547, 'following_count': 4998, 'tweet_count': 182588, 'listed_count': 10}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tJaAgINGQf', 'expanded_url': 'http://www.facebook.com/raisingthehustler', 'display_url': 'facebook.com/raisingthehust…'}]}, 'description': {'urls': [{'start': 50, 'end': 73, 'url': 'https://t.co/gVVTR7WU53', 'expanded_url': 'https://m.youtube.com/watch?v=eQwAB0kKrNs', 'display_url': 'm.youtube.com/watch?v=eQwAB0…'}]}}","Chicago, IL",https://pbs.twimg.com/profile_images/1496750929948954627/HF4ehnh__normal.jpg,1321239474739793924,Angel Levine,2256803946,RaisingTheHustl
43,False,"Postdoc researcher at @LaboJeanPerrin. Previously a PhD candidate at @unilim, as part of the @POLYTHEA1 project",False,,"{'followers_count': 126, 'following_count': 184, 'tweet_count': 1424, 'listed_count': 0}","{'description': {'mentions': [{'start': 22, 'end': 37, 'username': 'LaboJeanPerrin'}, {'start': 69, 'end': 76, 'username': 'unilim'}, {'start': 93, 'end': 103, 'username': 'POLYTHEA1'}]}}",,https://pbs.twimg.com/profile_images/1398258152567627777/gYvkxUHI_normal.jpg,,Nidia Maldonado Carmona,1398257851534131204,TheScienceGoat
44,False,"Been there, done that.",False,,"{'followers_count': 3772, 'following_count': 4999, 'tweet_count': 141664, 'listed_count': 24}",,South Cotabato,https://pbs.twimg.com/profile_images/1490467416228663296/quuVXrRj_normal.jpg,880279586440790016,Vin Marion,613406506,MarionA56n
45,False,"Müsebbit; makul düşünme, iktisatlı cevap verebilme konularında ücretsiz danışmanlık...",False,,"{'followers_count': 31, 'following_count': 291, 'tweet_count': 6955, 'listed_count': 0}",,Küt a hi ye,https://pbs.twimg.com/profile_images/1494425614345986053/m809zwIy_normal.jpg,1490296033548681219,Abdullah,1194871876998385664,Cykrvi
46,False,あびこ幼稚園 → 大阪市立墨江小学校 → 大阪市立南住吉小学校 → 福井市立湊小学校 → 福井市立順化小学校(1963年卒) → 福井市立明道中学校 → 大阪市立三稜中学校 → 大阪市立東中学校(1966年卒) → 同志社香里高等学校(1969年卒) → 愛媛大学工学部冶金学科(1974年卒),False,,"{'followers_count': 56, 'following_count': 64, 'tweet_count': 6174, 'listed_count': 4}",,,https://pbs.twimg.com/profile_images/1408422730/6519374_501219086_normal.jpg,,ラクサ（梅村ロティプラタ）,138366270,ume_bison
47,False,No hay una sola razón para sufrir..,False,,"{'followers_count': 314, 'following_count': 425, 'tweet_count': 12314, 'listed_count': 1}",,Cordoba,https://pbs.twimg.com/profile_images/1366012984691163136/yXMdF98q_normal.jpg,1118570148791824384,Maria de la Paz,203733245,Paz_prieto
48,False,"Senior specialist, school library development at the National Library of NZ | Services to Schools",False,,"{'followers_count': 694, 'following_count': 518, 'tweet_count': 2411, 'listed_count': 51}",,"Wellington City, New Zealand",https://pbs.twimg.com/profile_images/1240491023660244994/wyyNnGwi_normal.jpg,,Miriam Tuohy,11515652,MiriamTuohy
49,False,Bilişim uzmanı - Bilgi İşlem Teknisyeni - Grafiker - merttemizer com - Jeoloji Mühendisi - Beşiktaş Aşığı -Kişisel Hesap - #azerians - $azero,False,https://t.co/aPVdOGtcKv,"{'followers_count': 471, 'following_count': 1671, 'tweet_count': 7060, 'listed_count': 8}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aPVdOGtcKv', 'expanded_url': 'http://www.merttemizer.com', 'display_url': 'merttemizer.com'}]}, 'description': {'hashtags': [{'start': 123, 'end': 132, 'tag': 'azerians'}], 'cashtags': [{'start': 135, 'end': 141, 'tag': 'azero'}]}}",Ankara,https://pbs.twimg.com/profile_images/1341684414917582848/7wDGSYGS_normal.jpg,1508906788145582091,Mert Temizer 🦅,112541625,mhtemizer
50,False,,False,,"{'followers_count': 187, 'following_count': 563, 'tweet_count': 8742, 'listed_count': 4}",,,https://pbs.twimg.com/profile_images/1430313124935004163/_BS6bN6J_normal.jpg,946602570809790464,Angiie ♡,4215420972,AngiieDiaz10
51,False,"Wife, Mom, Principal,Freelance Writer. Civil Rights & Social Justice Advocate. Oneonta Council Member Emeritus. Oneonta NAACP VP. SDP Associate. Audi Enthusiast",False,https://t.co/Yegzv3LY0I,"{'followers_count': 399, 'following_count': 653, 'tweet_count': 3609, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Yegzv3LY0I', 'expanded_url': 'https://muckrack.com/michelleosterhoudt', 'display_url': 'muckrack.com/michelleosterh…'}]}}","Oneonta, NY",https://pbs.twimg.com/profile_images/1476734309340000257/MEOG8jrm_normal.jpg,,Michelle Childress Osterhoudt,39367186,mosterhoudt
52,False,"🏳️‍🌈❤ |#BlackLivesMatter | 🇵🇸✊

she/they • 🇿🇦 • 21 • @/theleagueofjooks on tiktok • twirling my hair and retweeting x",False,,"{'followers_count': 104, 'following_count': 240, 'tweet_count': 5268, 'listed_count': 2}","{'description': {'hashtags': [{'start': 7, 'end': 24, 'tag': 'BlackLivesMatter'}]}}",,https://pbs.twimg.com/profile_images/1522194942701051904/RqKnaWbd_normal.jpg,,jo 🌙 | in9 spoilers,716233637029609473,theleagueofjo
53,False,コンテクストを主食とする紙食大好きパーソン/手錠回を探しています/特撮、レミゼ、アメコミ（主にマーベル、X-men）ヒーロー概念周辺雑多/BMBコンプ済/今は91戦隊に心を乱されている/小説や短歌を作る/アイコンははらげさん作/各種リンク・視聴済作品はURLから/成人済/they/them,False,https://t.co/DjWE33vq3a,"{'followers_count': 328, 'following_count': 246, 'tweet_count': 44471, 'listed_count': 8}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DjWE33vq3a', 'expanded_url': 'http://twpf.jp/matsuri269', 'display_url': 'twpf.jp/matsuri269'}]}}",HAPPY HAPPY HAPPY END,https://pbs.twimg.com/profile_images/1493238651354230784/zqKGPnZb_normal.png,1388739142192812032,ことこ,604030567,matsuri269
54,False,Sarcastically and stealthily sneaking knowledge into unwilling middle school brains.,False,,"{'followers_count': 286, 'following_count': 181, 'tweet_count': 3279, 'listed_count': 2}",,,https://pbs.twimg.com/profile_images/1339751807367733253/3Pw33Vln_normal.jpg,1339512765661233155,🦦🇺🇦OtterlyObsessed🇺🇦❤️,1339505788088438785,ObsessedOtterly
55,False,デジタルマーケター 神奈川県出身。都内在住 。広告代理店に入ったのに、最近、あんまり広告の仕事をしてない人。面識のある人もない人も気軽にフォローいただければ幸いです。,False,,"{'followers_count': 46, 'following_count': 116, 'tweet_count': 220, 'listed_count': 1}",,東京都中央区,https://pbs.twimg.com/profile_images/1358303302937550848/iAE6Hu5j_normal.jpg,,JUN SAKAMOTO,130685822,sj0704
56,False,Algún día envío todo a la mierda y me voy a vivir a una casa perdida en la montaña.,False,,"{'followers_count': 35, 'following_count': 317, 'tweet_count': 1883, 'listed_count': 0}",,Mi móvil.,https://pbs.twimg.com/profile_images/1505869319439323141/RNTROtGz_normal.jpg,,ELOI GR,1055581835189805061,egeerre
57,False,"Retired lawyer, pastor, professor. Active great grandpa and backpacker.",False,https://t.co/ckvFwjBBdM,"{'followers_count': 43, 'following_count': 230, 'tweet_count': 594, 'listed_count': 3}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ckvFwjBBdM', 'expanded_url': 'http://Duanerh.com', 'display_url': 'Duanerh.com'}]}}",Fresno,https://pbs.twimg.com/profile_images/1492157992317304839/KdKUPLeI_normal.jpg,,D Ruth-Heffelbower,23170768,duanerh
58,False,Anything could happen in the next half hour,False,,"{'followers_count': 167, 'following_count': 163, 'tweet_count': 8905, 'listed_count': 13}",,,https://pbs.twimg.com/profile_images/1455741118763573253/iCfMizFR_normal.jpg,,🔑🟤Uncle Mikey🇺🇦,520257463,endomikey
59,False,"I like my covfefe how I like my women. Certified Human Bean.

Creative, humourist, Non-Hipster, South African, media interactor & creator and cricket fan.",False,,"{'followers_count': 87, 'following_count': 504, 'tweet_count': 10373, 'listed_count': 1}",,"London, England",https://pbs.twimg.com/profile_images/927226494690177024/GS90PT4m_normal.jpg,1125532543229550594,Simon Page™,3223935767,Simpags
60,False,WoT IGN: Chirimen; Clan: https://t.co/njWfVGYc7G; Mods: https://t.co/WUHVpgpmTi…; Blog (Mods) https://t.co/knIc2Cd8dF; GitHub: https://t.co/xnVsSRV1Nu,False,https://t.co/Bb2RCDHZEO,"{'followers_count': 261, 'following_count': 327, 'tweet_count': 7222, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Bb2RCDHZEO', 'expanded_url': 'http://chirimenmonster.github.io/', 'display_url': 'chirimenmonster.github.io'}]}, 'description': {'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/njWfVGYc7G', 'expanded_url': 'http://mtm-gaming.org', 'display_url': 'mtm-gaming.org'}, {'start': 56, 'end': 79, 'url': 'https://t.co/WUHVpgpmTi', 'expanded_url': 'http://wgmods.net/search/?owner=', 'display_url': 'wgmods.net/search/?owner='}, {'start': 94, 'end': 117, 'url': 'https://t.co/knIc2Cd8dF', 'expanded_url': 'http://wotmod.mtm-gaming.org', 'display_url': 'wotmod.mtm-gaming.org'}, {'start': 127, 'end': 150, 'url': 'https://t.co/xnVsSRV1Nu', 'expanded_url': 'http://github.com/chirimenmonster', 'display_url': 'github.com/chirimenmonster'}]}}",Japan,https://pbs.twimg.com/profile_images/508240874107437056/OxRzKFM7_normal.png,,Chirimen,2793926143,chirimenspiral
61,False,"Large wading bird. 

Sweary old bastard.

Proud Unionist.

Proprietor, #SydneyBeeHotel",False,,"{'followers_count': 1560, 'following_count': 1897, 'tweet_count': 82677, 'listed_count': 5}","{'description': {'hashtags': [{'start': 71, 'end': 86, 'tag': 'SydneyBeeHotel'}]}}",Wangal Country,https://pbs.twimg.com/profile_images/1455629039243202560/BKdaBEYa_normal.jpg,1477860694728921088,Ancient Spoonbill 💉💉💉,787968971165216769,AncientSpoonbil
