id,protected,name,verified,location,public_metrics,url,profile_image_url,username,description,pinned_tweet_id,entities
111827771.0,False,たいっつあん,False,Japan,"{'followers_count': 142, 'following_count': 76, 'tweet_count': 3334, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1385917419445575682/UNRCOU-u_normal.jpg,Tawwitter,倉敷市出身 埼玉県東松山市在住 発点会は地元自治会青年部の事 税の実務家？主に税の月刊誌の中身について呟いています。また人事院、内閣人事局、財務省などのＨＰから公務員関係も呟いています。公益法人、海外取引関係、移転価格も勉強していますよ。「好きこそ物の上手なれ」アグレッシブな●●を💪,1.3449265187119923e+18,
52437069.0,False,Patrick James Franco,False,Philippines,"{'followers_count': 112, 'following_count': 109, 'tweet_count': 130, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/786549444510486529/dHwidrbz_normal.jpg,ptrckjmsfrnco,D.,,
54275683.0,False,M. Solo,False,"Brooklyn, NY","{'followers_count': 120, 'following_count': 82, 'tweet_count': 7181, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/863183802243448832/T_g4tJ0b_normal.jpg,Minister_Solo,,6.681915938374328e+17,
832510872.0,False,Balrogdiablo,False,"New Jersey, USA","{'followers_count': 127, 'following_count': 505, 'tweet_count': 8588, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1116186131341639680/eLQo85pL_normal.png,balrogdiablo,"Music, video games, coding, graphic design",1.2418979504664453e+18,
1646749076.0,False,Scott Halasz,False,Dayton,"{'followers_count': 661, 'following_count': 2667, 'tweet_count': 23131, 'listed_count': 7}",,https://pbs.twimg.com/profile_images/805403091222851585/s0HIIcY7_normal.jpg,ohiostatescott,Managing Editor for newspaper in Dayton area. HUGE Cubs and OSU fan.  oh yeah. Da Bears too. and Blackhawks. and bulls. Opinions are my own.,,
2334025885.0,False,SimyVerma-Selftalk/Timepass,False,"delhi, india","{'followers_count': 227, 'following_count': 58, 'tweet_count': 52981, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1198054942306709504/PXLin1Ks_normal.jpg,simver10,"mother,housewife,making earth heavy since last 45+years,reaching club 100kg, Ppl call me totally useless.Incorrectably ugly N old(Not anymore).Here for timepass",1.1585614046742815e+18,
4534304581.0,False,Carlos,False,Franciscos house ,"{'followers_count': 34, 'following_count': 78, 'tweet_count': 190, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1354303206533156865/kK1tnbMY_normal.jpg,Carlosmuniz1009,,1.425168563942224e+18,
28314526.0,False,viv 🥯 25.05 BVNDIT,False,guili pain,"{'followers_count': 671, 'following_count': 365, 'tweet_count': 368384, 'listed_count': 16}",https://t.co/mY4riNANwh,https://pbs.twimg.com/profile_images/1287779044130340864/XVcBa7w-_normal.jpg,hangboxes,semi-retired bvndit trans 🎲 ganyeula main KUJOU SARA YELAN LOMLS 🎲 minors & -20 dnf,1.3327458457588613e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mY4riNANwh', 'expanded_url': 'https://twitter.com/hangboxes/status/1266803229515370497?s=19', 'display_url': 'twitter.com/hangboxes/stat…'}]}}"
35153056.0,False,P,False,日本,"{'followers_count': 1463, 'following_count': 74, 'tweet_count': 39207, 'listed_count': 148}",https://t.co/JVVMboSfPu,https://pbs.twimg.com/profile_images/885873867004100608/qvSWElm0_normal.jpg,P_Kedama,"猫と映画とSFと。主に観た映画の感想など。元ブロガー。日々吐き出す猫の毛玉の集積所。
フィロソフィーのダンスばかり聴いている。note→ https://t.co/7K5HaknuHT",1.2210736608253706e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JVVMboSfPu', 'expanded_url': 'http://kedama7movie.blog43.fc2.com/', 'display_url': 'kedama7movie.blog43.fc2.com'}]}, 'description': {'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/7K5HaknuHT', 'expanded_url': 'https://note.com/p_kedama', 'display_url': 'note.com/p_kedama'}]}}"
2498236219.0,False,hunxhan 🌸,False,not with gege,"{'followers_count': 84, 'following_count': 22, 'tweet_count': 7792, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1491763800223059968/aVeETJ2-_normal.jpg,nakedselu,#KulayRosasAngBukas,,"{'description': {'hashtags': [{'start': 0, 'end': 19, 'tag': 'KulayRosasAngBukas'}]}}"
551217234.0,False,ゆら@耳がキツイ,False,,"{'followers_count': 230, 'following_count': 1058, 'tweet_count': 51155, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/1472541041945640961/vNGhihFg_normal.jpg,rapseti,最近Among Usにハマっています、メンバー募集中。コードネームも楽しい。のんびり本読める環境が欲しい。歌うのが好き。防音室欲しい。アイコンは桜猫七緒さん【@oobyonao】に描いて頂きました！！,1.3611568112109076e+18,"{'description': {'mentions': [{'start': 79, 'end': 88, 'username': 'oobyonao'}]}}"
462208579.0,False,BronxBoricuaEnSC,False,Third Rock From The Sun,"{'followers_count': 590, 'following_count': 652, 'tweet_count': 89528, 'listed_count': 22}",,https://pbs.twimg.com/profile_images/1446568435710930949/oJcga5sk_normal.jpg,ArroyoEacid,"Making racists famous one at a time.
Despierta de ese sueño, que es hora de luchar

Men of Quality Respect Women's Equality",9.240503878369239e+17,
1.3571782456454308e+18,False,️️🔖,False,Rome,"{'followers_count': 2, 'following_count': 18, 'tweet_count': 50625, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1521428769126313984/fUShQRjf_normal.jpg,eisaugm,Semangat aku kadang kayak kucing disiram air,1.5190626092149064e+18,
3101437094.0,False,いちか,False,,"{'followers_count': 7, 'following_count': 96, 'tweet_count': 1170, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1069433815259475968/g0qg0L2U_normal.jpg,anmn61,,,
2658035961.0,False,Luz,False,,"{'followers_count': 84, 'following_count': 48, 'tweet_count': 4293, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1460074421704699905/gidU2B9J_normal.jpg,Coti_motta,"hablo de twenty one pilots, Taylor Swift y me quejo de las series y películas que veo",1.471282959739089e+18,
8.018720619373609e+17,False,SEBKURWA,False,west street variety,"{'followers_count': 690, 'following_count': 5005, 'tweet_count': 110001, 'listed_count': 9}",https://t.co/6zIyCO5AN6,https://pbs.twimg.com/profile_images/1491644388140797953/NZRu8Bks_normal.jpg,KAWAIIKURWA,swag classic circa '08 #KAWAIICREW4EVER,1.513009390848299e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6zIyCO5AN6', 'expanded_url': 'https://kawaiikurwa.carrd.co/', 'display_url': 'kawaiikurwa.carrd.co'}]}, 'description': {'hashtags': [{'start': 23, 'end': 39, 'tag': 'KAWAIICREW4EVER'}]}}"
1.5120895761770168e+18,False,Monster Mash,False,,"{'followers_count': 8, 'following_count': 2, 'tweet_count': 1181, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1512089726710591490/oHIZmP_V_normal.jpg,GraveyardSmash2,Caught on in a flash,,
1.4038881057198817e+18,False,紫沁,False,台灣 台東,"{'followers_count': 104, 'following_count': 176, 'tweet_count': 2992, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1511995568725585923/9mbRGfho_normal.jpg,ziqin_Liz,"嗯，是一枚重度聲控的小DD，身分有羊羹，蛋餅(世界)，邊緣人的肉肉（笑），呱子，Ash，島民，艾草（蝌蚪），風信子，小藥丸，齒輪，其他身分還在增加中....
 有什麼問題也可以來給糖~https://t.co/3FGrbOEjhk",,"{'description': {'urls': [{'start': 92, 'end': 115, 'url': 'https://t.co/3FGrbOEjhk', 'expanded_url': 'http://marshmallow-qa.com/qe5ivj4lq7jn6ro', 'display_url': 'marshmallow-qa.com/qe5ivj4lq7jn6ro'}]}}"
407103061.0,False,Christine Bell,False,Edinburgh,"{'followers_count': 1971, 'following_count': 971, 'tweet_count': 15978, 'listed_count': 20}",https://t.co/dEUGi7aQAc,https://pbs.twimg.com/profile_images/1422463752423813139/xj-p3Wd__normal.jpg,christinebelled,"Professor of law,  University of Edinburgh, mum of six, amateur adventurer. Tweets are personal, retweets do not endorse, bot used for research messages.",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dEUGi7aQAc', 'expanded_url': 'http://www.peacagreements.org', 'display_url': 'peacagreements.org'}]}}"
20347590.0,False,Kathleen Watt :: The Writer,False,"East Meredith, NY","{'followers_count': 7807, 'following_count': 8587, 'tweet_count': 5826, 'listed_count': 24}",https://t.co/epsIMp97Tp,https://pbs.twimg.com/profile_images/1025886517942730755/WKMn-_Ur_normal.jpg,kewatt,"Erstwhile NYC opera singer/Detoured via bone cancer/Rescued by Writing👉🏼#Arts #Culture #Memoir NB: NOT the triathlete. Obviously. 

#WritingCommunity #FB #FF",1.466527654702682e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/epsIMp97Tp', 'expanded_url': 'http://KathleenWatt.com', 'display_url': 'KathleenWatt.com'}]}, 'description': {'hashtags': [{'start': 72, 'end': 77, 'tag': 'Arts'}, {'start': 78, 'end': 86, 'tag': 'Culture'}, {'start': 87, 'end': 94, 'tag': 'Memoir'}, {'start': 132, 'end': 149, 'tag': 'WritingCommunity'}, {'start': 150, 'end': 153, 'tag': 'FB'}, {'start': 154, 'end': 157, 'tag': 'FF'}]}}"
66199907.0,False,Dina,False,"ÜT: 40.62398,-74.16343","{'followers_count': 547, 'following_count': 810, 'tweet_count': 68317, 'listed_count': 2}",https://t.co/EgTYTc6Ph4,https://pbs.twimg.com/profile_images/1448985012070723587/10G6Htwo_normal.jpg,Dinabeanas,wife Mom of 5 beautiful children tv junkie DOOL devoted fan ❤️❤️Chabby a complete tv junkie lol,8.558089518789018e+17,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EgTYTc6Ph4', 'expanded_url': 'http://www.dinabeana.scentsy.us', 'display_url': 'dinabeana.scentsy.us'}]}}"
7.907416692388127e+17,False,つしまし,False,,"{'followers_count': 39, 'following_count': 80, 'tweet_count': 2175, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1099205323741491202/gpXmv0Yo_normal.png,simasimasukiyo,"SESで心身をすり減らす日々。競プロは癒やし（atcoder緑：1000前後、codeforcesは青から落ちた）
なんでもこの垢でつぶやく。複垢とか事故る未来しか見えません。なんとなく作って、なんとなくつぶやいてます。こんな名前してますが対馬市さんとは何の関係もございません。",,
3129084362.0,False,Rosa Carelica 🇫🇮 🇺🇦,False,,"{'followers_count': 2, 'following_count': 96, 'tweet_count': 175, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1409197732951101440/-ZJ04AZB_normal.jpg,RosaCarelica,Passiivi on paholaisen keksintö.,,
1928856158.0,False,alisona,False,,"{'followers_count': 121, 'following_count': 312, 'tweet_count': 6620, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/830693586274390017/pIFmQkBO_normal.jpg,rueben6995,,,
98478019.0,False,Arzu Gamze Kılınç,False,"İstanbul, Türkiye","{'followers_count': 6073, 'following_count': 989, 'tweet_count': 4879, 'listed_count': 20}",https://t.co/Xv3QFQ9JDU,https://pbs.twimg.com/profile_images/1415393874361692163/7XZH-7yG_normal.jpg,arzugamze,Cihangir Atölye Sahnesi’nde yaşıyor.,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Xv3QFQ9JDU', 'expanded_url': 'http://www.arzugamze.com', 'display_url': 'arzugamze.com'}]}}"
3031998201.0,False,💖💜💙1bookfish @ Autism Acceptance Month💜🤍💚,False,BYF & DNI on carrd!,"{'followers_count': 94, 'following_count': 581, 'tweet_count': 23518, 'listed_count': 2}",https://t.co/DD6FjigOMo,https://pbs.twimg.com/profile_images/1508114836223275010/HqMYxnbB_normal.jpg,1bookfish,Personal account for @angelsandpixies | hobbyist writer | useless bi | she/they | white | psychology student | icon by the lovely  @ambercatlucky2 💕,1.5001532857261548e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DD6FjigOMo', 'expanded_url': 'https://1bookfish.carrd.co/', 'display_url': '1bookfish.carrd.co'}]}, 'description': {'mentions': [{'start': 21, 'end': 37, 'username': 'angelsandpixies'}, {'start': 131, 'end': 146, 'username': 'ambercatlucky2'}]}}"
308842349.0,False,佐藤ヤ,False,,"{'followers_count': 933, 'following_count': 929, 'tweet_count': 202406, 'listed_count': 31}",https://t.co/PY8qBojKqE,https://pbs.twimg.com/profile_images/1269664985103261698/8y3Tl6oG_normal.jpg,yyyasuo,TechnoそしてHouseそれからElectro (STYSLCTR) →beatport https://t.co/xr2wwRcKIt →https://t.co/DVvgpPYWu9,1.5070075747295846e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PY8qBojKqE', 'expanded_url': 'http://soundcloud.com/yasuo-sato/', 'display_url': 'soundcloud.com/yasuo-sato/'}]}, 'description': {'urls': [{'start': 47, 'end': 70, 'url': 'https://t.co/xr2wwRcKIt', 'expanded_url': 'http://bit.ly/2nEjboX', 'display_url': 'bit.ly/2nEjboX'}, {'start': 72, 'end': 95, 'url': 'https://t.co/DVvgpPYWu9', 'expanded_url': 'http://finefunk.bandcamp.com', 'display_url': 'finefunk.bandcamp.com'}]}}"
1.2081499014456115e+18,False,feruchi 🇨🇴,False,she/her,"{'followers_count': 87, 'following_count': 227, 'tweet_count': 501, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1463358584494907401/uvYVHa5p_normal.jpg,ajiacooo,💖 ariana; harry; normani; btskz ; ucm 💖,,
1.0051366208891249e+18,False,ᴸ tere,False,,"{'followers_count': 2442, 'following_count': 2229, 'tweet_count': 45400, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1521929280787075072/4rEi9-cs_normal.jpg,theresyuh,i have gemini on my lilith,1.4387695897189048e+18,
1.1772578751497052e+18,False,lain,False,"'04 , they/them + neos","{'followers_count': 124, 'following_count': 88, 'tweet_count': 8608, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1428099522480074757/UdSJ5CiX_normal.jpg,lainthesimp,isfp-t ; gemini ; slytherin ; kaminari kinnie ; venmo: lainthepain,1.518777682653184e+18,
123458478.0,False,Rubén Ortega,False,"Flores Magón, Chih.","{'followers_count': 114, 'following_count': 544, 'tweet_count': 846, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1466569662100029444/UWgttMpy_normal.jpg,agroeconomista,"Chihuahuense con leve paso por tierras regias y chilangas
Agrobiotecnólogo y economista
Apasionado del agro🌳
Apartidista
Libre mercado y justicia social, ambas",,
1.2516810265580012e+18,False,Waffle8413,False,Limgrave,"{'followers_count': 40, 'following_count': 734, 'tweet_count': 3168, 'listed_count': 1}",https://t.co/FexzhWNYsr,https://pbs.twimg.com/profile_images/1509776677056000002/LvBS08sx_normal.jpg,waffle8413,,1.5009747808953508e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FexzhWNYsr', 'expanded_url': 'https://waffle8413.carrd.co', 'display_url': 'waffle8413.carrd.co'}]}}"
1061650514.0,False,"DREW “JOY OF THE WORM""🪱 DANIEL",False,"Baltimore, Maryland","{'followers_count': 12567, 'following_count': 3485, 'tweet_count': 17473, 'listed_count': 149}",,https://pbs.twimg.com/profile_images/1409586758107373570/oyeJGv9g_normal.jpg,DDDrewDaniel,"Matmos dude / English prof at Hopkins, gay-married to @lordmcess ; this online spew does not represent the views of my employer. I'm AKA @xSoftPinkTruthx",,"{'description': {'mentions': [{'start': 54, 'end': 64, 'username': 'lordmcess'}, {'start': 137, 'end': 153, 'username': 'xSoftPinkTruthx'}]}}"
120911650.0,False,Hey Yo...,False,Northern Cali ,"{'followers_count': 570, 'following_count': 2045, 'tweet_count': 88674, 'listed_count': 13}",,https://pbs.twimg.com/profile_images/1476008621091667968/eqhwq_DR_normal.jpg,davidmac90,"Tweeting from my basement where I'm working on my Illudium Q-36 Explosive Space Modulator. Old, but kinda cool, and mostly corny. #Geek #Eagles #Knicks",,"{'description': {'hashtags': [{'start': 130, 'end': 135, 'tag': 'Geek'}, {'start': 136, 'end': 143, 'tag': 'Eagles'}, {'start': 144, 'end': 151, 'tag': 'Knicks'}]}}"
1.503917778977366e+18,False,Тwitter Plays Wordle,False,New result every 30 minutes,"{'followers_count': 16, 'following_count': 2, 'tweet_count': 2453, 'listed_count': 1}",https://t.co/RZ8RnttMs3,https://pbs.twimg.com/profile_images/1503925008288133126/14hJBQ9k_normal.jpg,WordleGame_Bot,"Reply with your guess to my most recent tweet! Refer to pinned tweet for examples of valid guesses

Most liked tweet is the next guess. Updates every 30 minutes",1.5077785440254444e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RZ8RnttMs3', 'expanded_url': 'https://github.com/afnzmn/twitter-plays-wordle', 'display_url': 'github.com/afnzmn/twitter…'}]}}"
321522911.0,False,Angela Citrigno,False,"Niagara, Ontario","{'followers_count': 207, 'following_count': 607, 'tweet_count': 20735, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1520515679287398400/jdvf18eE_normal.jpg,959angela,"Happily married, mom to 2 wonderful daughters & two grandsons that make me smile. Love fashion & make-up 💄💋. A HUGE Dave Lackie & Scent Lodge follower.",,
4365954198.0,False,まっしー,False,,"{'followers_count': 785, 'following_count': 767, 'tweet_count': 33260, 'listed_count': 25}",,https://pbs.twimg.com/profile_images/1210774108696219651/GcRyF3PO_normal.jpg,macc_pad,アイコン→シーマさん/ヘッダー→にーくん♪/ランク1000↑/👑66/プラリネちゃん&ヒカマキドラ1面,1.2297827119060992e+18,
148268495.0,False,⌥電析界面から傾斜した電場配向組織⌫,False,呼ばれたところ,"{'followers_count': 399, 'following_count': 634, 'tweet_count': 49795, 'listed_count': 6}",https://t.co/ZzK8fA4HYO,https://pbs.twimg.com/profile_images/378800000160897344/b1993119bf90f36901bc515be80277f1_normal.jpeg,inorgani,時期によって出張が多くなります。日本全国のどこかに居るようじょです。 好きなフォントはAXISとMyriadです。HF-CYDER149ユーザ #ペリスタルティックポンプをペリポンと略さない人に抗議します,1.4761896845484032e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZzK8fA4HYO', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/2YIHEGCCIORGX?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'hashtags': [{'start': 72, 'end': 102, 'tag': 'ペリスタルティックポンプをペリポンと略さない人に抗議します'}]}}"
1298163276.0,False,Sherilyn,False,"Kirikiriroa, Aotearoa","{'followers_count': 169, 'following_count': 570, 'tweet_count': 1622, 'listed_count': 7}",https://t.co/4idEqiyJvl,https://pbs.twimg.com/profile_images/1462976937014358016/2J-RHTc-_normal.jpg,qofdnz,"Pedestrian at best. Proud owner of Aotearoa's first (and lets be honest, probably only) Ashley Bloomfield tattoo. Lover of birbs, beer, beards and books.",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4idEqiyJvl', 'expanded_url': 'http://instagram.com/qofd', 'display_url': 'instagram.com/qofd'}]}}"
8.399435553050583e+17,False,omar and the big steppers,False,omw,"{'followers_count': 40, 'following_count': 209, 'tweet_count': 4388, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1477206745378402311/Cb0heEUm_normal.jpg,lemonheddd,palestinian,,
7.226279439110472e+17,False,clp1961,False,"Tennessee, USA","{'followers_count': 127, 'following_count': 331, 'tweet_count': 1939, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1374483046418673664/fV66jwNI_normal.jpg,CindyPilkinton,"Retired teacher. Wife, mother to a son and many cats, closet musician and college sports fan. No one famous but a voice nonetheless.",,
100796551.0,False,Joanna Fletcher,False,"Vancouver, BC, Canada","{'followers_count': 288, 'following_count': 1031, 'tweet_count': 3715, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/604818450/Picture_005_normal.jpg,Jo_Plays,She/her,,
1.4118951140042383e+18,False,JRM..,False,,"{'followers_count': 622, 'following_count': 789, 'tweet_count': 21433, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1453866391694544900/xTK0hsuN_normal.jpg,TheRealJMcKeown,"Triple vaxxed 🇨🇦🇮🇸🇮🇪
Grandfather, Father and Lucky to be Happily Married. Hi Hon.. 
Liberal of course.😎😎
🚫dm's please.",,
164448667.0,False,ivn117,False,Vía Láctea,"{'followers_count': 106, 'following_count': 117, 'tweet_count': 12828, 'listed_count': 0}",https://t.co/E9sXpUbERe,https://pbs.twimg.com/profile_images/1521191224140517377/O19b7p1X_normal.jpg,ivn117,Terrícola 🌎,1.438157531377922e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/E9sXpUbERe', 'expanded_url': 'http://instagram.com/ivn117/', 'display_url': 'instagram.com/ivn117/'}]}}"
528310995.0,False,Peter Falzon,False,,"{'followers_count': 337, 'following_count': 1022, 'tweet_count': 10097, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1191647707875573760/LYlqisdf_normal.jpg,stingwah,,,
155096203.0,False,søul☯min∂☮hεart❥,False,🌈🌋🌊,"{'followers_count': 242, 'following_count': 340, 'tweet_count': 23626, 'listed_count': 16}",,https://pbs.twimg.com/profile_images/1237495972550160384/MBtOaLWN_normal.jpg,__soul_,Surrender,,
9.825164381865615e+17,False,Jigyasa,False,🏡,"{'followers_count': 28, 'following_count': 111, 'tweet_count': 139, 'listed_count': 0}",https://t.co/JCJmr81QsA,https://pbs.twimg.com/profile_images/1109414320054517761/-adIOcW2_normal.jpg,ijigyasa,"Engineer, Linux Enthusiast",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JCJmr81QsA', 'expanded_url': 'https://jigyasap.wordpress.com/', 'display_url': 'jigyasap.wordpress.com'}]}}"
1.1863172384182313e+18,False,Patrick Emralino,False,"Los Angeles, CA","{'followers_count': 1598, 'following_count': 1252, 'tweet_count': 3943, 'listed_count': 18}",,https://pbs.twimg.com/profile_images/1186317879156842496/hTKLnC-J_normal.jpg,EmralinoPatrick,"Filipino-American screenwriter. @FSUFilm Alum. @UF Alum. 2nd Scriptapalooza 2020. AFF Second Rounder 2021. I write action, horror, scifi. Aspiring cat dad.",1.2295518662557286e+18,"{'description': {'mentions': [{'start': 32, 'end': 40, 'username': 'FSUFilm'}, {'start': 47, 'end': 50, 'username': 'UF'}]}}"
17477109.0,False,Terri Green,False,"Georgia, USA","{'followers_count': 12984, 'following_count': 7654, 'tweet_count': 370338, 'listed_count': 186}",,https://pbs.twimg.com/profile_images/1511889288635555843/uMq0nRyg_normal.jpg,TerriGreenUSA,John 14:6 | Army Brat | Granddaughter of an Honorary Blue Angel | Truth will always sounds like hate to those who hate the truth | Soli Deo Gloria!,1.5220119095155794e+18,
73145500.0,False,Kelly,False,"San Diego, CA","{'followers_count': 918, 'following_count': 645, 'tweet_count': 32485, 'listed_count': 14}",,https://pbs.twimg.com/profile_images/1463294327535271936/3MTa8mLe_normal.jpg,Kellykellsss,Talk sports to me.                                                                         Sound Image Touring Production Asst.                 Pickleballer.,,
13724762.0,False,lamariflo,False,"Cáceres, Extremadura.","{'followers_count': 375, 'following_count': 471, 'tweet_count': 53279, 'listed_count': 16}",,https://pbs.twimg.com/profile_images/1436310720581443586/sVn5jM0x_normal.jpg,lamariflo,"Hago sumas. Y restas.
Cosas chulísimas.",9.459489743301222e+17,
2966922994.0,False,Geof Gee,False,DC area,"{'followers_count': 69, 'following_count': 260, 'tweet_count': 4156, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/971730635273461761/dTqiPSQE_normal.jpg,GeofGee,Part-time epistemologist.,,
24274595.0,False,Juliesse,False,Neath,"{'followers_count': 83, 'following_count': 529, 'tweet_count': 781, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/596427923764224001/zUE8oGNc_normal.jpg,juliesse29,"Happy, busy, challenging and definitely MISUNDERSTOOD!!!!!! :0))",,
84714854.0,False,Gus B,False,Ohio ,"{'followers_count': 38, 'following_count': 346, 'tweet_count': 467, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/585177870009524225/1GunARqC_normal.jpg,MrMacadamiNut,Why would you even do that?,,
3632084661.0,False,Enrique Hausberg,False,,"{'followers_count': 39, 'following_count': 86, 'tweet_count': 8703, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1405974339086864391/l3xqtLVE_normal.jpg,EnriqueHausberg,"Sobrino nieto en segundo grado del Barón de Rotschild. 
No, no es un Municipio del Conurbano.",,
9.182793866207109e+17,False,Cipher,False,,"{'followers_count': 71, 'following_count': 581, 'tweet_count': 7126, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1383662169007427591/yCovSzVT_normal.jpg,bemusedCipher,"Anime and political tweets
Biochem Major;Athiest

Vaccines Work• Covid is real • Black Lives Matter • Abolish  the Police.  
• TERFs are not valid

she/her",,
3988129152.0,False,五十嵐桜@遊戯王OCG修行中,False,,"{'followers_count': 138, 'following_count': 230, 'tweet_count': 7550, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/891934986227425281/LUm5mUko_normal.jpg,wd_byousoku5,マイナーなものばかり好きになるセンス皆無な人間。 20↑🚺。ARC-Vと遊矢くん好き。,,
1151175199.0,False,Misfitdruid,False,United States,"{'followers_count': 882, 'following_count': 266, 'tweet_count': 38952, 'listed_count': 44}",https://t.co/of13caaFGG,https://pbs.twimg.com/profile_images/1080939383186845696/eylV9irs_normal.jpg,MisfitDruid81,Book Lover/Noob at Games/Lurker of #Twitch/ Fur-mom of 2 cats/#BTS ARMY #CHOICE #NamNation Noona.  She/her,1.3818165461384233e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/of13caaFGG', 'expanded_url': 'http://twitch.tv/misfitdruid', 'display_url': 'twitch.tv/misfitdruid'}]}, 'description': {'hashtags': [{'start': 35, 'end': 42, 'tag': 'Twitch'}, {'start': 62, 'end': 66, 'tag': 'BTS'}, {'start': 72, 'end': 79, 'tag': 'CHOICE'}, {'start': 80, 'end': 90, 'tag': 'NamNation'}]}}"
880289136.0,False,Queroseno con piña.,False,El coño de tu prima ⚡,"{'followers_count': 158, 'following_count': 215, 'tweet_count': 10704, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/378800000810265660/9fad818b401b679ee8736fb2790f209a_normal.jpeg,recuerdoamargo,"Cerrando heridas con alcohol, abriéndolas despertando al día siguiente.
I like girls and boys and everything in between. 🏳️‍🌈",,
1.2977227735239885e+18,False,gaby,False,,"{'followers_count': 277, 'following_count': 492, 'tweet_count': 14450, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/1477406558300643331/nL9z0G7n_normal.jpg,esskyes,"i draw sometimes | under night, guilty gear, コンパス, and others | i love seth and ignis",1.433921749179986e+18,
18478781.0,False,tranced,False,República Demierda,"{'followers_count': 701, 'following_count': 541, 'tweet_count': 124515, 'listed_count': 44}",https://t.co/enfVUheIR8,https://pbs.twimg.com/profile_images/1240453579414155264/DK-El393_normal.png,tranced,Soy la mitad de @jay0726 | #BarrigaLLenaConRazonContento :D | Mentally professional photographer | Defensor del buen español,1.1537675992364196e+18,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/enfVUheIR8', 'expanded_url': 'http://tranced.vsco.co', 'display_url': 'tranced.vsco.co'}]}, 'description': {'hashtags': [{'start': 27, 'end': 56, 'tag': 'BarrigaLLenaConRazonContento'}], 'mentions': [{'start': 16, 'end': 24, 'username': 'jay0726'}]}}"
205082054.0,False,Alexia,False,,"{'followers_count': 18, 'following_count': 56, 'tweet_count': 299, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1154294646/ale1_normal.jpg,aixela20,,,
