id,public_metrics,username,description,url,verified,profile_image_url,name,location,protected,entities,pinned_tweet_id
201549870.0,"{'followers_count': 201, 'following_count': 769, 'tweet_count': 10188, 'listed_count': 38}",esierr1,Freelance marketing consultant: survey design and data science | @LSU alumnus | I share music and post my runs shamelessly | The @MiamiDolphins make me cry 🇭🇳,https://t.co/NT0arfNtsE,False,https://pbs.twimg.com/profile_images/1420066574564663298/JT6eTSoU_normal.jpg,Eduardo E Sierra,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NT0arfNtsE', 'expanded_url': 'https://linktr.ee/eduardoesierra', 'display_url': 'linktr.ee/eduardoesierra'}]}, 'description': {'mentions': [{'start': 65, 'end': 69, 'username': 'LSU'}, {'start': 129, 'end': 143, 'username': 'MiamiDolphins'}]}}",
176946453.0,"{'followers_count': 123, 'following_count': 173, 'tweet_count': 4287, 'listed_count': 6}",J_T_E_K,"CO CAAWC. Personal page, and posts and opinions are my own. https://t.co/TShpEKPRVR",,False,https://pbs.twimg.com/profile_images/1384244448704425990/bSAgB1Rz_normal.jpg,J.T.E. Kenney,,False,"{'description': {'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/TShpEKPRVR', 'expanded_url': 'http://gazette.gc.ca/rp-pr/p1/2020/2020-01-04/html/gh-rg-eng.html', 'display_url': 'gazette.gc.ca/rp-pr/p1/2020/…'}]}}",1.4262690052209132e+18
1.2848940942889206e+18,"{'followers_count': 148, 'following_count': 135, 'tweet_count': 868, 'listed_count': 1}",oxigeno_sin,"luchando por mantener vivas nuestras plantas, por un mantenimiento óptimo de nuestras áreas infantiles.Lucharemos hasta conseguirlo.",,False,https://pbs.twimg.com/profile_images/1284899135129296898/i4dolP_G_normal.jpg,Sin Oxígeno,"Alcorcón, Spain",False,,1.511037815840297e+18
1.0345578766673838e+18,"{'followers_count': 89, 'following_count': 402, 'tweet_count': 2320, 'listed_count': 0}",chriskrempel,35 verheiratet Laufen Vegan Podcaster HM: 1:38:49 I 10 km: 44:41 | 5 km: 19:51,https://t.co/04naeJvFnI,False,https://pbs.twimg.com/profile_images/1507679683562856450/f0ZB2jsd_normal.jpg,christoph.krempel,Vegannation,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/04naeJvFnI', 'expanded_url': 'http://www.instagram.com/christoph.krempel', 'display_url': 'instagram.com/christoph.krem…'}]}}",1.2620723374422426e+18
2437568881.0,"{'followers_count': 18, 'following_count': 288, 'tweet_count': 17, 'listed_count': 0}",fordmm_com,,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,oops,,False,,
9.995175665014538e+17,"{'followers_count': 452, 'following_count': 4384, 'tweet_count': 50446, 'listed_count': 4}",MeanderingWonk,,,False,https://pbs.twimg.com/profile_images/1498867159061073924/P1z6P_aE_normal.jpg,MeanderingWonk,Wy,False,,1.5215256839812096e+18
34739810.0,"{'followers_count': 154, 'following_count': 459, 'tweet_count': 20800, 'listed_count': 6}",Crackers89,,,False,https://pbs.twimg.com/profile_images/929235637974298624/TAr1xr_U_normal.jpg,Alberto Martínez,Madrid,False,,
1.4670220764021023e+18,"{'followers_count': 802, 'following_count': 368, 'tweet_count': 2404, 'listed_count': 8}",invest_dr_2021,21年夏 インデックス投資開始/21年冬個別株本格参戦/米国株投資/ブログ開始:2021.12/30代/勤務医/3人家族/Leaderboard®︎/MarketSmith®︎/Wordle/ https://t.co/Pda4HhoMnx,https://t.co/6as0iv5mvi,False,https://pbs.twimg.com/profile_images/1467484831994945537/cCESV_zq_normal.jpg,蒼@米国株投資,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6as0iv5mvi', 'expanded_url': 'https://investment-beginner-dr.com', 'display_url': 'investment-beginner-dr.com'}]}, 'description': {'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/Pda4HhoMnx', 'expanded_url': 'http://note.com/invest_begginer', 'display_url': 'note.com/invest_begginer'}]}}",
382162384.0,"{'followers_count': 123, 'following_count': 115, 'tweet_count': 3861, 'listed_count': 0}",AntonioLopezALH,Ingeniero Informático de Almería. Casado a efectos prácticos. Mucho Humor negro :D,https://t.co/G3cUIHWpRD,False,https://pbs.twimg.com/profile_images/526271814268637184/N-jgmEgg_normal.jpeg,Antonio López Hernández,,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/G3cUIHWpRD', 'expanded_url': 'https://www.linkedin.com/in/antonio-lopez-hernandez-51244b119/', 'display_url': 'linkedin.com/in/antonio-lop…'}]}}",
1377739944.0,"{'followers_count': 90, 'following_count': 448, 'tweet_count': 365, 'listed_count': 0}",amogh_mhatre,"Jack of all, Master of Computer Applications.   

Politics | Movies | Cricket | Life | Crypto | Stock Market

Caution : Retweets & Likes are not endorsements!!",,False,https://pbs.twimg.com/profile_images/1047557531571290113/x76knxp5_normal.jpg,Amogh Mhatre,,False,,1.483507421284692e+18
1.343988094496813e+18,"{'followers_count': 199, 'following_count': 641, 'tweet_count': 5573, 'listed_count': 4}",aburisotto,"look, not all families can afford a new personality for every kid • high-wage slave • yale ’11 • 🇺🇸🇵🇸 • priv: @kaburicrab",,False,https://pbs.twimg.com/profile_images/1343990432909430788/yj7WZypB_normal.jpg,"programming 10, personality 3 (girl version)",,False,"{'description': {'mentions': [{'start': 110, 'end': 121, 'username': 'kaburicrab'}]}}",1.4060210715522703e+18
34725834.0,"{'followers_count': 671, 'following_count': 858, 'tweet_count': 41816, 'listed_count': 1}",kiplinginkedisi,keyfimin kahyasıyım,,False,https://pbs.twimg.com/profile_images/1310326605307432966/Vlww1LlH_normal.jpg,kipling's cat,"İstanbul, Türkiye",False,,
822226081.0,"{'followers_count': 1897, 'following_count': 5001, 'tweet_count': 15286, 'listed_count': 15}",mergosa,"Tengo alma de poeta y corazón de madre. Adoro la poesía pero también la ironía y los retos de palabra, la vida me ha enseñado que no me la tome muy en serio",,False,https://pbs.twimg.com/profile_images/1491503284309348361/uuHfSUrx_normal.jpg,Afrodisia 🔻🇪🇦🌹♀️🌈 💛💙🥳🇪🇺 🌍🌌♒🎼📖🕊️💞,"Cadi, Cadi",False,,
2834114436.0,"{'followers_count': 2517, 'following_count': 1652, 'tweet_count': 22356, 'listed_count': 37}",victoriabwrites,"Writer, editor, founder Engine Books. Zero-trick pony, the kind that bites. Writing in Washington Post, Salon, SyFy Wire, Gay Mag, etc. She/her.",https://t.co/iOHwEdZLj9,False,https://pbs.twimg.com/profile_images/1400961919436083203/GmreFiB-_normal.jpg,Victoria Barrett,"Indianapolis, IN",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iOHwEdZLj9', 'expanded_url': 'http://victoriabarrett.net', 'display_url': 'victoriabarrett.net'}]}}",1.5215544396933489e+18
1.4040086549115986e+18,"{'followers_count': 37, 'following_count': 166, 'tweet_count': 4016, 'listed_count': 1}",Rajan1969H,"A traveller. Rock, Books and Music. Everything I post is posted with a Smile.",,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Rajan,,False,,
1.2092279974689219e+18,"{'followers_count': 95, 'following_count': 592, 'tweet_count': 585, 'listed_count': 0}",LordPatrickOwen,"All views are my own & not that of any affiliations. SEN & trauma informed staff, MAT governor. BA student at @MarjonUni. MCM for Mental Health & Wellbeing",,False,https://pbs.twimg.com/profile_images/1359997187153940481/RqUQOM4h_normal.jpg,Lord Patrick Owen 🏳️‍🌈🇺🇦,United Kingdom,False,"{'description': {'mentions': [{'start': 110, 'end': 120, 'username': 'MarjonUni'}]}}",
99979348.0,"{'followers_count': 124, 'following_count': 581, 'tweet_count': 4678, 'listed_count': 0}",imgeniusanand,I am Allahabadi,,False,https://pbs.twimg.com/profile_images/1448245962325913600/m-He3IbJ_normal.jpg,anand kumar pandey,,False,,
145488178.0,"{'followers_count': 246, 'following_count': 1228, 'tweet_count': 3504, 'listed_count': 8}",Vanabulu,"Asesoramiento en interiorismo. Diseño, producción y comercialización de muebles y  sillas de oficina.  IG  @vanab_deco",https://t.co/wte533YoDm,False,https://pbs.twimg.com/profile_images/1482829042474704898/5pAGxmB8_normal.jpg,Silvana 💚,Argentina,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wte533YoDm', 'expanded_url': 'https://www.instagram.com/vanab_deco/', 'display_url': 'instagram.com/vanab_deco/'}]}, 'description': {'mentions': [{'start': 107, 'end': 118, 'username': 'vanab_deco'}]}}",1.2928835473768038e+18
8.738083337105367e+17,"{'followers_count': 23, 'following_count': 129, 'tweet_count': 1011, 'listed_count': 0}",gryphonsweep,"Someone who probably likes Hatsune Miku too much, and plays too much FFXIV. (Also barely posts things) Pronouns: He/Him Icon by @Jinxeon",,False,https://pbs.twimg.com/profile_images/1402444296335204356/nC7FMtY9_normal.jpg,Hatsune Miku,,False,"{'description': {'mentions': [{'start': 128, 'end': 136, 'username': 'Jinxeon'}]}}",
2730962743.0,"{'followers_count': 1, 'following_count': 14, 'tweet_count': 361, 'listed_count': 0}",Lexilxl,自由动感地带🎆,,False,https://pbs.twimg.com/profile_images/1513189375923965952/IVlRWaw-_normal.jpg,lxlxl,,False,,1.5062268646159237e+18
2982778160.0,"{'followers_count': 78, 'following_count': 625, 'tweet_count': 13990, 'listed_count': 2}",Anwer121212M,"“The purpose of life is not to be happy—but to matter, to be productive, to be useful, to have it make some difference that you lived at all.” Leo Rosten",,False,https://pbs.twimg.com/profile_images/1442217962786758658/kNykYWV1_normal.jpg,M. Anwer,"Karachi, Pakistan",False,,
5872792.0,"{'followers_count': 10, 'following_count': 23, 'tweet_count': 888, 'listed_count': 0}",mgaslowitz,☀️🐶🌳🍺,https://t.co/5uTw3YdBKk,False,https://pbs.twimg.com/profile_images/1479119680807653376/cRQimepK_normal.jpg,Michael Gaslowitz,"Decatur, GA",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5uTw3YdBKk', 'expanded_url': 'https://coloring.cards/tt/black-lives-matter/', 'display_url': 'coloring.cards/tt/black-lives…'}]}}",
282206687.0,"{'followers_count': 27, 'following_count': 215, 'tweet_count': 461, 'listed_count': 1}",gooch1965,,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Goochie,United Kingdom,False,,
322065271.0,"{'followers_count': 535, 'following_count': 179, 'tweet_count': 38634, 'listed_count': 2}",NixonCPU,(preferably hyphy) @internetbitches,,False,https://pbs.twimg.com/profile_images/1506783041473048577/-l1kfoF5_normal.jpg,𝑛𝑖𝑥𝑜𝑛,"Los Angeles, CA",False,"{'description': {'mentions': [{'start': 19, 'end': 35, 'username': 'internetbitches'}]}}",
38647199.0,"{'followers_count': 533, 'following_count': 494, 'tweet_count': 34120, 'listed_count': 19}",seacielle,"26 y/o • she/her • Filipino-Kiwi • former (cheer) dancer & cheer coach • runs on coffee, sugar, & vivid imaginations✨",https://t.co/g4xZugIbbF,False,https://pbs.twimg.com/profile_images/1477305568159481857/H01SXIGr_normal.jpg,GF.,PH x NZ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/g4xZugIbbF', 'expanded_url': 'http://Instagram.com/seacielle', 'display_url': 'Instagram.com/seacielle'}]}}",9.801513310412186e+17
1.309856347111002e+18,"{'followers_count': 43, 'following_count': 461, 'tweet_count': 2150, 'listed_count': 0}",sonopoIoho,hello!,https://t.co/qYKzObyCBc,False,https://pbs.twimg.com/profile_images/1497187370860486658/7rhgstY3_normal.jpg,sono,Twitter,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qYKzObyCBc', 'expanded_url': 'http://www.zebra.com', 'display_url': 'zebra.com'}]}}",1.48138494740344e+18
36203952.0,"{'followers_count': 49, 'following_count': 709, 'tweet_count': 1674, 'listed_count': 0}",donaldjf,"I am AWESOME

pokemon master",https://t.co/Z3LdA55Z8L,False,https://pbs.twimg.com/profile_images/1446974847108665345/a8Wpnm2a_normal.jpg,Donald Ferguson 🇨🇦,Hamilton,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Z3LdA55Z8L', 'expanded_url': 'http://www.facebook.com/home.php#!/profile.php?id=502820306', 'display_url': 'facebook.com/home.php#!/pro…'}]}}",
2383871725.0,"{'followers_count': 69359, 'following_count': 73210, 'tweet_count': 91509, 'listed_count': 23}",IMontoyaInsists,"He/Him, Husband, Father, Grandfather, and member of #GeeksResist
Blocked by @GovMikeHuckabee, @RealJamesWoods & @DLoesch",,False,https://pbs.twimg.com/profile_images/1497081578375237649/ZOOu5L2M_normal.jpg,Inigo Montoya Persists 🌻🏳️‍🌈 🌊 🇺🇸 🌈 ❄️,GeeksResist HQ,False,"{'description': {'hashtags': [{'start': 52, 'end': 64, 'tag': 'GeeksResist'}], 'mentions': [{'start': 76, 'end': 92, 'username': 'GovMikeHuckabee'}, {'start': 94, 'end': 109, 'username': 'RealJamesWoods'}, {'start': 112, 'end': 120, 'username': 'DLoesch'}]}}",1.1029734602450289e+18
28878732.0,"{'followers_count': 311, 'following_count': 1116, 'tweet_count': 8134, 'listed_count': 4}",Richard_Gentry,"Running is fun, fun, fun",,False,https://pbs.twimg.com/profile_images/1196321691498164224/CL6EUJ4R_normal.jpg,Richard Gentry,"London, England",False,,
952503480.0,"{'followers_count': 103, 'following_count': 662, 'tweet_count': 309, 'listed_count': 0}",redrobjr,Creative. Film historian . Dancing fool. All music. Make Love Not War!,,False,https://pbs.twimg.com/profile_images/1502677679136546816/wm-cCsGI_normal.jpg,Rob*ert,Brooklyn,False,,
1696127516.0,"{'followers_count': 6, 'following_count': 93, 'tweet_count': 266, 'listed_count': 0}",jcgavela,,,False,https://pbs.twimg.com/profile_images/1520523863590846464/xy97upHw_normal.jpg,Juan Carlos De Jesus,"Rivas-Vaciamadrid, España",False,,
10518692.0,"{'followers_count': 675, 'following_count': 526, 'tweet_count': 10978, 'listed_count': 65}",Catwoman_cri,https://t.co/CGpWn1pupA,https://t.co/U3W67h0g5E,False,https://pbs.twimg.com/profile_images/1465787166936735747/Hbvu8-Uu_normal.jpg,Cristina Granados,"Granada, Spain",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/U3W67h0g5E', 'expanded_url': 'https://www.youtube.com/user/Catwomancri', 'display_url': 'youtube.com/user/Catwomanc…'}]}, 'description': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CGpWn1pupA', 'expanded_url': 'http://www.cristinagranados.es', 'display_url': 'cristinagranados.es'}]}}",
8.498433370791444e+17,"{'followers_count': 156, 'following_count': 466, 'tweet_count': 72128, 'listed_count': 6}",chryseearth,ヒトリダケナンテエラベナイヨー,https://t.co/MYBhRS59qg,False,https://pbs.twimg.com/profile_images/1509651559348850690/14MUEDgD_normal.jpg,えり酒,虹ヶ咲学園流しそうめん同好会,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MYBhRS59qg', 'expanded_url': 'https://twitch.tv/erisake0705', 'display_url': 'twitch.tv/erisake0705'}]}}",1.3772529714156995e+18
1.2705126530482217e+18,"{'followers_count': 34, 'following_count': 56, 'tweet_count': 13719, 'listed_count': 3}",euphoriastaegi,#TAEKOOK: mahal ko kayo // 🇰🇷 191027 // bts. valorant. lakers. // kobe. lexie. maxxie.,,False,https://pbs.twimg.com/profile_images/1457855472334442496/rMVmoSHE_normal.jpg,shane⁷ • 2022.06.10,,False,"{'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'TAEKOOK'}]}}",1.4873199149691986e+18
366509119.0,"{'followers_count': 14, 'following_count': 175, 'tweet_count': 779, 'listed_count': 0}",paddiebarry,,,False,https://pbs.twimg.com/profile_images/1208335114544959488/_freMOuS_normal.jpg,Padmasini,,False,,
66499286.0,"{'followers_count': 794, 'following_count': 1984, 'tweet_count': 324926, 'listed_count': 21}",_FallingSlowly_,Live your life in a way that it inspires others to be better.,,False,https://pbs.twimg.com/profile_images/1511334445663543305/hNbp3mmu_normal.jpg,Rey⁷ 「(=^ ﻌ^=) 「 ㄱ -ㅅ-ㄱ,US,False,,1.1440531870134886e+18
65307102.0,"{'followers_count': 1943, 'following_count': 1121, 'tweet_count': 113407, 'listed_count': 44}",omar1618,Horror | UFC | Bibliophile | Comics | Cinephile | PC Gaming | Content Marketing | SEO | Tech | DCEU | Cats | Quizzing,https://t.co/YK0M7nZUh8,False,https://pbs.twimg.com/profile_images/1185925276288438272/eZcHswYd_normal.jpg,Omar,"Delhi, India",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YK0M7nZUh8', 'expanded_url': 'https://crazyhorror.com/', 'display_url': 'crazyhorror.com'}]}}",1.5192248358133105e+18
1.252280775799685e+18,"{'followers_count': 1258, 'following_count': 1389, 'tweet_count': 15960, 'listed_count': 15}",L0VINGINRED,we know it’s not the same as it was #recommendationswhere,https://t.co/rsZI8Kv3oR,False,https://pbs.twimg.com/profile_images/1518080194317369346/uEgMVwQZ_normal.jpg,liv ミ☆ 🦋 SAW LIV,she/her • 20 • white • 🐝🎀🥁,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rsZI8Kv3oR', 'expanded_url': 'https://curiouscat.qa/L0VINGINRED', 'display_url': 'curiouscat.qa/L0VINGINRED'}]}, 'description': {'hashtags': [{'start': 36, 'end': 57, 'tag': 'recommendationswhere'}]}}",1.4357780747637473e+18
192976915.0,"{'followers_count': 248, 'following_count': 775, 'tweet_count': 11826, 'listed_count': 2}",ThatDeanReid,hug your pals. fuck the tories.,,False,https://pbs.twimg.com/profile_images/1521618547637694467/vsyUfEPQ_normal.jpg,dean reid,"Roermond, NL & Fife, Scotland ",False,,1.3145021315341353e+18
6266682.0,"{'followers_count': 1381, 'following_count': 1221, 'tweet_count': 25312, 'listed_count': 84}",jserna,"C3PO (Product+Tech+UX) at @securitize, formerly in @TELEFONICA, opinions my own.❤ tech, comics & rock. Doesn't mean tweets will be about anything. At all.",https://t.co/Fkczw6YTaI,False,https://pbs.twimg.com/profile_images/1505489532136960008/I1lpP87f_normal.jpg,Jorge Serna,"An airport somewhere, probably",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Fkczw6YTaI', 'expanded_url': 'https://medium.com/@jorge.serna', 'display_url': 'medium.com/@jorge.serna'}]}, 'description': {'mentions': [{'start': 26, 'end': 37, 'username': 'securitize'}, {'start': 51, 'end': 62, 'username': 'TELEFONICA'}]}}",1.3722479225957908e+18
7.077785295181783e+17,"{'followers_count': 275, 'following_count': 472, 'tweet_count': 10522, 'listed_count': 3}",vishaliimb,"Banker, Thinker, Life Enjoyer.... Liverpool Football Club, Novak Djokovic , Music & Movies........",,False,https://pbs.twimg.com/profile_images/1519412009263005697/_gzzcTXE_normal.jpg,Vishal,Mumbai,False,,1.139200815803949e+18
