id,name,public_metrics,url,description,profile_image_url,location,protected,username,verified,entities,pinned_tweet_id
1.0061105020434719e+18,Jose Antonio,"{'followers_count': 147, 'following_count': 430, 'tweet_count': 10306, 'listed_count': 0}",,"Antiguo usuario bloqueado por error, pero he vuelto. Bético desde la cuna💚",https://pbs.twimg.com/profile_images/1446811861329002496/MmiEoQyC_normal.jpg,"Alcalá de Guadaíra, Spain",False,Joseamj_97,False,,
360002014.0,Ana V Garcia,"{'followers_count': 41, 'following_count': 136, 'tweet_count': 697, 'listed_count': 0}",https://t.co/uMfikCmd0I,,https://pbs.twimg.com/profile_images/1222158716537069568/InHfk5Qz_normal.jpg,Alcalá de Henares,False,AnaVGarciaG,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uMfikCmd0I', 'expanded_url': 'http://mamadondevamoshoy.wordpress.com', 'display_url': 'mamadondevamoshoy.wordpress.com'}]}}",
8.288180528924221e+17,Braden Van't Hof,"{'followers_count': 8, 'following_count': 282, 'tweet_count': 1226, 'listed_count': 0}",,LoL Head Coach/Manager/Mid Laner/4x Positional Coach at Calvin University,https://pbs.twimg.com/profile_images/1495272737526456323/Ttb1jp4-_normal.jpg,"Grand Rapids, MI",False,CLVRockmelon,False,,
862077942.0,John Milton ✊,"{'followers_count': 1465, 'following_count': 2510, 'tweet_count': 31812, 'listed_count': 17}",https://t.co/iOfRLxEru5,"It's not criticism, it's just a different way of training. Gringo. Guiri. True Faith. Newcastle Utd ⚪⚫ Botafogo FR ★彡",https://pbs.twimg.com/profile_images/1501239202406674434/X-G3hwxZ_normal.jpg,Spain,False,Geordioca,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iOfRLxEru5', 'expanded_url': 'http://www.true-faith.co.uk', 'display_url': 'true-faith.co.uk'}]}}",
53116513.0,christopher  jones,"{'followers_count': 189, 'following_count': 264, 'tweet_count': 5206, 'listed_count': 2}",,I don't like cricket. oh no. i love it!,https://pbs.twimg.com/profile_images/1108817110032093185/z0nkgJ45_normal.jpg,sheffield,False,chrisjones792,False,,
340185794.0,Hossam Kassem 💙 😷💉🇪🇺🇺🇦,"{'followers_count': 275, 'following_count': 479, 'tweet_count': 10751, 'listed_count': 1}",,Teaching and Learning Librarian at the Open University. All views are my own and no one else.,https://pbs.twimg.com/profile_images/1496561097800929285/atWZULyt_normal.jpg,"Milton Keynes, England",False,HossamKassem78,False,,
1103932752.0,Sonia Siles Porras,"{'followers_count': 69, 'following_count': 181, 'tweet_count': 390, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/798534134704574464/FzD5hIG-_normal.jpg,Villanueva de Algaidas,False,silesporras,False,,
3290026848.0,パピコ,"{'followers_count': 54, 'following_count': 377, 'tweet_count': 3470, 'listed_count': 1}",,"好きなものがいろいろあります。
アラフィフ",https://pbs.twimg.com/profile_images/1172148599498522625/Pt770Sus_normal.jpg,,False,yykco,False,,
8.662310991350702e+17,⬡bit #LINK 2.0,"{'followers_count': 2356, 'following_count': 1313, 'tweet_count': 7700, 'listed_count': 17}",,"Do not underestimate the power of collective positive thought. We are all in this together. I reply mostly in meme form.
$LINK #4IR
https://t.co/98RtFxCksN",https://pbs.twimg.com/profile_images/1423236724939968514/wtpE8fsi_normal.jpg,#gotchiverse,False,Obit7777777,False,"{'description': {'urls': [{'start': 132, 'end': 155, 'url': 'https://t.co/98RtFxCksN', 'expanded_url': 'http://chainlinkecosystem.com', 'display_url': 'chainlinkecosystem.com'}], 'hashtags': [{'start': 127, 'end': 131, 'tag': '4IR'}], 'cashtags': [{'start': 121, 'end': 126, 'tag': 'LINK'}]}}",1.407464885286576e+18
2266508022.0,IDD64,"{'followers_count': 3048, 'following_count': 1677, 'tweet_count': 34496, 'listed_count': 8}",,"Lawyer. 
Who would have thought that saying women need a word to define ourselves would be the counterculture in the 2020s?",https://pbs.twimg.com/profile_images/1421830904834662402/kbPdVQL3_normal.jpg,,False,IDD64,False,,1.310283274267353e+18
267756801.0,Alfonso Mora,"{'followers_count': 1156, 'following_count': 1561, 'tweet_count': 22056, 'listed_count': 23}",,la objetividad no existe. la honestidad si. cada vez menos. periodista. puertollanero.,https://pbs.twimg.com/profile_images/2794214165/b9fcf3af82182b0cc91b1b3312d1fc03_normal.jpeg,,False,amoracastillo,False,,
112816716.0,ℂ𝕙𝕦𝕡𝕒𝕔𝕒𝕓𝕣𝕒𝕤 𝕤𝕖𝕕𝕚𝕖𝕟𝕥𝕒,"{'followers_count': 205, 'following_count': 663, 'tweet_count': 3726, 'listed_count': 1}",,Subcampeona de murgas y charangas. Bicampeona de fotografía feminista. 💜,https://pbs.twimg.com/profile_images/1422488428357238785/lPHdDFEQ_normal.jpg,España,False,Lau_Luara,False,,
9.460673058798428e+17,23nawaT 🔆 #SKZ #NCT #YJT #LYZ #AK #LY #Firstkp,"{'followers_count': 236, 'following_count': 1245, 'tweet_count': 206159, 'listed_count': 1}",https://t.co/FWKN4Cqmej,"me, stuck in my neverland ; try na come back to reality 〡All ♥ HAN〡 ติ่งเยอะมาก ชงเยอะมาก ส่องก่อนฟอล 〡fanart : #23nawaT〡IG : 23nawat (fanart)",https://pbs.twimg.com/profile_images/1112580728888266753/TTFIwb8O_normal.jpg,,False,23_nawaT,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FWKN4Cqmej', 'expanded_url': 'https://writer.dek-d.com/dek-d/writer/view.php?id=1858694', 'display_url': 'writer.dek-d.com/dek-d/writer/v…'}]}, 'description': {'hashtags': [{'start': 112, 'end': 120, 'tag': '23nawaT'}]}}",1.3936382626111898e+18
237254076.0,Xavier Julian,"{'followers_count': 62, 'following_count': 135, 'tweet_count': 1583, 'listed_count': 1}",,,https://pbs.twimg.com/profile_images/1428121382962016257/F2cdIAi6_normal.jpg,"iPhone: 41.482820,2.089419",False,xavjulian,False,,
9.045156483274424e+17,John Michaelson 🔭,"{'followers_count': 208, 'following_count': 196, 'tweet_count': 8185, 'listed_count': 2}",,"Amateur astronomer, radio DX'er, has fun with maps, especially so-called ""flat earth"" maps.",https://pbs.twimg.com/profile_images/1442449936084180992/D8OwhNgQ_normal.jpg,,False,JMichaelsonUT,False,,
4899257058.0,ニャル田,"{'followers_count': 49, 'following_count': 53, 'tweet_count': 35834, 'listed_count': 5}",https://t.co/0mHZ8ljx7u,TRPG→CoC/SW2.0/サタスペ/マギロギにも手出し中。 北水は公孫勝信者の林冲モンペ。ホモ無理な人はフォローしないで。,https://pbs.twimg.com/profile_images/1256092273256742912/ngUBL31b_normal.jpg,梁山泊という名のルルイエ,False,ryuyou_iaia,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0mHZ8ljx7u', 'expanded_url': 'http://privatter.net/u/ryuyou_iaia', 'display_url': 'privatter.net/u/ryuyou_iaia'}]}}",1.447863854298321e+18
373424241.0,Alfonso Bracero,"{'followers_count': 451, 'following_count': 664, 'tweet_count': 14894, 'listed_count': 3}",,"Integrador y Trabajador Social, choquero,cofrade,rociero,  y también carnavalero, vamos que me apunto a lo que sea",https://pbs.twimg.com/profile_images/3630980313/74d1e83dbfd039df59d379aeef03f277_normal.jpeg,"Huelva, Spain",False,alfonso_bb,False,,
133021952.0,크리스티나,"{'followers_count': 94, 'following_count': 594, 'tweet_count': 17678, 'listed_count': 2}",,"Pues aquí estoy, de ciudadana del mundo... he pasado por España 🇪🇸, Corea del Sur 🇰🇷, Irlanda 🇮🇪, Japón 🇯🇵y… de vuelta a Corea 🇰🇷",https://pbs.twimg.com/profile_images/1247110137824677889/RM8kdT59_normal.jpg,Spain,False,Sun_for_Rain,False,,
4100688454.0,Bree 🖤,"{'followers_count': 116, 'following_count': 528, 'tweet_count': 27579, 'listed_count': 1}",,XXI 💝 ♉ L.S. 7/14/19 💞,https://pbs.twimg.com/profile_images/1517543776067141633/Q4-eUaSk_normal.jpg,💙💜💖 // 🖤🤍💜 She/her ❤,False,Breeiplier,False,,1.4891061168648888e+18
3061524822.0,Christopher Johnson,"{'followers_count': 54, 'following_count': 321, 'tweet_count': 3628, 'listed_count': 0}",,"USN vet 77-84. Husband. Dad of 3 adults. Motorcycle nut. 
MSF 88-03. USMCA Level 100 dirt bike instructor.
NMDGF OHV Ed Coord. UU. Liberal. Why isn't everyone?",https://pbs.twimg.com/profile_images/573146744675946496/YsdRAVWo_normal.jpeg,Albuquerque NM,False,ridenmta,False,,
63564983.0,🔴⚪ Javi Gundín 🔴⚪,"{'followers_count': 669, 'following_count': 753, 'tweet_count': 64653, 'listed_count': 22}",,"- ¿Quién es usted?
- Soy el esposo.
- Lo siento. Sólo la gente involucrada puede estar aquí.

Si vas a tomártelo en serio, éste no es el lugar.",https://pbs.twimg.com/profile_images/1495521512052375560/Mu3Bxypw_normal.jpg,Asturias,False,JaviGundin,False,,
20917780.0,Catrin Champion,"{'followers_count': 165, 'following_count': 999, 'tweet_count': 665, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/591713131170258944/GNxLGzX-_normal.jpg,,False,Catrinwyn,False,,
3294291206.0,libbyliberal,"{'followers_count': 5554, 'following_count': 6111, 'tweet_count': 657444, 'listed_count': 180}",,"humanist against patriarchy, iconoclast, poet, artist, writer, photographer, New Yorker, peace activist, former teacher",https://pbs.twimg.com/profile_images/625157987422871552/MsTKKIov_normal.jpg,"New York, USA",False,libbyliberalnyc,False,,9.353668861409075e+17
20577891.0,Jody Fletcher 🇺🇦,"{'followers_count': 5987, 'following_count': 2670, 'tweet_count': 12363, 'listed_count': 178}",https://t.co/N48nxoqSEw,"Supplier of branded marketing merchandise including printed mugs, pens, T-Shirts, USB’s – helping to keep you in your customers minds! #SBS Winner 10.05.15.",https://pbs.twimg.com/profile_images/874561145436336128/_ISM8xMK_normal.jpg,"Stratford Upon Avon, England",False,ChilliJody,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N48nxoqSEw', 'expanded_url': 'http://www.chillipromotions.co.uk', 'display_url': 'chillipromotions.co.uk'}]}, 'description': {'hashtags': [{'start': 135, 'end': 139, 'tag': 'SBS'}]}}",
1.505751287404499e+18,쪽파,"{'followers_count': 58, 'following_count': 103, 'tweet_count': 5135, 'listed_count': 1}",,이 쪽파에게 행운이 따르길 빌어 주십시오,https://pbs.twimg.com/profile_images/1519501978027450369/EZZkDvEq_normal.jpg,,False,The1stJJOKPA,False,,1.5126147676045558e+18
1.393902207960064e+18,Gwendoline 🏳️‍⚧️,"{'followers_count': 521, 'following_count': 495, 'tweet_count': 10259, 'listed_count': 3}",,Informaticienne / Geekette / Rôliste. Elle/She. L & T de #LGBTQIA+ #TeamBeurreSalé #Breizh toujours dans mon ❤️ #TransIsBeautiful,https://pbs.twimg.com/profile_images/1513441213340434433/4oRP4OYZ_normal.jpg,,False,GwendolineFct,False,"{'description': {'hashtags': [{'start': 57, 'end': 65, 'tag': 'LGBTQIA'}, {'start': 67, 'end': 82, 'tag': 'TeamBeurreSalé'}, {'start': 83, 'end': 90, 'tag': 'Breizh'}, {'start': 112, 'end': 129, 'tag': 'TransIsBeautiful'}]}}",1.4369051792620954e+18
7.579893798183199e+17,Jorge srrn,"{'followers_count': 279, 'following_count': 467, 'tweet_count': 13754, 'listed_count': 1}",,🤘rock and roll🤘 real Zaragoza ⚽ basket Zaragoza🏀 amante de los tattos y de mis gatos 🤘🏻🤘🏻🤘🏻,https://pbs.twimg.com/profile_images/1517620267891240960/VrFHzDSN_normal.jpg,Zaragoza city,False,Jorgefune,False,,1.3147185338262897e+18
1.416648151247868e+18,Naked Tim👣🐈‍⬛🇪🇺🇺🇦,"{'followers_count': 392, 'following_count': 280, 'tweet_count': 2691, 'listed_count': 1}",,"Just me, naked and happy. Doing ordinary stuff with no clothes on. All pictures are mine. NO SEXUAL CONTENT HERE. #bodypositive #rejoineu.",https://pbs.twimg.com/profile_images/1421393893187334145/6XQPRhwz_normal.jpg,"East, England",False,Nakedfatbloke,False,"{'description': {'hashtags': [{'start': 114, 'end': 127, 'tag': 'bodypositive'}, {'start': 128, 'end': 137, 'tag': 'rejoineu'}]}}",
833252648.0,Anneke,"{'followers_count': 148, 'following_count': 249, 'tweet_count': 10678, 'listed_count': 20}",https://t.co/E7pJhY9moS,*colour my life with the chaos of trouble*,https://pbs.twimg.com/profile_images/1512875478515916801/cLQ708n1_normal.jpg,"Nijmegen, Nederland",False,turningeyes,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/E7pJhY9moS', 'expanded_url': 'http://thestoryisinthesoul.blogspot.nl/', 'display_url': 'thestoryisinthesoul.blogspot.nl'}]}}",1.2713928518684754e+18
589366853.0,Sbaeneg Plasmawr🎗,"{'followers_count': 554, 'following_count': 658, 'tweet_count': 7703, 'listed_count': 32}",,Escribo tuits en español para mis alumnos en Cardiff. #teacher #mfl,https://pbs.twimg.com/profile_images/3753903187/612dccbc0a4b07362adf699c3db45ede_normal.png,Gales,False,SbaenegPlasmawr,False,"{'description': {'hashtags': [{'start': 54, 'end': 62, 'tag': 'teacher'}, {'start': 63, 'end': 67, 'tag': 'mfl'}]}}",
26569679.0,pie and beans QC,"{'followers_count': 331, 'following_count': 1125, 'tweet_count': 50995, 'listed_count': 9}",,trying to elevate the genre.,https://pbs.twimg.com/profile_images/1477863319189008384/glSwcL01_normal.jpg,"Glasgow, Scotland",False,pieandbeans,False,,7.852201382326067e+17
8.937762989585736e+17,Rubén Andrés Felipe,"{'followers_count': 106, 'following_count': 281, 'tweet_count': 321, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1491800893477425156/lTgRl5FU_normal.jpg,,False,ruanfe02,False,,
9.326448324761272e+17,Slender,"{'followers_count': 17, 'following_count': 26, 'tweet_count': 680, 'listed_count': 0}",,sin bio,https://pbs.twimg.com/profile_images/1496235502760038401/89wKIM-h_normal.jpg,Antártida,False,Slender820,False,,
712026182.0,𝔇𝔦𝔩𝔦𝔫𝔠𝔢 ❤️🤍🖤,"{'followers_count': 310, 'following_count': 143, 'tweet_count': 15643, 'listed_count': 1}",,Bio: degradabile,https://pbs.twimg.com/profile_images/1210890358583939073/4oLaZuR1_normal.jpg,,False,dilince1,False,,
1.4431840096185262e+18,zazou,"{'followers_count': 178, 'following_count': 228, 'tweet_count': 2853, 'listed_count': 0}",,"tu nous connais, made in Marseille",https://pbs.twimg.com/profile_images/1521582182275375105/ewXJ0i8r_normal.jpg,"Marseille, France",False,zaazouu_,False,,1.4757379814745088e+18
3281314458.0,lilly🍊,"{'followers_count': 295, 'following_count': 586, 'tweet_count': 55700, 'listed_count': 7}",,"i like retro games!! and ostensibly other things. not very active on twitter, but feel free to dm: cwfmu#5522",https://pbs.twimg.com/profile_images/1517925023167782913/LuKOVemc_normal.jpg,🏳️‍⚧️ she/her - 21,False,smokyprogg,False,,
3118932470.0,Jose Sanchez,"{'followers_count': 24, 'following_count': 1373, 'tweet_count': 413, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1458854232694661123/RiFsqxYr_normal.jpg,,False,GATOJLSG,False,,1.0200745005561856e+18
24530697.0,Food By Courts,"{'followers_count': 312, 'following_count': 574, 'tweet_count': 25286, 'listed_count': 2}",https://t.co/Z5dDiG1Qto,"Professional arsehole. Some-of-the-time cook. Fulham FC. Boxing. PSN: Courts___ Xbox: FoodByCourts

Insta: @FoodByCourts

#WashYourBloodclartChicken",https://pbs.twimg.com/profile_images/1243994979803914240/dLoA63Q1_normal.jpg,"ÜT: 51.482473,-0.202352",False,FoodByCourts,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Z5dDiG1Qto', 'expanded_url': 'https://cooklybookly.com/foodbycourts', 'display_url': 'cooklybookly.com/foodbycourts'}]}, 'description': {'hashtags': [{'start': 122, 'end': 148, 'tag': 'WashYourBloodclartChicken'}], 'mentions': [{'start': 107, 'end': 120, 'username': 'FoodByCourts'}]}}",1.5202681381008056e+18
1.519580748139098e+18,matsu,"{'followers_count': 1, 'following_count': 1, 'tweet_count': 29, 'listed_count': 0}",https://t.co/dMFtvX5W5r,suzuriでグッズ発売中,https://pbs.twimg.com/profile_images/1519581438353756160/zNglApAx_normal.jpg,,False,matsucat1,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dMFtvX5W5r', 'expanded_url': 'https://suzuri.jp/matsu_m_0', 'display_url': 'suzuri.jp/matsu_m_0'}]}}",
9.77694338808406e+17,leah,"{'followers_count': 42, 'following_count': 230, 'tweet_count': 498, 'listed_count': 0}",,don't be afraid 11.19.18|10.27.19 she/they,https://pbs.twimg.com/profile_images/1482622673884565506/N3Aq1LRy_normal.jpg,hell,False,themaaa13,False,,
267211630.0,Carmen Rosendo,"{'followers_count': 97, 'following_count': 685, 'tweet_count': 848, 'listed_count': 2}",,,https://pbs.twimg.com/profile_images/999585742924869632/5j5Z6kft_normal.jpg,Sevilla,False,Carmenrv70,False,,
1.3813700432341852e+18,Thimna Shooto,"{'followers_count': 28250, 'following_count': 222, 'tweet_count': 5257, 'listed_count': 2}",https://t.co/gwEVOZYez0,one of one. tv personality. contact: shoots10t@gmail.com,https://pbs.twimg.com/profile_images/1514671193772679172/jtmWNSek_normal.jpg,South Africa,False,thimnashooto,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gwEVOZYez0', 'expanded_url': 'http://linktr.ee/thimnashooto', 'display_url': 'linktr.ee/thimnashooto'}]}}",
1.3363827534037688e+18,(JardíSecret)🍀,"{'followers_count': 208, 'following_count': 301, 'tweet_count': 5359, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1511721947163463682/SAG1msbp_normal.jpg,on es pon el Sol 🏜,False,Jardisecret_,False,,1.4681642789476557e+18
555508134.0,Ernesto,"{'followers_count': 256, 'following_count': 604, 'tweet_count': 3048, 'listed_count': 0}",,Veterinario por devoción y Unionista (de Salamanca) por convicción. Nunca digo que no a una cerveza entre amigos ni a una buena banda de rock.,https://pbs.twimg.com/profile_images/423379602753740800/ew0S147e_normal.jpeg,,False,casalver,False,,
1.2273201704877015e+18,Proud Edward,"{'followers_count': 1575, 'following_count': 2184, 'tweet_count': 31839, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1514440125245272064/HhewpeEP_normal.jpg,,False,sc92535480,False,,
20912267.0,Alan Purdie,"{'followers_count': 143, 'following_count': 658, 'tweet_count': 4971, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1473311934183313409/NVS6FN6u_normal.jpg,"Aberdeen, Scotland",False,AlanPurdie,False,,
108864240.0,Pallaresa,"{'followers_count': 1476, 'following_count': 3089, 'tweet_count': 58402, 'listed_count': 11}",,"Un no es d’on neix, es d’on no vol marxar.",https://pbs.twimg.com/profile_images/1474634501141811200/tqstfCwd_normal.jpg,"Catalunya, Espanya",False,ConfTrempolina,False,,1.5217253246602486e+18
245439022.0,Juanjo Acevedo,"{'followers_count': 1068, 'following_count': 3037, 'tweet_count': 12738, 'listed_count': 13}",,"Un Año: 1971, Una Década: los 80, Una canción: Pero a tu lado ,Lo noto, Un grupo: Secretos y los G, Un vicio: Mis amigos, Una pasión: EL ATLETI",https://pbs.twimg.com/profile_images/665156308497231873/HHuFXt1I_normal.jpg,Madrid,False,Jjose_Acevedo,False,,
594345874.0,Marcellinus Alberto,"{'followers_count': 28, 'following_count': 43, 'tweet_count': 43, 'listed_count': 2}",,Sedes Sapientiae '09 $ Pharmacy USD '12 $ Alive in Us,https://pbs.twimg.com/profile_images/438099490419920896/1EibLC___normal.jpeg,"Sleman, Yogyakarta",False,M4rc_Alberto,False,,
21384391.0,Jacqueline Queeley,"{'followers_count': 44, 'following_count': 62, 'tweet_count': 1862, 'listed_count': 0}",,"I am me. Good or bad, I'm me. Music loving, trying all the time to be God fearing, living outta my head, me.",https://pbs.twimg.com/profile_images/1149560324418240513/NtCipXWb_normal.jpg,"E-Town, Canada Eh?!?!",False,JacqueQueeley,False,,1.0977287087758213e+18
148494937.0,El_Chorizo_Loco🥒🍆🍤,"{'followers_count': 221, 'following_count': 1360, 'tweet_count': 14907, 'listed_count': 6}",,"Vainqueur de la Ligue @WesternPronos
On peut changer de femme, de parti, de religion. Mais on ne peut pas changer l'équipe de foot que l'on supporte.",https://pbs.twimg.com/profile_images/1361794569763979264/QYgWwh-a_normal.jpg,,False,Ludokhan,False,"{'description': {'mentions': [{'start': 22, 'end': 36, 'username': 'WesternPronos'}]}}",1.1187714223090401e+18
1.3650077752108646e+18,Rocha,"{'followers_count': 79, 'following_count': 80, 'tweet_count': 1759, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1519796153679757312/JfCJXq73_normal.jpg,,False,UnknownRocha,False,,
252626474.0,▫ S & R B ▫👻,"{'followers_count': 146, 'following_count': 564, 'tweet_count': 2808, 'listed_count': 1}",,"I'm only human, and that's my saving grace. 💭▫ 27 y/o ♏ ▫ He/Him ♂️",https://pbs.twimg.com/profile_images/1506163197308391424/qhDoVn90_normal.png,,False,sxrbrxs,False,,1.5146298778357432e+18
8.833849303818322e+17,Jane Redmond,"{'followers_count': 33, 'following_count': 172, 'tweet_count': 1392, 'listed_count': 0}",,"Retired primary teacher, studying with the OU and loving it! @openuniversity",https://pbs.twimg.com/profile_images/884082622464393217/rrlgZnMT_normal.jpg,,False,janer61,False,"{'description': {'mentions': [{'start': 61, 'end': 76, 'username': 'openuniversity'}]}}",
1.47648295449079e+18,StarBoyKev 👑,"{'followers_count': 15, 'following_count': 19, 'tweet_count': 3285, 'listed_count': 0}",,(0-0) 💯👑 37.062 Career Points #StriveForGreatness 4 Rings 4 Finals MVP’s 4 MVP’s,https://pbs.twimg.com/profile_images/1498902737223888903/F542tV1x_normal.jpg,"Los Angeles, CA",False,StarBoyKev6,False,"{'description': {'hashtags': [{'start': 30, 'end': 49, 'tag': 'StriveForGreatness'}]}}",1.5166610781047112e+18
55958403.0,deepfriedlard,"{'followers_count': 453, 'following_count': 559, 'tweet_count': 57695, 'listed_count': 29}",,,https://pbs.twimg.com/profile_images/784862878171996160/symXYSVf_normal.jpg,United States,False,deepfriedlard,False,,1.232866976315269e+18
48405129.0,Daniel McIlroy,"{'followers_count': 69, 'following_count': 1048, 'tweet_count': 1910, 'listed_count': 2}",https://t.co/fzu728bNVJ,Vocals and rhythm guitar🎸,https://pbs.twimg.com/profile_images/590460556588490752/G6Ru77aE_normal.jpg,Toronto,False,dfmcilroy,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fzu728bNVJ', 'expanded_url': 'https://danmcilroythereckoning.bandcamp.com/album/city-lights', 'display_url': 'danmcilroythereckoning.bandcamp.com/album/city-lig…'}]}}",1.484639921843454e+18
333986108.0,Liz,"{'followers_count': 205, 'following_count': 120, 'tweet_count': 15574, 'listed_count': 17}",,💙NHS worker • 🎗Endometriosis fighter • 👾PoGo,https://pbs.twimg.com/profile_images/1403821225395240960/x8jeGu6C_normal.jpg,"London, England",False,Liz_487,False,,
375683517.0,Joseph Whelan,"{'followers_count': 12, 'following_count': 69, 'tweet_count': 44, 'listed_count': 0}",,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,False,sospanjfach,False,,
705281586.0,Daniel Millimet 🇺🇦,"{'followers_count': 7126, 'following_count': 3504, 'tweet_count': 25927, 'listed_count': 97}",https://t.co/gS3fS2jDIZ,"Robert H. & Nancy Dedman Trustee Prof of Econ at @SMU, husband, son, proud papa, baseball junkie, Carroll Dragon. Blog: https://t.co/52N79C7PX6",https://pbs.twimg.com/profile_images/1102707993106370560/5skYjZ31_normal.jpg,"Southlake, TX",False,dlmillimet,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gS3fS2jDIZ', 'expanded_url': 'http://people.smu.edu/dmillimet/', 'display_url': 'people.smu.edu/dmillimet/'}]}, 'description': {'urls': [{'start': 120, 'end': 143, 'url': 'https://t.co/52N79C7PX6', 'expanded_url': 'http://dlm-econometrics.blogspot.com', 'display_url': 'dlm-econometrics.blogspot.com'}], 'mentions': [{'start': 49, 'end': 53, 'username': 'SMU'}]}}",1.228468433907585e+18
286739409.0,FeRnAnDo VaZqUeZ,"{'followers_count': 281, 'following_count': 992, 'tweet_count': 5986, 'listed_count': 3}",,,https://pbs.twimg.com/profile_images/1498303294384574464/Hcoy1DCC_normal.jpg,"Huelva, Andalucía",False,nandoetxea,False,,1.2631976203501322e+18
1.188364350282752e+18,ninetofiveBlonde,"{'followers_count': 109, 'following_count': 1510, 'tweet_count': 5135, 'listed_count': 0}",,Working 9-5 what a way to make a living.,https://pbs.twimg.com/profile_images/1283506481460121607/jW_hQYRn_normal.jpg,Sussex,False,NinetofiveB,False,,
104879044.0,Pabs,"{'followers_count': 233, 'following_count': 392, 'tweet_count': 37358, 'listed_count': 8}",https://t.co/MBmu9VFZrB,¯\_(ツ)_/¯ Es lo que hay! snapchat- skraelings,https://pbs.twimg.com/profile_images/1249323400977436675/y154flCU_normal.jpg,"Madrid, Comunidad de Madrid",False,skraelings,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MBmu9VFZrB', 'expanded_url': 'http://instagram.com/skraelings', 'display_url': 'instagram.com/skraelings'}]}}",
58593024.0,dawn allard,"{'followers_count': 753, 'following_count': 308, 'tweet_count': 24512, 'listed_count': 16}",,company secretary ( dogs body) for our plumbing & heating company. Enjoyer of Caravanning (now MH)& Cruising. gardian of a Goldie - Hunny💔🌈😢and 2 horses -,https://pbs.twimg.com/profile_images/1202235673530556416/c6NqhHJq_normal.jpg,Isle of wight,False,bruno1cat,False,,
382700225.0,Taej∞⁷,"{'followers_count': 1488, 'following_count': 1626, 'tweet_count': 8225, 'listed_count': 6}",https://t.co/lTgkBje0j7,Stanning @BTS_twt was the best decision of my life. She/Her,https://pbs.twimg.com/profile_images/1515669277356937220/VnBiWUxH_normal.jpg,,False,Shobotomy,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lTgkBje0j7', 'expanded_url': 'https://archiveofourown.org/users/Shobotomy/works', 'display_url': 'archiveofourown.org/users/Shobotom…'}]}, 'description': {'mentions': [{'start': 9, 'end': 17, 'username': 'BTS_twt'}]}}",1.168443054644052e+18
1081114351.0,Compton,"{'followers_count': 84, 'following_count': 509, 'tweet_count': 3209, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1236652985566007296/XIkk_TZh_normal.jpg,,False,ComptonsWanted,False,,1.3233453827646177e+18
8.689551560706376e+17,Larry™️,"{'followers_count': 846, 'following_count': 1117, 'tweet_count': 30695, 'listed_count': 2}",,MBNA & LMSW. Addiction Therapist. Getting my Juris Doctorate @UNLV. private practice self-care provider,https://pbs.twimg.com/profile_images/1520789854144978946/InUY-Izi_normal.jpg,NM & NV ,False,roi_4life,False,"{'description': {'mentions': [{'start': 61, 'end': 66, 'username': 'UNLV'}]}}",
