id,verified,description,protected,url,public_metrics,entities,location,profile_image_url,pinned_tweet_id,name,username
1.41766704241766e+18,False,💐🪐🦔 || digital artist ||╰(*´︶`*)╯♡ || comms open!!,False,https://t.co/m4zqSLSns7,"{'followers_count': 201, 'following_count': 257, 'tweet_count': 991, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/m4zqSLSns7', 'expanded_url': 'http://em-bread.carrd.co', 'display_url': 'em-bread.carrd.co'}]}}",18 | ace | she/her,https://pbs.twimg.com/profile_images/1512158559433277452/CeEkQSuJ_normal.jpg,1.4883258289454612e+18,✌︎ em || jean simp || comms open (dm),em_bread
279591386.0,False,"Love rock and hard rock music, play acoustic guitar. Also do Kickboxing and table tennis. Living with my lovery cats!",False,,"{'followers_count': 117, 'following_count': 353, 'tweet_count': 12481, 'listed_count': 4}",,Funabashi,https://pbs.twimg.com/profile_images/3150019682/baadf59afe9ea9bfc05e342d3a85ff3a_normal.jpeg,,keichan_k,kei_sorinome
22299983.0,False,"Mommy-Author 🖊️ I write FANTASY 💫
#Dyslexia Interventionist &  bottled water connoisseur
⚕️WLS
💜 LA Lakers
♥️ Houston Texans PSL Owner since '01",False,https://t.co/hWF16OJEcJ,"{'followers_count': 568, 'following_count': 608, 'tweet_count': 13482, 'listed_count': 6}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hWF16OJEcJ', 'expanded_url': 'https://www.trishaclerkwrites.com/', 'display_url': 'trishaclerkwrites.com'}]}, 'description': {'hashtags': [{'start': 34, 'end': 43, 'tag': 'Dyslexia'}]}}","Atascocita, TX",https://pbs.twimg.com/profile_images/1489613994730168328/TSIBREMh_normal.jpg,1.2614667616664044e+18,Trisha Clerk 📚,TClerk
2762942630.0,False,"Former Irish PDF helicopter pilot. You never really retire from the military, but they tend to pay less attention to you afterwards.",False,,"{'followers_count': 289, 'following_count': 272, 'tweet_count': 4134, 'listed_count': 2}",,Ireland,https://pbs.twimg.com/profile_images/1232770736890273792/Eu9ffqs5_normal.jpg,,LEEROY JENKINS! 🇺🇦 🇵🇸,LeeRoyIreland
76570567.0,False,BLM. Stop AAPI Hate. She/Her. Actor. Marketer. Salsera. Cosplayer. ATLien. GA Bulldog. Fueled by plants. Buckeye by birth. Yorkie/Cat lady. Opinions are my own.,False,,"{'followers_count': 901, 'following_count': 1769, 'tweet_count': 11441, 'listed_count': 38}",,Planet Earth...for now,https://pbs.twimg.com/profile_images/1498909694265602048/k9r0A6yx_normal.jpg,,Maya,whyamaya
3116530694.0,False,2017、2018年向けLゼミB先生の受講生でした。2019年弁理士試験最終合格。実務修習修了。１級知財管理技能士(特許専門業務)。博士(理学)。,False,,"{'followers_count': 270, 'following_count': 68, 'tweet_count': 1974, 'listed_count': 0}",,日本,https://pbs.twimg.com/profile_images/1244754904696016896/dDPdIugO_normal.jpg,,phxri,phxri1
1.3072025807290655e+18,False,❦ ᴛxᴛ ꜱᴏᴏʙɪɴ ᴛᴀᴇʜʏᴜɴ ↝ ʟᴏvᴇʀ  ｜RPS｜兔左鼠右｜隨心翻譯 偶爾暴言⚡️,False,https://t.co/DuV09YPKVn,"{'followers_count': 138, 'following_count': 234, 'tweet_count': 2363, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DuV09YPKVn', 'expanded_url': 'https://lit.link/isoobu00', 'display_url': 'lit.link/isoobu00'}]}}",🐰+🐿=💖→,https://pbs.twimg.com/profile_images/1521884371782754309/YJnFtTcW_normal.jpg,1.513907207523373e+18,辣炒年糕ᙏ̤̫,isoobu00
1.3342089592851415e+18,False,the problem,False,,"{'followers_count': 105, 'following_count': 109, 'tweet_count': 2323, 'listed_count': 0}",,she/her | 21,https://pbs.twimg.com/profile_images/1520143622829928449/9P9xkGJ4_normal.jpg,,sal,yigetnosleep
84309504.0,False,"muitos achismos sobre flamengo, luverdense, cuiabayern, nfl, calor, transporte público e jovem advocacia. não levem esse site a sério demais.",False,https://t.co/xg8g4mOWgu,"{'followers_count': 312, 'following_count': 442, 'tweet_count': 88372, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xg8g4mOWgu', 'expanded_url': 'https://www.last.fm/user/vhtsoares', 'display_url': 'last.fm/user/vhtsoares'}]}}","cuyabá–mt, brasil",https://pbs.twimg.com/profile_images/1495590090344652801/Udv2lkVQ_normal.jpg,,Vito,vhtsoares
1.2455131852952412e+18,False,"#Noelle: Whenever you need me, I'll be there.",False,,"{'followers_count': 241, 'following_count': 574, 'tweet_count': 8574, 'listed_count': 2}","{'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': 'Noelle'}]}}",he/neos (-o) ✰ ar50,https://pbs.twimg.com/profile_images/1519040473649795072/QqIT69Sg_normal.jpg,1.4103102174521713e+18,fran 🏳️‍⚧️,sh9ichi_
2942577509.0,False,"Friendly neighbourhood Caribbean software developer (he/him)

Views expressed here are my own",False,https://t.co/TgzuWRoXT3,"{'followers_count': 214, 'following_count': 219, 'tweet_count': 2471, 'listed_count': 4}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TgzuWRoXT3', 'expanded_url': 'https://msanatan.com', 'display_url': 'msanatan.com'}]}}",,https://pbs.twimg.com/profile_images/1411534137719201792/0eiXVF9D_normal.jpg,1.4730518672697713e+18,Marcus Sanatan,marcussanatan
9.217674051347702e+17,False,23 VIRGO dropout historian | my name is allie,False,https://t.co/Zraczfs7ZU,"{'followers_count': 145, 'following_count': 260, 'tweet_count': 19018, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Zraczfs7ZU', 'expanded_url': 'http://twitch.tv/alliemaria', 'display_url': 'twitch.tv/alliemaria'}]}}",Lenapehoking,https://pbs.twimg.com/profile_images/1466791202892795911/KayIbYge_normal.jpg,1.4780382511685345e+18,ronald ‘mac’ macdonald,GAROTlNHA
1156632601.0,False,,False,,"{'followers_count': 57, 'following_count': 90, 'tweet_count': 1514, 'listed_count': 0}",,Mount Pearl,https://pbs.twimg.com/profile_images/1358458127230918657/4wJ4RGR__normal.jpg,,karen macfie,alwayhome
1.4024943101306348e+18,False,,False,,"{'followers_count': 0, 'following_count': 37, 'tweet_count': 109, 'listed_count': 0}",,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,BB,BandletB
27800162.0,False,Noles fan. Cubs fan. MMA fan. Liberal. Husband. Father. 670 the Score in Chicago alum.,False,,"{'followers_count': 406, 'following_count': 968, 'tweet_count': 10064, 'listed_count': 16}",,"Dyer, IN",https://pbs.twimg.com/profile_images/1421931705095671817/eYfrt3d-_normal.jpg,,Tim Bock,Tim_Bock
261282395.0,False,Tengo 4 gatas. En algún momento dije que no me gustaban las sitcom. Socio del CSD Colo Colo.,False,,"{'followers_count': 210, 'following_count': 472, 'tweet_count': 5629, 'listed_count': 4}",,"Calle falsa, 123.",https://pbs.twimg.com/profile_images/1385802428214390785/Vi05nBm6_normal.jpg,,Marco Barrientos,mbarrientosn
100683936.0,False,"“At mile 20, I thought I was dead. At mile 24, I wished I was dead. At mile 26.2, I realized I had become too tough to kill.” #ObamaForever",False,,"{'followers_count': 384, 'following_count': 1420, 'tweet_count': 19434, 'listed_count': 1}","{'description': {'hashtags': [{'start': 126, 'end': 139, 'tag': 'ObamaForever'}]}}",🐒💨,https://pbs.twimg.com/profile_images/601733538/weight_lifting_monkey_normal.jpg,1.394489869049557e+18,Mighty♥️🇺🇦,marathonmonkey
1064908812.0,False,【今までの紆余曲折】ボストン生まれ→吉祥寺育ち→都立西→東北大（理）地球科学系中退→梨医→みんコレ起業→研修医→北病院（梨医社会医学講座中退）→現在【スキル】面接•疫学•経営【趣味】将棋・MTG・出張【Mission】ネガティブな離職を減らす【vision】月曜が待ち遠しくなる社会【value】自主性、一貫性、公平性,False,,"{'followers_count': 640, 'following_count': 505, 'tweet_count': 2242, 'listed_count': 5}",,山梨県南アルプス市,https://pbs.twimg.com/profile_images/1412584075274067973/Sa6Naghu_normal.jpg,1.5180570653188506e+18,Dr. Hockt 【精神科✖︎産業医✖︎事業家】,Dr_Hockt
2539733417.0,False,"🏳️‍🌈woontwerkt in #de9straatjes en maakt zich zorgen over de ontwikkelingen in de buurt #stadinbalans, #aanpakbinnenstad lid mokum reclaimed, grachten9+",False,https://t.co/jDrFJJPxyf,"{'followers_count': 755, 'following_count': 966, 'tweet_count': 19701, 'listed_count': 13}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jDrFJJPxyf', 'expanded_url': 'http://www.grachtennegenplus.nl', 'display_url': 'grachtennegenplus.nl'}]}, 'description': {'hashtags': [{'start': 18, 'end': 31, 'tag': 'de9straatjes'}, {'start': 88, 'end': 101, 'tag': 'stadinbalans'}, {'start': 103, 'end': 120, 'tag': 'aanpakbinnenstad'}]}}",Amsterdam,https://pbs.twimg.com/profile_images/1410523359880822785/xSKg3Dfu_normal.jpg,,𝙫𝙙𝙝𝙣𝙞𝙚𝙠,nvdhdn
8.392340867240714e+17,False,Creación de contenido en: @genteonline @PaparazziRevis @ParaTiOnline @BillikenOnline,False,https://t.co/vqQ9vjMONA,"{'followers_count': 210, 'following_count': 748, 'tweet_count': 3654, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vqQ9vjMONA', 'expanded_url': 'https://www.instagram.com/adaromanu/', 'display_url': 'instagram.com/adaromanu/'}]}, 'description': {'mentions': [{'start': 26, 'end': 38, 'username': 'genteonline'}, {'start': 39, 'end': 54, 'username': 'PaparazziRevis'}, {'start': 55, 'end': 68, 'username': 'ParaTiOnline'}, {'start': 69, 'end': 84, 'username': 'BillikenOnline'}]}}","Mendoza, Argentina",https://pbs.twimg.com/profile_images/1247613418619756548/9fcZDNnw_normal.jpg,1.014753483461886e+18,"Arnold ""Cabeza De Balón""",adaromanu
70013403.0,False,Wannabe animator. Otaku. Voice Actor enthusiatist. Gaming addict. Couch potato. WORK IN PROGRESS.,False,https://t.co/l4aQA2zsKI,"{'followers_count': 60, 'following_count': 419, 'tweet_count': 6158, 'listed_count': 4}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/l4aQA2zsKI', 'expanded_url': 'http://thatjescape.tumblr.com/', 'display_url': 'thatjescape.tumblr.com'}]}}",My toaster,https://pbs.twimg.com/profile_images/1422770443665215492/8uHJXfcX_normal.jpg,8.483766802594324e+17,Sumi-chan,Sumi_ESN
305435967.0,False,つれづれなるま〃に、日ぐらしスマホに向かひて、心にうつりゆくよしなしごとをそこはかとなく呟き作れば、あやしうこそもの狂ほしけれ。,False,https://t.co/rrZdPiSv1y,"{'followers_count': 3673, 'following_count': 5001, 'tweet_count': 267887, 'listed_count': 63}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rrZdPiSv1y', 'expanded_url': 'https://steamcommunity.com/profiles/76561198977305326/', 'display_url': 'steamcommunity.com/profiles/76561…'}]}}",お食事処SUCC,https://pbs.twimg.com/profile_images/852509582207340544/PljhXIvI_normal.jpg,1.4582716330602045e+18,さかいくん2号,Sakaikun_2nd
16355999.0,False,,False,,"{'followers_count': 8, 'following_count': 209, 'tweet_count': 198, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/706621029/smiley_normal.png,,svbach,svbach
192946560.0,False,"I'm Indonesian. Speak English, Korean, and very little Chinese. A fan of GDragon. #PalmOil and #BIGBANG. Studying Soil Science.",False,,"{'followers_count': 627, 'following_count': 499, 'tweet_count': 47980, 'listed_count': 2}","{'description': {'hashtags': [{'start': 82, 'end': 90, 'tag': 'PalmOil'}, {'start': 95, 'end': 103, 'tag': 'BIGBANG'}]}}",,https://pbs.twimg.com/profile_images/1516416601360375816/_-yTCjWX_normal.jpg,1.335558175303471e+18,Fransisca,sisca_gd
4635625416.0,False,❗✨‼️젠더퀴어 혐오 블락합니다‼️✨❗,False,https://t.co/rDsKs4MGdB,"{'followers_count': 175, 'following_count': 294, 'tweet_count': 92455, 'listed_count': 2}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rDsKs4MGdB', 'expanded_url': 'https://docs.google.com/document/d/1H_-MFwnY8kPLTJNdJLE9nJ1Kb8O19ZOuaJJzo-YRqIY/edit?usp=sharing', 'display_url': 'docs.google.com/document/d/1H_…'}]}}",링크는 커뮤 목록,https://pbs.twimg.com/profile_images/1510640003855970315/3z4jXYbZ_normal.png,1.4264075893618442e+18,🪐나린,31_HanaRin
85714528.0,False,"love Rob Thomas, go Rays! Notre Dame #Franicorn @changing_colorz Bucs and Reds. Love BE! #TeamBrent #MiaSanMia #Friends #WhoDey #Feiner #OrlandoCity",False,https://t.co/jRB6XGyd3K,"{'followers_count': 2184, 'following_count': 4206, 'tweet_count': 105580, 'listed_count': 38}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jRB6XGyd3K', 'expanded_url': 'https://www.snapchat.com/add/ceceliam_17?share_id=QTIzNzdC&locale=en_US', 'display_url': 'snapchat.com/add/ceceliam_1…'}]}, 'description': {'hashtags': [{'start': 37, 'end': 47, 'tag': 'Franicorn'}, {'start': 89, 'end': 99, 'tag': 'TeamBrent'}, {'start': 100, 'end': 110, 'tag': 'MiaSanMia'}, {'start': 111, 'end': 119, 'tag': 'Friends'}, {'start': 120, 'end': 127, 'tag': 'WhoDey'}, {'start': 128, 'end': 135, 'tag': 'Feiner'}, {'start': 136, 'end': 148, 'tag': 'OrlandoCity'}], 'mentions': [{'start': 48, 'end': 64, 'username': 'changing_colorz'}]}}",The Great Unknown ,https://pbs.twimg.com/profile_images/865357306502029312/YjJizVB2_normal.jpg,1.515377662663041e+18,💚M,missymetz
287870655.0,False,,False,,"{'followers_count': 33, 'following_count': 110, 'tweet_count': 894, 'listed_count': 1}",,,https://pbs.twimg.com/profile_images/3695678347/3c6da6854490ff06b204bf343bae7fe2_normal.jpeg,,Donna Wade,ddbbwade
4431926294.0,False,"祇園精舎の鐘の声、諸行無常の響きあり。沙羅双樹の花の色、盛者必衰の理をあらはす。おごれる人も久しからず、ただ春の夜の夢のごとし。たけき者も遂にはほろびぬ、ひとへに風の前の塵に同じ。

灼熱カバディ(武蔵野創)とメダリスト(つるまいかだ)を応援しております。",False,,"{'followers_count': 224, 'following_count': 299, 'tweet_count': 32247, 'listed_count': 6}",,,https://pbs.twimg.com/profile_images/844862459177422848/UgTVBhef_normal.jpg,1.2979153921620705e+18,ksk@1ん,ksk_key
76278357.0,False,"Single mum of two beautiful boys 💙 Northerner & Man City Fan 💙
Rock Chick! 🤟 Gin 🍸",False,,"{'followers_count': 342, 'following_count': 793, 'tweet_count': 5570, 'listed_count': 2}",,"Rossendale, Lancs, UK",https://pbs.twimg.com/profile_images/1488278223658135553/_DncUAWe_normal.jpg,,Emma Lou 🇺🇦💙💛 #IStandWithUkraine 🇺🇦,musetta101
354882928.0,False,"Periodista deportivo, 24, Lanús.",False,https://t.co/EOab0CQ3Iz,"{'followers_count': 739, 'following_count': 648, 'tweet_count': 60641, 'listed_count': 9}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EOab0CQ3Iz', 'expanded_url': 'https://www.instagram.com/emitucci97', 'display_url': 'instagram.com/emitucci97'}]}}",Argentina,https://pbs.twimg.com/profile_images/980944578269339648/DrK8qwp6_normal.jpg,1.4174494098313912e+18,Emiliano Tucci,TucciEmiliano
144157686.0,False,主成分…創作･映画･ゲーム/ゲームが好きな小説書き。ヘテロもBLGLも好きです。✒️https://t.co/EpaRJfgtQe　📖https://t.co/L7WM0Y8Oqg　📖https://t.co/mhAtjQLMRL,False,https://t.co/KTt9VcUwYN,"{'followers_count': 339, 'following_count': 260, 'tweet_count': 41392, 'listed_count': 35}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/KTt9VcUwYN', 'expanded_url': 'http://twilog.org/sin_niya', 'display_url': 'twilog.org/sin_niya'}]}, 'description': {'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/EpaRJfgtQe', 'expanded_url': 'https://skeb.jp/@sin_niya', 'display_url': 'skeb.jp/@sin_niya'}, {'start': 67, 'end': 90, 'url': 'https://t.co/L7WM0Y8Oqg', 'expanded_url': 'https://kakuyomu.jp/users/sin_niya', 'display_url': 'kakuyomu.jp/users/sin_niya'}, {'start': 92, 'end': 115, 'url': 'https://t.co/mhAtjQLMRL', 'expanded_url': 'https://www.pixiv.net/users/2798708', 'display_url': 'pixiv.net/users/2798708'}]}}",,https://pbs.twimg.com/profile_images/1331465605229101057/b7W5zwQj_normal.jpg,1.375784169674961e+18,新矢 晋,sin_niya
2918429701.0,False,"やべぇやつです アイコンは5P【@xkzhfnzk__】様のもの
プリコネR/ブルアカ/シャニマス/スプラ カーデコキャンプ エリアヤグラS+ ホコS アサリ？なにそれ？ たまに政治系の話してますけど私ゃ極右に当たるのでよろしく",False,,"{'followers_count': 494, 'following_count': 512, 'tweet_count': 41620, 'listed_count': 8}","{'description': {'mentions': [{'start': 16, 'end': 27, 'username': 'xkzhfnzk__'}]}}",,https://pbs.twimg.com/profile_images/792331255077449729/gYKfY8u7_normal.jpg,,ぽよねる,poyo_sieste1248
1.0288633051068703e+18,False,仮想通貨　はじめました。,False,,"{'followers_count': 53, 'following_count': 135, 'tweet_count': 187, 'listed_count': 4}",,愛知県　○○市○○町○○,https://pbs.twimg.com/profile_images/1031156436888248321/H1KHdloU_normal.jpg,,ぬるぽっぷ,nullpop3
109765226.0,False,"Optimistic Pakistani: interests human rights, environment, history, media زندگی کی قدر کریں",False,,"{'followers_count': 57, 'following_count': 414, 'tweet_count': 3410, 'listed_count': 0}",,The World,https://pbs.twimg.com/profile_images/641593812326813696/wd8NiWUG_normal.jpg,,Lubna لبنی,lubnafm
396888902.0,False,,False,https://t.co/V36ffzFHKR,"{'followers_count': 2887, 'following_count': 618, 'tweet_count': 43592, 'listed_count': 23}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/V36ffzFHKR', 'expanded_url': 'https://onlyfans.com/strawberryvalentines', 'display_url': 'onlyfans.com/strawberryvale…'}]}}","Brisbane, Queensland",https://pbs.twimg.com/profile_images/1521741545598517248/Oo0imp_e_normal.jpg,1.0953124228379648e+18,chloe 🦋,chloesimonerose
1.1221512282916495e+18,False,YouTube Channel: https://t.co/jgVL1eZhGb - Twitch: https://t.co/e0206EYeMV - cringe,False,https://t.co/q4GjWsFmvT,"{'followers_count': 36, 'following_count': 444, 'tweet_count': 2430, 'listed_count': 1}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/q4GjWsFmvT', 'expanded_url': 'https://www.youtube.com/watch?v=dQw4w9WgXcQ', 'display_url': 'youtube.com/watch?v=dQw4w9…'}]}, 'description': {'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/jgVL1eZhGb', 'expanded_url': 'http://youtube.com/EmmettLego1', 'display_url': 'youtube.com/EmmettLego1'}, {'start': 51, 'end': 74, 'url': 'https://t.co/e0206EYeMV', 'expanded_url': 'http://twitch.tv/emmettlego1', 'display_url': 'twitch.tv/emmettlego1'}]}}",new vid link in bio,https://pbs.twimg.com/profile_images/1515481716391124992/m5qoPYsL_normal.jpg,1.399705666303021e+18,Emmett,EmmettLego1
232553621.0,False,"ﾂｲﾌｨ：https://t.co/Jp2bncKcfR
ｱｲｺﾝ・ﾍｯﾀﾞｰ：@omoti_ton2
20☝小動物、酒、乙女ゲ、人狼、クトゥルフ、ボドゲ、絶叫系アトラクション💖
無言フォローの達人",False,,"{'followers_count': 91, 'following_count': 242, 'tweet_count': 12396, 'listed_count': 1}","{'description': {'urls': [{'start': 5, 'end': 28, 'url': 'https://t.co/Jp2bncKcfR', 'expanded_url': 'http://twpf.jp/1113momo', 'display_url': 'twpf.jp/1113momo'}], 'mentions': [{'start': 40, 'end': 51, 'username': 'omoti_ton2'}]}}",蝦夷地,https://pbs.twimg.com/profile_images/1437036968311877632/Py7zNJtg_normal.png,,もも🍑,1113momo
600470649.0,False,I got anxiety and stupid jokes || #1 McCorkle Jones hater || I write bad tweets for @49ersHub #FTTB,False,,"{'followers_count': 269, 'following_count': 346, 'tweet_count': 39028, 'listed_count': 5}","{'description': {'hashtags': [{'start': 94, 'end': 99, 'tag': 'FTTB'}], 'mentions': [{'start': 84, 'end': 93, 'username': '49ersHub'}]}}",,https://pbs.twimg.com/profile_images/1510832539681779712/NLlhCzdd_normal.jpg,1.3557427579317821e+18,Jorge,HernandezJ49
9.189760959106867e+17,False,⚠︎DO NOT USE MY WORK without my permission⚠︎作品の無許可使用厳禁⚠︎ 18↑推奨。基本的にBL描き。フォロ前にツイフィご一読下さい。▶︎https://t.co/OZvb7rqgen ▶︎skeb https://t.co/3OhKn1eZLZ,False,https://t.co/Jxpsi2sEue,"{'followers_count': 102, 'following_count': 103, 'tweet_count': 93244, 'listed_count': 12}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Jxpsi2sEue', 'expanded_url': 'http://www.pixiv.net/member.php?id=187850', 'display_url': 'pixiv.net/member.php?id=…'}]}, 'description': {'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/OZvb7rqgen', 'expanded_url': 'http://twpf.jp/s_hinomiya_self', 'display_url': 'twpf.jp/s_hinomiya_self'}, {'start': 121, 'end': 144, 'url': 'https://t.co/3OhKn1eZLZ', 'expanded_url': 'https://skeb.jp/@s_hinomiya_self', 'display_url': 'skeb.jp/@s_hinomiya_se…'}]}}",エルネア_メリンダ国_花の邸宅,https://pbs.twimg.com/profile_images/1520721972522799104/5CM0bJrv_normal.jpg,1.4028227837472522e+18,緋宮閑流@療養中,s_hinomiya_self
71716670.0,False,"Mom, Daughter, Sister, Granddaughter, Cousin, Friend. Lover of NKOTB, TV, Broadway, Books, Music. Learning to live in the Present. Namaste",False,,"{'followers_count': 172, 'following_count': 1534, 'tweet_count': 10721, 'listed_count': 2}",,,https://pbs.twimg.com/profile_images/481599604073701377/cT54f3a4_normal.jpeg,,Kerri,klynn1075
58589539.0,False,Putting in #werk. Thoughts are my own. RTs are sometimes just conversation starters...not my thoughts or endorsement.,False,https://t.co/5SWo1Iwv1d,"{'followers_count': 914, 'following_count': 1808, 'tweet_count': 47404, 'listed_count': 20}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5SWo1Iwv1d', 'expanded_url': 'http://themahoganyproject.com', 'display_url': 'themahoganyproject.com'}]}, 'description': {'hashtags': [{'start': 11, 'end': 16, 'tag': 'werk'}]}}",Working on @mahoganyproject,https://pbs.twimg.com/profile_images/610598209715617792/-p1sgC0v_normal.jpg,1.2440314829282058e+18,#BishBabe,noJOEkingaround
4274399599.0,False,Rural Emergency Nurse. Studying Psych w OrgPsych interest.Compassionate Agitator. reliably found running trails or wherever theres coffee. She/Her. Donate ☕️ 👇,False,https://t.co/siqBbxZ859,"{'followers_count': 4043, 'following_count': 1861, 'tweet_count': 51457, 'listed_count': 36}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/siqBbxZ859', 'expanded_url': 'https://www.paypal.me/emergencyK', 'display_url': 'paypal.me/emergencyK'}]}}",,https://pbs.twimg.com/profile_images/1389865575724109824/Ja9wnZyH_normal.jpg,1.4619241891876332e+18,K,emergency_CNS
75746087.0,False,Chill....but not to the extent you'd freeze,False,https://t.co/5rAOaJ9Czg,"{'followers_count': 103, 'following_count': 369, 'tweet_count': 2187, 'listed_count': 0}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5rAOaJ9Czg', 'expanded_url': 'http://balasbroadcast.wordpress.com', 'display_url': 'balasbroadcast.wordpress.com'}]}}",Mumbai,https://pbs.twimg.com/profile_images/1423546848258650114/trNGCY42_normal.jpg,,BALASUNDARAM R,contking
422199026.0,False,"Tech, dig all things Martech, and despite the negative press the opinions are mine. Pro-democracy and a fan of hyperlinks. I retweet pi(e)",False,,"{'followers_count': 153, 'following_count': 1195, 'tweet_count': 2087, 'listed_count': 2}",,"Seattle, WA",https://pbs.twimg.com/profile_images/860757865765588992/5T6Iso87_normal.jpg,1.0290310703002214e+18,Paulb,PaulEBergman
34699711.0,False,Are you registered to vote?  She/Her,False,,"{'followers_count': 70, 'following_count': 227, 'tweet_count': 4102, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/466769969/twitterProfilePhoto_normal.jpg,,Hilary Goodrich,hilagee
13423032.0,False,音楽: Paul McCartney・The Beatles・野村義男は別格/読書/美術鑑賞/カトリック/その他、日常あれこれ。美味しいものの話も大好きです♡ (ex:camomile),False,,"{'followers_count': 1329, 'following_count': 1882, 'tweet_count': 128060, 'listed_count': 60}",,横浜市／心の故郷は、奈良県大和高田市,https://pbs.twimg.com/profile_images/885682001260421120/AZ9BPoH1_normal.jpg,,やまねこ,yama_neko
3040001928.0,False,"@Report4America corps as @modbee health reporter 6/19 - 5/21, pediatrician + @AmerAcadPeds; I love Snoopy, LA and Hawaii! Tweets are my personal views.",False,https://t.co/TgLU4COYZU,"{'followers_count': 1219, 'following_count': 1596, 'tweet_count': 2813, 'listed_count': 30}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TgLU4COYZU', 'expanded_url': 'https://www.modbee.com/profile/231196918', 'display_url': 'modbee.com/profile/231196…'}]}, 'description': {'mentions': [{'start': 0, 'end': 15, 'username': 'Report4America'}, {'start': 25, 'end': 32, 'username': 'modbee'}, {'start': 77, 'end': 90, 'username': 'AmerAcadPeds'}]}}","Torrance, CA",https://pbs.twimg.com/profile_images/570633907125510144/08c8MQrR_normal.jpeg,,ChrisAnna Mink,CMMink
9.640315332028621e+17,False,"Dog loving, ScoMo hating Richmond nuffy",False,,"{'followers_count': 243, 'following_count': 544, 'tweet_count': 12075, 'listed_count': 0}",,Naarm,https://pbs.twimg.com/profile_images/1474832351498625024/es1Fydet_normal.jpg,,Mark,marzephyr88
8.899799563312456e+17,False,BSN • Psych Nurse,False,,"{'followers_count': 262, 'following_count': 143, 'tweet_count': 13404, 'listed_count': 0}",,,https://pbs.twimg.com/profile_images/1281045236953886721/BQnKtr8G_normal.jpg,,Torch szn 🔥,bri_torch
1.4534769286529925e+18,False,,False,,"{'followers_count': 46, 'following_count': 179, 'tweet_count': 5516, 'listed_count': 2}",,,https://pbs.twimg.com/profile_images/1516691325327917060/9tkuTC9j_normal.jpg,,winterfell,natalia_yevsina
1.3005389598907105e+18,False,Regency/Age of Sail-related fan fiction and #SaveSanditon support. On AO3 as  LostInAGoodBook: https://t.co/OvDf5JPQC7,False,,"{'followers_count': 669, 'following_count': 632, 'tweet_count': 10950, 'listed_count': 2}","{'description': {'urls': [{'start': 95, 'end': 118, 'url': 'https://t.co/OvDf5JPQC7', 'expanded_url': 'https://archiveofourown.org/users/lost_in_a_good_book', 'display_url': 'archiveofourown.org/users/lost_in_…'}], 'hashtags': [{'start': 44, 'end': 57, 'tag': 'SaveSanditon'}]}}",USA,https://pbs.twimg.com/profile_images/1300542068947902464/S8sTMyr6_normal.jpg,1.4266685718585098e+18,Lost in a Good Fic,LostinaGoodFic
1.2507383123247923e+18,False,"19 | lesbian | genshin, idv and heartstopper | triple crowned albedo, miko and yanfei | toxic emily dyer fan | charlie spring kinner |",False,,"{'followers_count': 298, 'following_count': 352, 'tweet_count': 8316, 'listed_count': 0}",,They/Xem,https://pbs.twimg.com/profile_images/1520996445049995264/9Tx_mokb_normal.jpg,1.4838114405281341e+18,Jade / dan howell real??,lesbianyelan
