id,reply_settings,referenced_tweets,entities,in_reply_to_user_id,public_metrics,text,lang,possibly_sensitive,conversation_id,created_at,author_id,source,context_annotations,geo,attachments
1520722253721264128,everyone,"[{'type': 'replied_to', 'id': '1519789075774984194'}]","{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/TmXq8KJG1m', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",561866056,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 6/6

⬜🟩⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/TmXq8KJG1m",en,False,1484840062831501312,2022-05-01T11:10:13.000Z,561866056,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722238965960704,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩🟨🟩⬜
🟩🟩🟩🟩🟩✅",en,False,1520722238965960704,2022-05-01T11:10:10.000Z,437371062,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722238508769280,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜🟨⬜⬜⬜
⬜⬜⬜⬜⬜
🟩⬜🟨⬜⬜
⬜⬜🟨⬜⬜
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩",en,False,1520722238508769280,2022-05-01T11:10:09.000Z,1327759969165295616,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722224835092481,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛🟨⬛
⬛⬛⬛🟨⬛
⬛🟨🟨⬛🟨
⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",en,False,1520722224835092481,2022-05-01T11:10:06.000Z,14122131,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722220661850112,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜⬜⬜🟨⬜
⬜🟨⬜⬜⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩",en,False,1520722220661850112,2022-05-01T11:10:05.000Z,776781156,Twitter Web App,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722220464709635,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

🟨⬛⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",en,False,1520722220464709635,2022-05-01T11:10:05.000Z,456939688,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722211044302848,everyone,"[{'type': 'replied_to', 'id': '1520357119320543235'}]",,703889117,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 4/6

🟩⬜⬜⬜🟨
⬜⬜⬜🟩🟩
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩",en,False,1516056788134776834,2022-05-01T11:10:03.000Z,703889117,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722206711586816,everyone,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/3P8nWCh3oQ', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 6/6

⬜⬜⬜⬜🟨
⬜🟨⬜⬜🟨
🟨🟨⬜🟨⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/3P8nWCh3oQ",en,False,1520722206711586816,2022-05-01T11:10:02.000Z,107182498,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722196682788864,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛🟨
⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,False,1520722196682788864,2022-05-01T11:09:59.000Z,828709116,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722176655060994,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 316 3/6*

⬛🟨⬛⬛⬛
🟩⬛🟨🟨🟨
🟩🟩🟩🟩🟩",en,False,1520722176655060994,2022-05-01T11:09:55.000Z,1113075055,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722175002611712,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Had to think...
Wordle 316 4/6

⬜🟨⬜⬜⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",en,False,1520722175002611712,2022-05-01T11:09:54.000Z,188916573,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722159613710337,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6*

⬛⬛⬛⬛⬛
🟨⬛⬛🟩⬛
🟩🟨🟨🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1520722159613710337,2022-05-01T11:09:51.000Z,1208365597,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722159525527552,everyone,,,,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}","That was weird. Okay, back to sleep. 

Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1520722159525527552,2022-05-01T11:09:51.000Z,157556658,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722146586238976,everyone,,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/yNgiNqQgHb', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 X/6

🟨⬛🟨⬛🟨
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
 https://t.co/yNgiNqQgHb
bah",en,False,1520722146586238976,2022-05-01T11:09:48.000Z,4644427144,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722145781088257,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 6/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",en,False,1520722145781088257,2022-05-01T11:09:47.000Z,94081422,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722140374446082,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬜⬜⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨🟨
⬜🟩🟨🟨⬜
🟩🟩🟩🟩🟩",en,False,1520722140374446082,2022-05-01T11:09:46.000Z,959889012231155712,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722137161605121,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 316 6/6

⬛⬛🟩⬛⬛
⬛⬛🟩🟩⬛
⬛🟩🟩🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩 gggaaaaaaah!!!",en,False,1520722137161605121,2022-05-01T11:09:45.000Z,36364843,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722134556889090,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6*

⬜⬜🟨⬜⬜
⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩",en,False,1520722134556889090,2022-05-01T11:09:45.000Z,2911235659,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722131537084417,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜🟨⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",en,False,1520722131537084417,2022-05-01T11:09:44.000Z,25178182,Tweetbot for iΟS,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722131042115585,everyone,,,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","🙄Wordle 316 6/6

⬛🟩⬛⬛⬛
⬛🟩🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",en,False,1520722131042115585,2022-05-01T11:09:44.000Z,104230643,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",{'place_id': '01cf9c6409a7f7a0'},
1520722130857566209,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 4/6

⬜⬜⬜⬜🟩
⬜⬜⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
Stupid",en,False,1520722130857566209,2022-05-01T11:09:44.000Z,3251161618,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722104336977921,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","give me an award 

Wordle 316 5/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩⬛🟨⬛
🟩🟩🟩🟩🟩",en,False,1520722104336977921,2022-05-01T11:09:37.000Z,1344340988291121158,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722100302094336,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩⬛⬛⬛⬛
🟩🟩🟩🟩🟩
i was so scared",en,False,1520722100302094336,2022-05-01T11:09:37.000Z,1432279107904098306,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722098192531456,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 X/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨🟨🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩⬛⬛
มืดสนิท",und,False,1520722098192531456,2022-05-01T11:09:36.000Z,1348908758273953792,Twitter for iPad,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722096443346944,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 6/6

⬛⬛🟨⬛⬛
⬛⬛⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",en,False,1520722096443346944,2022-05-01T11:09:36.000Z,199159215,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722096061624320,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,False,1520722096061624320,2022-05-01T11:09:36.000Z,552391333,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722093255671811,everyone,,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/chKIRHBt3C', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Pues no era madre 😃
Wordle (ES)  #115 6/6

⬜🟨⬜🟨⬜
🟨🟩⬜🟩⬜
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/chKIRHBt3C",es,False,1520722093255671811,2022-05-01T11:09:35.000Z,144996365,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",{'place_id': '507a015cba6ef518'},
1520722091712069632,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","I didn’t know that’s how this word is spelled, but I ran out of options and said, huh, maybe it is spelled that way. 1

Wordle 316 4/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",en,False,1520722091712069632,2022-05-01T11:09:34.000Z,18983298,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722082224644096,everyone,,"{'hashtags': [{'start': 59, 'end': 66, 'tag': 'wordle'}, {'start': 73, 'end': 83, 'tag': 'wordle316'}]}",,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 6/6

🟨⬜⬜🟨⬜
⬜🟨🟨⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩

Scary #wordle today #wordle316",en,False,1520722082224644096,2022-05-01T11:09:32.000Z,49517278,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722077208264705,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛🟩⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",en,False,1520722077208264705,2022-05-01T11:09:31.000Z,316124576,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722070853722113,everyone,,"{'hashtags': [{'start': 126, 'end': 133, 'tag': 'Wordle'}, {'start': 134, 'end': 144, 'tag': 'WordleBot'}, {'start': 145, 'end': 152, 'tag': 'Python'}]}",,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6 🙂

⬜⬜🟨⬜⬜ Words: 12947 -&gt; 450
⬜🟨⬜⬜⬜ Words: 450 -&gt; 32
⬜⬜⬜⬜⬜ Words: 32 -&gt; 3
⬜🟩🟩⬜🟩 Words: 3 -&gt; 1
🟩🟩🟩🟩🟩 #Wordle #WordleBot #Python",en,False,1520722070853722113,2022-05-01T11:09:29.000Z,1486570810944806916,Wordle Bun,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '930484568305541120', 'name': 'Data science', 'description': 'Data Science'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722063312437248,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 4/6

🟩⬛⬛🟨⬛
🟩🟨⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩",en,False,1520722063312437248,2022-05-01T11:09:28.000Z,239490013,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722058195443712,everyone,,"{'mentions': [{'start': 0, 'end': 12, 'username': 'rturnbull21', 'id': '1041379396467212288'}, {'start': 13, 'end': 24, 'username': 'csicilia24', 'id': '2764858750'}]}",1041379396467212288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@rturnbull21
@csicilia24
Wordle 316 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜🟩⬜
⬜🟩🟨🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",en,False,1520722058195443712,2022-05-01T11:09:26.000Z,2899203827,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722058044395525,everyone,"[{'type': 'retweeted', 'id': '1520722015187087360'}]","{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/QAiInwjglO', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'lenxls', 'id': '1122436632030916608'}, {'start': 38, 'end': 49, 'username': '_Sergio602', 'id': '3634726649'}]}",,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","RT @lenxls: Wordle Científico #49 4/6
@_Sergio602 
⬜⬜🟨🟨⬜🟩⬜
🟨🟩🟩⬜⬜🟩⬜
⬜🟩🟩🟨🟨⬜🟨
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/QAiInwjglO",es,False,1520722058044395525,2022-05-01T11:09:26.000Z,3634726649,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722042441637888,everyone,"[{'type': 'replied_to', 'id': '1520631253250281472'}]","{'mentions': [{'start': 0, 'end': 11, 'username': 'Wx_Stick93', 'id': '1283970883'}], 'annotations': [{'start': 22, 'end': 30, 'probability': 0.4154, 'type': 'Person', 'normalized_text': 'Hail Mary'}]}",1283970883,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Wx_Stick93 I threw a Hail Mary since I was running out of time

Wordle 316 4/6

⬛🟩⬛⬛🟨
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",en,False,1520631253250281472,2022-05-01T11:09:23.000Z,821695627,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722026985627650,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜⬜⬜
🟨⬜⬜⬜🟩
⬜⬜🟩⬜🟩
⬜🟩🟩⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",en,False,1520722026985627650,2022-05-01T11:09:19.000Z,738869944536956929,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722015187087360,everyone,,"{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/QAiInwjglO', 'expanded_url': 'https://wordle.danielfrg.com/ciencia/index.html', 'display_url': 'wordle.danielfrg.com/ciencia/index.…'}], 'mentions': [{'start': 26, 'end': 37, 'username': '_Sergio602', 'id': '3634726649'}]}",,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle Científico #49 4/6
@_Sergio602 
⬜⬜🟨🟨⬜🟩⬜
🟨🟩🟩⬜⬜🟩⬜
⬜🟩🟩🟨🟨⬜🟨
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/QAiInwjglO",es,False,1520722015187087360,2022-05-01T11:09:16.000Z,1122436632030916608,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722006823604224,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛🟨⬛⬛
⬛⬛⬛⬛🟩
🟨🟩⬛⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩

That was tortuous.",en,False,1520722006823604224,2022-05-01T11:09:14.000Z,2802568552,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722006135746566,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
🟨🟩⬜🟩⬜
🟩🟩🟩🟩🟩",en,False,1520722006135746566,2022-05-01T11:09:14.000Z,260375899,Twitter for Android,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
1520722005699575809,everyone,,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",en,False,1520722005699575809,2022-05-01T11:09:14.000Z,41380697,Twitter for iPhone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,
