id,name,url,protected,pinned_tweet_id,profile_image_url,username,public_metrics,description,verified,location,entities
763594232.0,Claudia Virginia,,False,1.3692782682942423e+18,https://pbs.twimg.com/profile_images/1516262982489104389/B6fuz48O_normal.jpg,clauudiavng,"{'followers_count': 235, 'following_count': 183, 'tweet_count': 15123, 'listed_count': 0}",La felicidad me llegó de paso.,False,"Maracaibo, Venezuela",
17355297.0,Matt Logan,,False,,https://pbs.twimg.com/profile_images/995488734824030208/iPHVOlev_normal.jpg,mlogan1313,"{'followers_count': 81, 'following_count': 453, 'tweet_count': 325, 'listed_count': 4}","Fully vaxxed coder, hockyer, iRacer, brewer, cycler, gamer, musicianer, etc.",False,St. Louis,
1927132446.0,Kris Bowen,,False,,https://pbs.twimg.com/profile_images/821368767917662208/yLNZq6Il_normal.jpg,KrisinmauiBowen,"{'followers_count': 192, 'following_count': 315, 'tweet_count': 366, 'listed_count': 0}",,False,,
1.0508196778139894e+18,Chris Rad,,False,1.4603113909719654e+18,https://pbs.twimg.com/profile_images/1440907546190131203/xC7YnPtj_normal.jpg,ChrisTheRadMan,"{'followers_count': 61, 'following_count': 198, 'tweet_count': 2764, 'listed_count': 0}",a Gamer // send memes quick // UTSA // @sinjirrathvelus 💞,False,,"{'description': {'mentions': [{'start': 39, 'end': 55, 'username': 'sinjirrathvelus'}]}}"
972002130.0,F e l i p e,,False,1.4448103833619702e+18,https://pbs.twimg.com/profile_images/1505306187436367873/Tub_tZ6N_normal.jpg,pipexever,"{'followers_count': 94, 'following_count': 25, 'tweet_count': 7579, 'listed_count': 3}",,False,"Aquí, a veces",
369230552.0,haley 🏠🦋,,False,,https://pbs.twimg.com/profile_images/1520555055656624131/MBAjBzCE_normal.jpg,hrrysatelIites,"{'followers_count': 630, 'following_count': 345, 'tweet_count': 74662, 'listed_count': 28}",couldn't want you any more,False,23 - she/her,
2324568102.0,maniacal bitch,,False,,https://pbs.twimg.com/profile_images/1516946995692417025/6LIimMQh_normal.jpg,arschgeiige,"{'followers_count': 265, 'following_count': 497, 'tweet_count': 28662, 'listed_count': 3}",infj | aries | she/her | 23,False,the goblin city ,
36341353.0,Mark Lively,,False,,https://pbs.twimg.com/profile_images/1339731456390815745/k8giT7vE_normal.jpg,MongoTheGeek,"{'followers_count': 232, 'following_count': 633, 'tweet_count': 6596, 'listed_count': 1}","Christian, Father, Grandfather, Programmer, Elected and Appointed Official, Writer, Polymath",False,"Port Matilda, Pennsylvania",
1.1641598416964526e+18,Jake Weston,,False,,https://pbs.twimg.com/profile_images/1260754157549600769/dkJPfo3j_normal.jpg,jakiepoo247,"{'followers_count': 36, 'following_count': 72, 'tweet_count': 1078, 'listed_count': 1}","EKU Honors College ‘24                                                 
Chik-fil-a is highly overrated, would much rather have a 4 for 4 from Wendy's",False,,
270050599.0,Yoggy_Yoko💉💉💉,,False,,https://pbs.twimg.com/profile_images/956924914459488257/RqI5wURn_normal.jpg,YFMbuzzy,"{'followers_count': 94, 'following_count': 522, 'tweet_count': 5808, 'listed_count': 7}",横浜/横浜Fマリノス/マリサポ/N15/J-WAVE/ショートフィルム/舘ひろし,False,,
123682861.0,Şahin Rıza,,False,1.2181573989317878e+18,https://pbs.twimg.com/profile_images/1112967875172712448/z71ehPC4_normal.jpg,RizaShn,"{'followers_count': 50, 'following_count': 106, 'tweet_count': 1788, 'listed_count': 2}","Nazım Hikmet,
Fidel Castro",False,,
51166133.0,Torrance Hutchins,http://t.co/a4GcVwtAL5,False,,https://pbs.twimg.com/profile_images/284153729/CaptTor_normal.jpg,torhutchins,"{'followers_count': 31, 'following_count': 169, 'tweet_count': 392, 'listed_count': 2}","Husband, father, Christian, employee, Oxy grad, Excel wizard, photographer, traveler, sailor",False,"Lake Forest, CA","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/a4GcVwtAL5', 'expanded_url': 'http://lakeadjacent.blogspot.com', 'display_url': 'lakeadjacent.blogspot.com'}]}}"
1.5089226566949724e+18,Wordle,,False,,https://pbs.twimg.com/profile_images/1508922742262927368/uEzic6j1_normal.jpg,WeAreWordle,"{'followers_count': 1, 'following_count': 101, 'tweet_count': 44, 'listed_count': 0}",Wordle.,False,,
47138462.0,ル。,https://t.co/vvfE58c1wm,False,1.5221796740337664e+18,https://pbs.twimg.com/profile_images/1520204095155748865/bqpSqJS5_normal.jpg,DRUMNBASS_LU,"{'followers_count': 2818, 'following_count': 2610, 'tweet_count': 127179, 'listed_count': 102}",beatmania(5鍵)プレイヤー ボーダーパーフェクト大好き！ ダブルもやります https://t.co/lwBjyuCiJL… bms作者、DTMer (現在休止中) DRUM'N'BASS大好き！ 嫁@623orange,False,Osaka,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vvfE58c1wm', 'expanded_url': 'https://drum-n-bass.booth.pm/items/207776', 'display_url': 'drum-n-bass.booth.pm/items/207776'}]}, 'description': {'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/lwBjyuCiJL', 'expanded_url': 'http://youtube.com/channel/UCTKj1', 'display_url': 'youtube.com/channel/UCTKj1'}], 'mentions': [{'start': 105, 'end': 115, 'username': '623orange'}]}}"
452569768.0,tony roma,,False,,https://pbs.twimg.com/profile_images/1417807185799696385/0hklXew2_normal.jpg,tonyroma1959,"{'followers_count': 141, 'following_count': 777, 'tweet_count': 4414, 'listed_count': 0}",leaf fan blue jays 49ers,False,Whitchurch-Stouffville,
241240372.0,Tyler,,False,,https://pbs.twimg.com/profile_images/1490052499717427204/VM96mWDp_normal.jpg,BigRed2832,"{'followers_count': 478, 'following_count': 2190, 'tweet_count': 21688, 'listed_count': 9}",@BCB_NYC. #DTWD. Jaguars. Celtics. Barca. Devils.,False,"Hoboken, NJ","{'description': {'hashtags': [{'start': 10, 'end': 15, 'tag': 'DTWD'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'BCB_NYC'}]}}"
213681547.0,Alfonso Pecharromán,https://t.co/wNE7DEAEN3,False,1.4400596541810483e+18,https://pbs.twimg.com/profile_images/1305211867154055168/0C9MTVP1_normal.jpg,Anilibro,"{'followers_count': 945, 'following_count': 832, 'tweet_count': 22276, 'listed_count': 64}",Autor de los libros 'El Monstruo Misko' y 'El Club Shelley'. Ya a la venta en Amazon 'La Melena Robada' https://t.co/br0vYBpkWN,False,Allí donde esté mi mente.,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wNE7DEAEN3', 'expanded_url': 'https://www.amazon.es/Alfonso-Pecharrom%C3%A1n-Lobera/e/B00MS7QT12/', 'display_url': 'amazon.es/Alfonso-Pechar…'}]}, 'description': {'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/br0vYBpkWN', 'expanded_url': 'https://www.amazon.es/dp/B0867Y4SBW/', 'display_url': 'amazon.es/dp/B0867Y4SBW/'}]}}"
177675595.0,Pretty Money,,False,1.193336751613522e+18,https://pbs.twimg.com/profile_images/1413528523822800901/7-1r_YuF_normal.jpg,bclem8,"{'followers_count': 434, 'following_count': 1998, 'tweet_count': 26691, 'listed_count': 3}",A weirdo but Im real doe!,False,D(M)V,
103071011.0,brio violin,,False,,https://pbs.twimg.com/profile_images/1773003731/image_normal.jpg,brioviolin,"{'followers_count': 214, 'following_count': 386, 'tweet_count': 4754, 'listed_count': 2}","The LORD your God wins victory after victory and is always with you. He celebrates and sings because of you, and He will refresh your life with His love.",False,,
1.2103685700577894e+18,dragonflywithme,,False,1.467162439003394e+18,https://pbs.twimg.com/profile_images/1490550201320448003/RSS1V5Bk_normal.jpg,dragonflywithm1,"{'followers_count': 2660, 'following_count': 3704, 'tweet_count': 13424, 'listed_count': 4}",✨I believe in the good things coming✨ ✨Brooklyn Born & Raised✨ ✨PositiveVibes✨Very Happily Married✨ ✨ 420 ✨ BLM ✨ Laughter is Healing✨ ✨Be Kind ✨NO DMS AT ALL✨,False,"Massachusetts, USA",
396174065.0,Carlos Añón,,False,,https://pbs.twimg.com/profile_images/1369783178462965762/DhodoWbc_normal.jpg,jcarlosanon,"{'followers_count': 80, 'following_count': 401, 'tweet_count': 13422, 'listed_count': 1}",,False,Suevos - Arteixo,
1089955932.0,Lauren,https://t.co/zwUHeeztId,False,,https://pbs.twimg.com/profile_images/1458182045088296963/5onF6EBP_normal.jpg,_lalagatita,"{'followers_count': 50, 'following_count': 23, 'tweet_count': 201, 'listed_count': 1}",meow,False,Texas,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zwUHeeztId', 'expanded_url': 'http://lauren-is-a-unicorn.tumblr.com/', 'display_url': 'lauren-is-a-unicorn.tumblr.com'}]}}"
599869229.0,ひよりん,,False,,https://pbs.twimg.com/profile_images/1488346002377490435/2JjLyIPu_normal.jpg,wfringi,"{'followers_count': 63, 'following_count': 145, 'tweet_count': 14205, 'listed_count': 1}",40代主婦。趣味は浅く広くがモットー。ジャンルこだわりません 今はまってるのは嵐・Perfume・関ジャニ∞・SnowMan・文房具・写真・他いろいろ,False,神奈川,
19381875.0,Stevie,https://t.co/yvqjz0uvHa,False,,https://pbs.twimg.com/profile_images/1458882577129947140/MINES8o4_normal.jpg,AllStevie,"{'followers_count': 519, 'following_count': 1397, 'tweet_count': 26882, 'listed_count': 21}","Don't tell me what to do.
she/her.",False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yvqjz0uvHa', 'expanded_url': 'http://welcometostevieville.blogspot.com/', 'display_url': 'welcometostevieville.blogspot.com'}]}}"
2272580130.0,Cycling Rubber Dawg,,False,1.3037269598186742e+18,https://pbs.twimg.com/profile_images/696892994922876929/BfbkL9mE_normal.jpg,Cyclespup,"{'followers_count': 1103, 'following_count': 1248, 'tweet_count': 7536, 'listed_count': 4}","🏳️‍🌈 Many lives. Day: I used to help people get better (OT) Nights: Rubber 🐶, dirty pig, gimp. cis: he, him, his. https://t.co/wEUPGvksD8",False,"White Plains, NY","{'description': {'urls': [{'start': 114, 'end': 137, 'url': 'https://t.co/wEUPGvksD8', 'expanded_url': 'http://linktr.ee/cyclespup', 'display_url': 'linktr.ee/cyclespup'}]}}"
316114808.0,Lots Pets,,False,,https://pbs.twimg.com/profile_images/1421417952/DogFace_normal.JPG,lostpets,"{'followers_count': 183, 'following_count': 152, 'tweet_count': 227, 'listed_count': 1}",75 dog-years on Twitter,False,"Houston, Tejas ",
1.3281054877207388e+18,Bravardo.,,False,1.3518322814643978e+18,https://pbs.twimg.com/profile_images/1480851525698306048/uQDC2qpN_normal.jpg,BravardoN,"{'followers_count': 50, 'following_count': 260, 'tweet_count': 5097, 'listed_count': 0}","MUSHOBETIMANQUEPIERDA                                                 
             
🤍💚🤍💚🤍💚🤍💚🤍💚🤍💚🤍",False,,
1.3443471074283643e+18,milu 𓁹,,False,1.5164661468322734e+18,https://pbs.twimg.com/profile_images/1516476774980497416/5_p99u-f_normal.jpg,inlvwmafuyama,"{'followers_count': 1446, 'following_count': 1475, 'tweet_count': 11354, 'listed_count': 5}",comiendo fideos con tuco con shoyo,False,él/elle/ella | 🇦🇷 | eng/esp,
2738686007.0,Abby,,False,,https://pbs.twimg.com/profile_images/853047260816560128/Ma117cyI_normal.jpg,AbbyBinion,"{'followers_count': 51, 'following_count': 781, 'tweet_count': 193, 'listed_count': 0}",,False,,
5510992.0,Salvador Medina,https://t.co/yeMRt0PpUD,False,1.4780596718397768e+18,https://pbs.twimg.com/profile_images/1492304758039879692/WcfRC0Kh_normal.jpg,salvamedinar,"{'followers_count': 469, 'following_count': 708, 'tweet_count': 18431, 'listed_count': 18}",Mexican Storyteller. Rabid anti-dentite. I always know when someone's uncomfortable at a party. Spanglish spoken. 🎥🖊,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yeMRt0PpUD', 'expanded_url': 'https://bio.site/salvamedinar', 'display_url': 'bio.site/salvamedinar'}]}}"
1.0377191853910098e+18,Philliamson 🚑🪶,,False,,https://pbs.twimg.com/profile_images/1276953959639527429/Iecf2mM4_normal.jpg,Pfaithful,"{'followers_count': 46, 'following_count': 722, 'tweet_count': 9484, 'listed_count': 2}","Programmer, anime, vtuber, and card games | (He/Him) | Mostly RT and Likes (Likes 18+) PFP by @woofycakes | Lots of vtuber stuff at the moment... | 🍙 🦋🔎🎲",False,United States,"{'description': {'mentions': [{'start': 94, 'end': 105, 'username': 'woofycakes'}]}}"
1.165183463017857e+18,mi,,False,,https://pbs.twimg.com/profile_images/1446104190254780418/2mGhCaZQ_normal.jpg,mimusica_mi,"{'followers_count': 12, 'following_count': 22, 'tweet_count': 2418, 'listed_count': 0}","La felicidad tocará a tu corazón, no olvides abrirle con una sonrisa 🌷💙",False,,
1.1548805974977208e+18,Lucas D. Urquiza,,False,,https://pbs.twimg.com/profile_images/1516937141179330560/nDWBFbBF_normal.jpg,lucassurq,"{'followers_count': 87, 'following_count': 820, 'tweet_count': 3290, 'listed_count': 0}",,False,La Concha De Tu Madre,
251652392.0,Blipp Trackmon,,False,,https://pbs.twimg.com/profile_images/1391823467939606528/IWJbaPIe_normal.jpg,T_Blackmon9,"{'followers_count': 1144, 'following_count': 1511, 'tweet_count': 22958, 'listed_count': 6}","Legally blind. Left handed. Hungry Howie’s stan. If I can’t scuba, then what’s this all been about? University of Alabama alum. Florida State MBA.",False,"Atlanta, GA",
1.0664986106474414e+18,Chris ❤️🧣,https://t.co/SyIbV3RM8g,False,1.4915254062430536e+18,https://pbs.twimg.com/profile_images/1460468876471418880/pR-4E6Q2_normal.jpg,diamondssky13,"{'followers_count': 237, 'following_count': 148, 'tweet_count': 26534, 'listed_count': 4}","Fan account. 29, he/him/they/them. Rep Tour 7-21-18, Lover Fest TBD. T x0, TN x0, Gillette Stadium x4, Capital One x2. Insta & TikTok @diamondssky13",False,United States,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SyIbV3RM8g', 'expanded_url': 'http://likediamondsinthesky-13.tumblr.com', 'display_url': 'likediamondsinthesky-13.tumblr.com'}]}, 'description': {'mentions': [{'start': 134, 'end': 148, 'username': 'diamondssky13'}]}}"
8.287664019513098e+17,valentina's version,https://t.co/kxLiTvQPB9,False,1.4919175817115976e+18,https://pbs.twimg.com/profile_images/1513218138246111239/dyZbF1ES_normal.jpg,deIicateVal,"{'followers_count': 814, 'following_count': 800, 'tweet_count': 37613, 'listed_count': 3}",how much i love depressing things.,False,"Buenos Aires, Argentina","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kxLiTvQPB9', 'expanded_url': 'http://letterboxd.com/folkloverval', 'display_url': 'letterboxd.com/folkloverval'}]}}"
7.128439856692388e+17,Snuggleb0t 🤖,https://t.co/8zdDKQ51gm,False,1.4780433904492708e+18,https://pbs.twimg.com/profile_images/1516497260011479046/yvT_oJLz_normal.jpg,snuggleb0t,"{'followers_count': 246, 'following_count': 332, 'tweet_count': 3802, 'listed_count': 21}",Twitch Affiliate 🎮 || Musician || Vocalist/Guitarist for @champsband || Weirdo || Aspiring Voice Actor || Welcome to #SpamGang,False,USA,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8zdDKQ51gm', 'expanded_url': 'https://www.twitch.tv/snuggleb0t_', 'display_url': 'twitch.tv/snuggleb0t_'}]}, 'description': {'hashtags': [{'start': 117, 'end': 126, 'tag': 'SpamGang'}], 'mentions': [{'start': 57, 'end': 68, 'username': 'champsband'}]}}"
14707194.0,Carly 🤖,https://t.co/m04G9SRRT4,False,,https://pbs.twimg.com/profile_images/1202052950455017473/DClj_7LR_normal.jpg,CarlyWhite,"{'followers_count': 752, 'following_count': 1842, 'tweet_count': 3641, 'listed_count': 31}",I like Craigslist and bracelets.  Founder: https://t.co/hMKSZjJJXK,False,"Incline Village, NV","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/m04G9SRRT4', 'expanded_url': 'http://carlywhite.com/', 'display_url': 'carlywhite.com'}]}, 'description': {'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/hMKSZjJJXK', 'expanded_url': 'http://BakeExtraCookies.com', 'display_url': 'BakeExtraCookies.com'}]}}"
130294846.0,What the Heck-tor? 🏳️‍🌈,https://t.co/oQannR3nok,False,1.4477734353006633e+18,https://pbs.twimg.com/profile_images/1504990615234297860/vYDipbjG_normal.jpg,Nerdtor,"{'followers_count': 412, 'following_count': 334, 'tweet_count': 19777, 'listed_count': 4}","Flying under the radar since 1989. 

Él/He/Him. Amante de la comida. Seriéfilo. Audiovisual. Profe de inglés. Overthinker. #YoMeVacuno ✌",False,"Concepción, Chile","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oQannR3nok', 'expanded_url': 'https://instagram.com/nerdtor/', 'display_url': 'instagram.com/nerdtor/'}]}, 'description': {'hashtags': [{'start': 123, 'end': 134, 'tag': 'YoMeVacuno'}]}}"
1.2460818084264018e+18,victoinutah,,False,,https://pbs.twimg.com/profile_images/1246082170055086083/P0vkwNWu_normal.jpg,victoinutah,"{'followers_count': 1, 'following_count': 77, 'tweet_count': 100, 'listed_count': 0}",,False,,
246524268.0,Birth Parent Finder,https://t.co/grfWim6ABu,False,,https://pbs.twimg.com/profile_images/1428591744141066244/aqLzjXiU_normal.jpg,parentsfinder,"{'followers_count': 419, 'following_count': 323, 'tweet_count': 743, 'listed_count': 4}",Professional investigators & genealogists specializing in locating birth parents and biological relatives. Recognized for its successful birth family reunions.,False,United States,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/grfWim6ABu', 'expanded_url': 'http://BirthParentFinder.com', 'display_url': 'BirthParentFinder.com'}]}}"
1.3861464570493542e+18,BROcan,,False,1.520443690082308e+18,https://pbs.twimg.com/profile_images/1477665241249034240/zG7IN-9g_normal.jpg,BR0cant,"{'followers_count': 9, 'following_count': 21, 'tweet_count': 741, 'listed_count': 0}",Wario Stadium Purist. Top Tier Goober. Grade A Silly Billy. #welovecheeseland,False,,"{'description': {'hashtags': [{'start': 60, 'end': 77, 'tag': 'welovecheeseland'}]}}"
2927475773.0,diego 🌕✨,,False,1.4872731688972902e+18,https://pbs.twimg.com/profile_images/1485371717644128263/I7eNKIx-_normal.jpg,cherriesforlana,"{'followers_count': 2835, 'following_count': 3101, 'tweet_count': 53773, 'listed_count': 2}","taylor and lana ✨
(fan-account)",False,cinderella castle,
2352059710.0,Fran Márquez Fdez,,False,,https://pbs.twimg.com/profile_images/1204619022677004290/qDkiCOBN_normal.jpg,FcoMarquez13,"{'followers_count': 145, 'following_count': 137, 'tweet_count': 16830, 'listed_count': 13}",los años enseñan lo que los dias ignoran. Amante de todo lo que tenga ruedas.,False,"Algar (Cádiz),↔️ Alicante🇪🇸",
1133127722.0,Chase Thompson,https://t.co/HB0NLAIkdk,False,1.4487789830599066e+18,https://pbs.twimg.com/profile_images/808810167781441536/pAJCpqrc_normal.jpg,pastorchaset,"{'followers_count': 262, 'following_count': 279, 'tweet_count': 4143, 'listed_count': 1}","A sinner saved by grace. Pastor of First Baptist Church of Central City, KY (@firstb3c). @WKU & @DukeDivinity grad. Doctoral student @SEBTS",False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HB0NLAIkdk', 'expanded_url': 'https://chase-thompson.com', 'display_url': 'chase-thompson.com'}]}, 'description': {'mentions': [{'start': 77, 'end': 86, 'username': 'firstb3c'}, {'start': 89, 'end': 93, 'username': 'WKU'}, {'start': 96, 'end': 109, 'username': 'DukeDivinity'}, {'start': 133, 'end': 139, 'username': 'SEBTS'}]}}"
313737680.0,George,,False,1.481027067281961e+18,https://pbs.twimg.com/profile_images/1329301998479450118/TzKreQdR_normal.jpg,noonelistnstome,"{'followers_count': 52, 'following_count': 18, 'tweet_count': 10133, 'listed_count': 1}","Most everyone is a self-absorbed twat, the world would be burned down for likes.",False,"Seattle, WA",
2784620530.0,Tyler Roussin,,False,,https://pbs.twimg.com/profile_images/1500958314171088897/bV84Dp16_normal.jpg,KeyzSpearit,"{'followers_count': 235, 'following_count': 746, 'tweet_count': 6737, 'listed_count': 5}",Florida Keys • Gamer • Sports nut • Movie buff • Spearo • #MFAM • #TRAPHOUSE • #RepBX • #RavensFlock,False,"Marathon, FL","{'description': {'hashtags': [{'start': 58, 'end': 63, 'tag': 'MFAM'}, {'start': 66, 'end': 76, 'tag': 'TRAPHOUSE'}, {'start': 79, 'end': 85, 'tag': 'RepBX'}, {'start': 88, 'end': 100, 'tag': 'RavensFlock'}]}}"
1405292796.0,Mark is Over-Educated!,,False,1.4834761507436175e+18,https://pbs.twimg.com/profile_images/1517636757369630720/ilMtdzSN_normal.jpg,MakingItNice21,"{'followers_count': 205, 'following_count': 173, 'tweet_count': 15470, 'listed_count': 0}","Sm Biz Owner | 420 Entrepreneur & Investor #LegalizeIt | ❤️s Football, Politics, Food, & Business | Bama Alum #UA2007 #RollTide | #Engaged 🏳️‍🌈| #BLM",False,CHI - ATL - NOLA ,"{'description': {'hashtags': [{'start': 43, 'end': 54, 'tag': 'LegalizeIt'}, {'start': 110, 'end': 117, 'tag': 'UA2007'}, {'start': 118, 'end': 127, 'tag': 'RollTide'}, {'start': 130, 'end': 138, 'tag': 'Engaged'}, {'start': 145, 'end': 149, 'tag': 'BLM'}]}}"
21518564.0,Alycia Madigan,,False,,https://pbs.twimg.com/profile_images/1073410627681640448/QYndgGMi_normal.jpg,SharksFan_39,"{'followers_count': 472, 'following_count': 1233, 'tweet_count': 45019, 'listed_count': 7}","Backstreet Boys fan, San Jose Sharks fan. Logan Couture is my favorite player on the Sharks. Teal Together 💙🦈",False,"Fitchburg, MA",
93160327.0,Please read Me and Roboco,https://t.co/oOoQARRDBZ,False,,https://pbs.twimg.com/profile_images/1414931524240084997/rbir_Qa7_normal.jpg,Arifu_ojiisan,"{'followers_count': 180, 'following_count': 822, 'tweet_count': 20459, 'listed_count': 0}",Nothing suits me like a Mobile Suit.,False,Sidonia ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oOoQARRDBZ', 'expanded_url': 'http://aripojiisan.wordpress.com', 'display_url': 'aripojiisan.wordpress.com'}]}}"
1.3302345641706865e+18,wil❔| COMMISSIONS OPEN 2/3,https://t.co/4Yt1ZSxDiZ,False,1.4935183292518769e+18,https://pbs.twimg.com/profile_images/1521486390281842694/GE5HiO8l_normal.png,laivabur,"{'followers_count': 2122, 'following_count': 734, 'tweet_count': 17950, 'listed_count': 95}","💙💛🤍❤️
wil/vincent/ed/calvin (no preference)
#1 Michael Afton kinnie
ed nashton irl /srs
multifandom
read carrd byf
VerdantLies artist :)
mw klitz",False,he/they,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4Yt1ZSxDiZ', 'expanded_url': 'http://laivabur.carrd.co', 'display_url': 'laivabur.carrd.co'}]}}"
3998434756.0,Mr Angsty,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,MrAngster,"{'followers_count': 5, 'following_count': 84, 'tweet_count': 935, 'listed_count': 0}",,False,,
176365446.0,Ничего(にっち),https://t.co/QoTV8oYWjr,False,8.459831375784141e+17,https://pbs.twimg.com/profile_images/1433054403154485253/3Ac97tvT_normal.jpg,nichego55,"{'followers_count': 542, 'following_count': 270, 'tweet_count': 459516, 'listed_count': 20}",#ラルク 歴'98〜NY公演現地参戦 #MONORAL #ラーメンズ #藤崎竜 #NeonTrees #つり球 #ErgoProxy nichegoはロシア語でНичего＝気にすんな、ぐらいの意味で「ニチェヴォ」と読みます。まぁ深い意味はありません。RT魔なので気軽にミュート推奨,False,六甲おろさず→住民の半分が熊→東京特許許可局,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QoTV8oYWjr', 'expanded_url': 'http://goo.gl/Y8rvaa', 'display_url': 'goo.gl/Y8rvaa'}]}, 'description': {'hashtags': [{'start': 0, 'end': 4, 'tag': 'ラルク'}, {'start': 19, 'end': 27, 'tag': 'MONORAL'}, {'start': 28, 'end': 34, 'tag': 'ラーメンズ'}, {'start': 35, 'end': 39, 'tag': '藤崎竜'}, {'start': 40, 'end': 50, 'tag': 'NeonTrees'}, {'start': 51, 'end': 55, 'tag': 'つり球'}, {'start': 56, 'end': 66, 'tag': 'ErgoProxy'}]}}"
1.3712511531413996e+18,Anshuman Gupta,https://t.co/GaP7JvDCHi,False,,https://pbs.twimg.com/profile_images/1371253205154283522/_fQZ01Kn_normal.jpg,AnshumanGupta84,"{'followers_count': 18, 'following_count': 52, 'tweet_count': 70, 'listed_count': 0}",Writer / Shayara,False,"Oakville, Ontario","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/GaP7JvDCHi', 'expanded_url': 'https://anshuman-gupta84.medium.com/', 'display_url': 'anshuman-gupta84.medium.com'}]}}"
24841952.0,MeggBugg88,,False,,https://pbs.twimg.com/profile_images/1182763732788756481/ippkRomp_normal.jpg,MeggBugg88,"{'followers_count': 306, 'following_count': 753, 'tweet_count': 21186, 'listed_count': 13}","Love my husband @cletus008 and our pups CD, BB, and CJ👼🏻",False,"Austin, TX","{'description': {'mentions': [{'start': 16, 'end': 26, 'username': 'cletus008'}]}}"
143024269.0,[F]G,,False,,https://pbs.twimg.com/profile_images/1356426022263078912/AqJcWtPa_normal.jpg,fitzgerald05,"{'followers_count': 154, 'following_count': 173, 'tweet_count': 11938, 'listed_count': 1}",Keep it real. Keep it simple.,False,"ON,canada",
508472432.0,Bill,,False,,https://pbs.twimg.com/profile_images/1343331135296741376/TSzFWin6_normal.jpg,billyhayes14,"{'followers_count': 38, 'following_count': 94, 'tweet_count': 1263, 'listed_count': 0}",,False,,
7.191806741046313e+17,しーざー@留確散,https://t.co/aUHI7CTX5A,False,1.4587419192032174e+18,https://pbs.twimg.com/profile_images/1496812646070321155/vkOQzBY3_normal.jpg,siza_music_new,"{'followers_count': 512, 'following_count': 639, 'tweet_count': 20702, 'listed_count': 5}",現実に打ちひしがれた無能/就職意欲なし/不良債権あり/鹿のとこの大学/卒論題目を提出し忘れ履修登録失敗、留年確定爆散,False,死因:コンテンツ力の著しい低下,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aUHI7CTX5A', 'expanded_url': 'https://www.instagram.com/siza_caesar_siza/', 'display_url': 'instagram.com/siza_caesar_si…'}]}}"
1.092197070637654e+18,Alan Rickwood,,False,,https://pbs.twimg.com/profile_images/1095459433327484930/gVcYMIOv_normal.jpg,AlanRickwood,"{'followers_count': 180, 'following_count': 275, 'tweet_count': 2417, 'listed_count': 0}","Loving husband, proud dad. Soccer nut, longtime youth soccer coach. Soccer Director at Edge School.Mad AFCWimbledon fan COYD. Views are my own.",False,Calgary,
91123033.0,s.kashiwagi,https://t.co/TZZIqAl0Jl,False,,https://pbs.twimg.com/profile_images/1425476782598148099/8xBwd-HM_normal.jpg,kashiwasan,"{'followers_count': 634, 'following_count': 474, 'tweet_count': 1696, 'listed_count': 18}","VERTEX Technologies Co.,Ltd. / EVEREST Holdings Ltd.  会社経営7年目のアマチュアです。 仕事のご連絡は、 kashiwagi@php.net まで。",False,東京 新宿区,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TZZIqAl0Jl', 'expanded_url': 'http://vertex-g.jp', 'display_url': 'vertex-g.jp'}]}}"
1.31678625549815e+18,arti.san,,False,,https://pbs.twimg.com/profile_images/1316788206373801985/UXVxg1yb_normal.jpg,artisan60828775,"{'followers_count': 32, 'following_count': 243, 'tweet_count': 4136, 'listed_count': 4}",John Doe’s alter ego!,False,,
22818997.0,JUNE MCGAHA,,False,7.974580126508319e+17,https://pbs.twimg.com/profile_images/1453125488432517122/GFDom8uV_normal.jpg,JBUGM,"{'followers_count': 81, 'following_count': 252, 'tweet_count': 12884, 'listed_count': 9}",,False,West Chester PA,
