id,profile_image_url,entities,url,public_metrics,username,protected,name,description,pinned_tweet_id,verified,location
1.3708167076027023e+18,https://pbs.twimg.com/profile_images/1479749726853480450/GLCFoySC_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hz7nlsXSnR', 'expanded_url': 'http://meirinasoe.carrd.co', 'display_url': 'meirinasoe.carrd.co'}]}}",https://t.co/hz7nlsXSnR,"{'followers_count': 28, 'following_count': 29, 'tweet_count': 336, 'listed_count': 0}",meirinasoe,False,𝓜𝑒𝓎𝓇𝒾𝓃,"𝔼ℕ𝕋𝕁 𝟛𝕨𝟜 | 𝔰𝔦𝔡𝔦𝔫𝔤 𝔴𝔦𝔱𝔥 𝔇𝔞𝔯𝔨 𝔏𝔬𝔯𝔡𝔰 𝔰𝔦𝔫𝔠𝔢 1998 | she/them or he/them, i don't mind either one | 🇮🇩",1.4797541317954396e+18,False,
379840909.0,https://pbs.twimg.com/profile_images/1489404161523580929/V87EkMdR_normal.jpg,,,"{'followers_count': 4322, 'following_count': 568, 'tweet_count': 10739, 'listed_count': 0}",iQrom,False,iyom,help me.,,False,
93067053.0,https://pbs.twimg.com/profile_images/1072938721094311938/aPQG5kIv_normal.jpg,,,"{'followers_count': 547, 'following_count': 490, 'tweet_count': 73088, 'listed_count': 9}",jonkennaugh,False,Jon Kennaugh,Twitterer.,,False,Wirral & Liverpool
552079740.0,https://pbs.twimg.com/profile_images/724779044705722368/EKq9hDX2_normal.jpg,,,"{'followers_count': 4, 'following_count': 269, 'tweet_count': 283, 'listed_count': 0}",_Laine54,False,_Laine54,,,False,
2751766370.0,https://pbs.twimg.com/profile_images/1503853697264242688/_5ukn7Ff_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N7rD8HzQuE', 'expanded_url': 'https://www.instagram.com/wilson.a.b', 'display_url': 'instagram.com/wilson.a.b'}]}}",https://t.co/N7rD8HzQuE,"{'followers_count': 193, 'following_count': 344, 'tweet_count': 12895, 'listed_count': 1}",Alonsoxyz,False,wilson,???,1.419670751448273e+18,False,il cuore verde d'Italia 🇮🇹
556390609.0,https://pbs.twimg.com/profile_images/1448650067187879938/2Ze_mgYr_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cTtt3baBr4', 'expanded_url': 'http://pamperedchef.biz/gailann22', 'display_url': 'pamperedchef.biz/gailann22'}]}}",https://t.co/cTtt3baBr4,"{'followers_count': 374, 'following_count': 988, 'tweet_count': 6939, 'listed_count': 3}",gailann22,False,Missing Summer 😷 🇺🇸 🇺🇦 🌈,"mother of 4 adults, living liberal life in a rural RED red county, speaking out against stupidity&indignities, sociologist at heart, Pampered Chef on the side",,False,Thumb of Michigan
1.1025402413641196e+18,https://pbs.twimg.com/profile_images/1102540633456107521/jioRKA0E_normal.jpg,"{'description': {'hashtags': [{'start': 73, 'end': 79, 'tag': 'ミドフォー'}, {'start': 80, 'end': 85, 'tag': 'ワーママ'}, {'start': 86, 'end': 92, 'tag': '思春期育児'}, {'start': 93, 'end': 97, 'tag': '朝ドラ'}, {'start': 98, 'end': 101, 'tag': '空手'}, {'start': 102, 'end': 116, 'tag': '女性空手愛好家と繋がりたい'}]}}",,"{'followers_count': 393, 'following_count': 392, 'tweet_count': 4026, 'listed_count': 2}",cocovikarate,False,ここび,"会社員ミドフォーワーママ。思春期娘２人に寄り添い育児模索中。次女は発達凸凹不登校。
食べるの大好き呑助。
空手歴３年、現在４級紫帯めざせ黒帯！
 #ミドフォー #ワーママ #思春期育児 #朝ドラ #空手 #女性空手愛好家と繋がりたい
無言フォローお許しください。",,False,
8.227069782376776e+17,https://pbs.twimg.com/profile_images/1519213538304221186/DhKrufCv_normal.jpg,"{'description': {'hashtags': [{'start': 44, 'end': 63, 'tag': 'SaturdayFrightLive'}, {'start': 84, 'end': 100, 'tag': 'ElMaximoCustoms'}, {'start': 119, 'end': 131, 'tag': 'MeetAMutant'}, {'start': 132, 'end': 142, 'tag': 'MutantFam'}], 'mentions': [{'start': 20, 'end': 33, 'username': 'TheMutantFam'}]}}",,"{'followers_count': 860, 'following_count': 1325, 'tweet_count': 23330, 'listed_count': 4}",RealElMaximo,False,El Maximo™️,Biographical Editor @TheMutantFam • Co-Host #SaturdayFrightLive • Supreme Commander #ElMaximoCustoms (DM for details!) #MeetAMutant #MutantFam,,False,"Woodridge, IL"
34911430.0,https://pbs.twimg.com/profile_images/1143062502928015361/Bfwn1oz-_normal.jpg,"{'description': {'mentions': [{'start': 53, 'end': 63, 'username': 'Flamsteed'}, {'start': 115, 'end': 129, 'username': 'RoyalAstroSoc'}]}}",,"{'followers_count': 828, 'following_count': 766, 'tweet_count': 22327, 'listed_count': 35}",mr_numbers,False,Andy Sawers 🇺🇦,"Ex-journalist, active astronomy writer. Former chair @Flamsteed Astronomy Soc, Royal Observatory Greenwich. Fellow @RoyalAstroSoc 🇨🇦 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇬🇧 🇪🇺",,False,Orion Arm
109620496.0,https://pbs.twimg.com/profile_images/378800000413697856/f9a2d876cf600f58159cff34bda75c0a_normal.jpeg,,,"{'followers_count': 750, 'following_count': 202, 'tweet_count': 7098, 'listed_count': 60}",Takuyaaaaa,False,あさののののの,ふらふらと旅をしていたら行き着いた海と山に囲まれた町で、ライターのお仕事しています。,,False,
365997877.0,https://pbs.twimg.com/profile_images/1434218704976367625/Kz-Jl1Y__normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6gbtvqDKvY', 'expanded_url': 'https://linktr.ee/ByJordanLuke', 'display_url': 'linktr.ee/ByJordanLuke'}]}, 'description': {'mentions': [{'start': 4, 'end': 19, 'username': 'MCRFilmCritics'}, {'start': 49, 'end': 64, 'username': 'GetYourComicOn'}, {'start': 66, 'end': 78, 'username': 'wehaveahulk'}, {'start': 83, 'end': 97, 'username': 'CoastalHMedia'}]}}",https://t.co/6gbtvqDKvY,"{'followers_count': 8735, 'following_count': 2047, 'tweet_count': 118266, 'listed_count': 117}",ByJordanLuke,False,J-L McDonald,"23. @MCRFilmCritics Member. Words on Film/TV for @GetYourComicOn, @wehaveahulk and @CoastalHMedia. Gamer. Vegetarian. MA in Language and Linguistics. He/him.",1.493994140899713e+18,True,Manchester
32285067.0,https://pbs.twimg.com/profile_images/3504624789/a9d90014057ef7e81d9a1ddd6de74753_normal.png,,,"{'followers_count': 307, 'following_count': 631, 'tweet_count': 37711, 'listed_count': 43}",LilacMist,False,LilacMist,"into news, libraries, education, human rights. world traveler (not often enough). Christian. reading, gardening & music keep this introvert sane. she/her.",,False,NY
2860660439.0,https://pbs.twimg.com/profile_images/1521556364228706305/gbeF3ROe_normal.jpg,,,"{'followers_count': 540, 'following_count': 337, 'tweet_count': 110241, 'listed_count': 2}",lauragalan_10,False,Laura Galán,El corazón tiene razones que la razón no entiende,,False,"Móstoles, España"
198139103.0,https://pbs.twimg.com/profile_images/1312994194563178499/5xDzMRoP_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zO9kC5O0du', 'expanded_url': 'http://instagram.com/DamoFortune', 'display_url': 'instagram.com/DamoFortune'}]}}",https://t.co/zO9kC5O0du,"{'followers_count': 201, 'following_count': 593, 'tweet_count': 2137, 'listed_count': 2}",damofortune,False,Damien Fortune,Music and football loving Londoner trying to find his place in the world... Glasto Veteran (x18)... Bit of a Parkrun addict!,,False,London
109796950.0,https://pbs.twimg.com/profile_images/1420693801295773697/mYL4hHgT_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1XWcc8Io19', 'expanded_url': 'http://researchgate.net/profile/Suraj_Shrestha7', 'display_url': 'researchgate.net/profile/Suraj_…'}]}}",https://t.co/1XWcc8Io19,"{'followers_count': 405, 'following_count': 788, 'tweet_count': 1852, 'listed_count': 0}",shrestha_suraj,False,suraj shrestha (डा. सूरज श्रेष्ठ),"Visiting faculty at Central Department of Hydrology and Meteorology, TU, Nepal. PhD in Physical Geography (Hydrological modeling) at UCAS, China.",,False,Nepal
2469036516.0,https://pbs.twimg.com/profile_images/1519330764550459393/RVKz8Elb_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Gt8ErCZ8Ev', 'expanded_url': 'http://twpf.jp/danepoyo_111', 'display_url': 'twpf.jp/danepoyo_111'}]}, 'description': {'urls': [{'start': 15, 'end': 38, 'url': 'https://t.co/KKdR9URz44', 'expanded_url': 'http://odaibako.net/u/danepoyo_111', 'display_url': 'odaibako.net/u/danepoyo_111'}, {'start': 42, 'end': 65, 'url': 'https://t.co/PLmOgl05Yc', 'expanded_url': 'http://dnp111.booth.pm', 'display_url': 'dnp111.booth.pm'}]}}",https://t.co/Gt8ErCZ8Ev,"{'followers_count': 674, 'following_count': 238, 'tweet_count': 73885, 'listed_count': 16}",danepoyo_111,False,だねぽよ,だねぽよです。ウルトラ雑多。 https://t.co/KKdR9URz44 通販 https://t.co/PLmOgl05Yc 　ボンガ(シューターメイン)：Dane🍝A　ディスカバリー最後の🔴🩸まで見てます,1.5189681398449316e+18,False,アイコンは自作です
1.3707576730424689e+18,https://pbs.twimg.com/profile_images/1493012250122235907/5amUlVKK_normal.jpg,,,"{'followers_count': 22, 'following_count': 113, 'tweet_count': 6557, 'listed_count': 0}",mistergrubbins,False,Ndnd,"Sid's tattoo and hotdog parlour, how may I direct your call?",1.5096447626845266e+18,False,
1.489825535412818e+18,https://pbs.twimg.com/profile_images/1489944384565096448/6U6ESM9x_normal.jpg,,,"{'followers_count': 101, 'following_count': 281, 'tweet_count': 3233, 'listed_count': 1}",jag_smac,False,Irish Diplomacy,No one special,,False,
1.5207704074645873e+18,https://pbs.twimg.com/profile_images/1520770649056477184/Pg_-SaCQ_normal.jpg,,,"{'followers_count': 72, 'following_count': 145, 'tweet_count': 15, 'listed_count': 0}",Eustrepto19,False,ﾕｰｽﾄﾚﾌﾟﾄｽﾎﾟﾝﾃﾞｨﾙｽⅡ世,"画像はアロサウルスです。
NFLが好きです。
推しチームはGB ARI LAC
推しPlayerはAaron Rodgers,Justin Herbertです。
タッチフットボールもやってます。東海のAltair所属",,False,
528571296.0,https://pbs.twimg.com/profile_images/1515391461516509184/KUk_xEVh_normal.jpg,"{'description': {'mentions': [{'start': 6, 'end': 15, 'username': 'SLN_nako'}]}}",,"{'followers_count': 616, 'following_count': 460, 'tweet_count': 72796, 'listed_count': 10}",T_YamaAtsu0102,False,なこの特級呪物🔮,なこが好き❕@SLN_nako,1.4974781699971645e+18,False,21.07.01PersianStar
140242388.0,https://pbs.twimg.com/profile_images/1460917400463884292/PsHM0JPh_normal.jpg,,,"{'followers_count': 157, 'following_count': 834, 'tweet_count': 5392, 'listed_count': 2}",martipaola,False,Paola 🇨🇺🆓🧡🧡💙💛💙,Profe de Historia. Técnico en Turismo. Vamos por el naranja,1.0789770482391122e+18,False,Lobos
2476450413.0,https://pbs.twimg.com/profile_images/1484625162414735362/vaZZKL3m_normal.jpg,,,"{'followers_count': 116, 'following_count': 261, 'tweet_count': 6091, 'listed_count': 0}",mrtkrdnz03,False,Murat Karadeniz,'02 SDU Beşiktaş aşığıdır Futboldan ve Futbolcudan ve yassı çelik ürünlerinden anlar kimine göre Demirci’dir,1.1221587475924009e+18,False,Türkiye
237096794.0,https://pbs.twimg.com/profile_images/1389333558532116481/at3BQg1l_normal.jpg,,,"{'followers_count': 540, 'following_count': 470, 'tweet_count': 9758, 'listed_count': 3}",Npoulos22,False,Kush Jones,"Ex-Former Charlie Kirk troll account, most recent relapse 10/05/21, still current frequenter of r/ToiletPaperUSA",,False,Chicago
745943515.0,https://pbs.twimg.com/profile_images/1455085815940460545/UlHDhNL6_normal.jpg,,,"{'followers_count': 297, 'following_count': 921, 'tweet_count': 3004, 'listed_count': 3}",JoGallagher70,False,Joanne Gallagher,Museum professional who believes we are an absolute disgrace of a species.  Prove me wrong.,,False,Belfast 
205452319.0,https://pbs.twimg.com/profile_images/1445854598690914304/X3qMm7_T_normal.jpg,,,"{'followers_count': 290, 'following_count': 255, 'tweet_count': 31154, 'listed_count': 8}",kletiya,False,Carol Ramírez,"Extremeña de Madrid, nacida en un caluroso verano de 1987, fan de mi gata y mi perra, amante de los animales en general,  -Madridista 100 %- 🟢⚪⚫, 🔴🟡🟣",9.316586806506209e+17,False,Madrid - CdB
1.3947625097191178e+18,https://pbs.twimg.com/profile_images/1515648155290902536/TMHU1fuY_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fBOW0yaa9O', 'expanded_url': 'https://youtu.be/T3IkMH76XoA', 'display_url': 'youtu.be/T3IkMH76XoA'}]}}",https://t.co/fBOW0yaa9O,"{'followers_count': 43, 'following_count': 157, 'tweet_count': 2826, 'listed_count': 0}",jisung_cookie,False,ㄱkayley😵💙,ㄱ지성 알라뵤🐻‍❄️🐹~~‍ 짱드림💚🌈,1.511871800376021e+18,False,
114561886.0,https://pbs.twimg.com/profile_images/1258731318948638721/cSMW4E4Q_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FWBXtOGROz', 'expanded_url': 'https://www.linkedin.com/in/juan-carlos-garcia-sanchez', 'display_url': 'linkedin.com/in/juan-carlos…'}]}}",https://t.co/FWBXtOGROz,"{'followers_count': 339, 'following_count': 600, 'tweet_count': 14644, 'listed_count': 10}",juanc_gs,False,Juance,37. ~Que la vida me perdone las veces que no la viví.~,,False,Albaceteño en Madrid.
52992783.0,https://pbs.twimg.com/profile_images/1513888229266702346/a2X2al_n_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/wB9PH2uZGa', 'expanded_url': 'https://shp.ee/56dzswt', 'display_url': 'shp.ee/56dzswt'}]}}",https://t.co/wB9PH2uZGa,"{'followers_count': 779, 'following_count': 460, 'tweet_count': 71318, 'listed_count': 6}",meiisme,False,IG: @mei_kho,"I sell local make up and skincare
But I tweet shit mostly🤭",1.4967864241960428e+18,False,"Pondokgede, Indonesia"
4535619320.0,https://pbs.twimg.com/profile_images/1122825638505615360/pbbcLaVQ_normal.jpg,,,"{'followers_count': 55, 'following_count': 90, 'tweet_count': 6832, 'listed_count': 1}",yonda672,False,よんだ,健全な読書垢です,,False,
1.4314067659590943e+18,https://pbs.twimg.com/profile_images/1520242051547164672/TgapsCD0_normal.jpg,"{'description': {'hashtags': [{'start': 12, 'end': 22, 'tag': 'DubNation'}, {'start': 25, 'end': 33, 'tag': 'GoHawks'}]}}",,"{'followers_count': 122, 'following_count': 209, 'tweet_count': 1385, 'listed_count': 0}",DubsGotNow,False,𝘈𝘉 🎲,sports fan. #DubNation | #GoHawks |,,False,
59369028.0,https://pbs.twimg.com/profile_images/509198651759947776/D6kIfMGa_normal.jpeg,"{'description': {'hashtags': [{'start': 64, 'end': 70, 'tag': 'Bears'}]}}",,"{'followers_count': 64, 'following_count': 159, 'tweet_count': 252, 'listed_count': 2}",lindemrm,False,Rick Lindemann,"Christian, father, husband, book printer, runner...oh, and avid #Bears fan...",,False,"Newton, Illinois"
3041236455.0,https://pbs.twimg.com/profile_images/1465909639363579913/oJx9IU9c_normal.jpg,,,"{'followers_count': 1455, 'following_count': 1120, 'tweet_count': 28331, 'listed_count': 6}",EduGM18,False,Cóndor Edu cochala💙🦷,Boliviano🇧🇴Bolivarista💙 Beisbolista ⚾y Cochala velando el futuro de mis hijos y de mi perro.,1.1634873154713272e+18,False,
543078502.0,https://pbs.twimg.com/profile_images/1344855177740763143/dojqc3jx_normal.jpg,,,"{'followers_count': 277, 'following_count': 319, 'tweet_count': 6396, 'listed_count': 0}",unnubelle,False,Unnu,winged hearts,,False,
2308309399.0,https://pbs.twimg.com/profile_images/778815378906501120/U4yUddd6_normal.jpg,,,"{'followers_count': 17, 'following_count': 170, 'tweet_count': 5559, 'listed_count': 0}",levine25kh,False,おみ,新しい地図を手にしなやかに生きる彼ら、かの地で我が道を行く彼らに幸多かれと願う者。本に埋もれ、映画を語れる日々が好物。,,False,
1.3059658479540224e+18,https://pbs.twimg.com/profile_images/1349239556340641793/ipgu-s2i_normal.jpg,,,"{'followers_count': 71, 'following_count': 426, 'tweet_count': 3363, 'listed_count': 0}",webmwithsound,False,gaya,"published poet, mac main, co-founder of LTW",,False,
111528549.0,https://pbs.twimg.com/profile_images/1063818217007788032/WJvLl04g_normal.jpg,,,"{'followers_count': 260, 'following_count': 447, 'tweet_count': 9564, 'listed_count': 1}",MeganMasini,False,Megan Masini,✌🏼💙🥂,,False,RVA
45002755.0,https://pbs.twimg.com/profile_images/1453486737259302913/o6EV4NHs_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bOzkWdt9Lt', 'expanded_url': 'https://www.linkedin.com/in/sandyhubbardpublisher/', 'display_url': 'linkedin.com/in/sandyhubbar…'}]}, 'description': {'hashtags': [{'start': 62, 'end': 72, 'tag': 'PrintChat'}], 'mentions': [{'start': 91, 'end': 107, 'username': 'HelpPrintThrive'}]}}",https://t.co/bOzkWdt9Lt,"{'followers_count': 13819, 'following_count': 9871, 'tweet_count': 139188, 'listed_count': 878}",sandyhubbard,False,Sandy Hubbard 🌻 Marketing Strategist,"Marketing Strategist & B2B Writer for the Printing Industry • #PrintChat Co-Host • Founder @HelpPrintThrive • Serving People I Respect, in an Industry I Love",1.5212467525269135e+18,False,"Sellwood / Portland, Oregon"
1.4522516016875684e+18,https://pbs.twimg.com/profile_images/1475887565647785984/bZL7ki_D_normal.jpg,,,"{'followers_count': 14, 'following_count': 21, 'tweet_count': 634, 'listed_count': 0}",sabo_rj,False,saboり,4月の壁を越えられたり、越えられなかったりします among us,,False,てっぺんの前後
100775929.0,https://pbs.twimg.com/profile_images/1496347543/100775929_origin_normal.png,,,"{'followers_count': 101, 'following_count': 177, 'tweet_count': 42507, 'listed_count': 4}",pearmango,False,ペマ,寝る時間とバレエのお稽古に行く時間を常に欲しています。,,False,横浜辺り
3039016299.0,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,"{'followers_count': 4, 'following_count': 346, 'tweet_count': 192, 'listed_count': 0}",Denvillemom,False,Mara Young,,,False,"Denville, NJ"
1.1534347055907062e+18,https://pbs.twimg.com/profile_images/1515860388902055942/hqQuNGrT_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/U8cnZtQlMP', 'expanded_url': 'https://ezrankala.github.io/', 'display_url': 'ezrankala.github.io'}]}}",https://t.co/U8cnZtQlMP,"{'followers_count': 12, 'following_count': 204, 'tweet_count': 65, 'listed_count': 2}",cornel_ez,False,Ezra Cornel Nkala🐧,"oh hey, it is a pandora's box 🧐
aaaaand, yeap ! 
hii🙋🏾‍♂️",,False,
158190416.0,https://pbs.twimg.com/profile_images/1485042481658216449/CDcZJQz6_normal.jpg,,,"{'followers_count': 360, 'following_count': 203, 'tweet_count': 12845, 'listed_count': 8}",himawarikun555,False,himahima 🐣,英語、植物、鳥さんが好き。フォロー返しはしていませんのであしからず。 来年度中には、英検受けたいな〜。,,False,日本
93626365.0,https://pbs.twimg.com/profile_images/1153318177176113155/jibkYLgI_normal.jpg,,,"{'followers_count': 71, 'following_count': 160, 'tweet_count': 5922, 'listed_count': 9}",Giffff,False,ぎふ,【かなり】柴犬 / ラーメン / 恵比寿 / 阪神タイガース / 伊集院光 / オードリー / ゴールデンカムイ / 日吉 / 森博嗣 / 犬【ちょっと】自転車 / ダーツ / 釣り / 料理 / 畑 / 猫 / アーセナル,,False,
58694433.0,https://pbs.twimg.com/profile_images/1339204850530148352/Lmdp9o2__normal.jpg,,,"{'followers_count': 373, 'following_count': 727, 'tweet_count': 19637, 'listed_count': 1}",Kirie_kun,False,Nataraja,"An-ISFP with daddy issue. 
I have drag race issue as well I am too addicted to them.",1.425483456457306e+18,False,Balikpapan
153697388.0,https://pbs.twimg.com/profile_images/1310189797768454147/qXxHPATv_normal.jpg,,,"{'followers_count': 588, 'following_count': 567, 'tweet_count': 21439, 'listed_count': 6}",kawaeyabat,False,risa,ヤバイTシャツ屋さん顧客です。藤井風も好き。ドラム。ヤバTの番組実況しながら即興でお絵描きします。,1.2451990157061243e+18,False,
1.4793231058522604e+18,https://pbs.twimg.com/profile_images/1502666357518733316/UR-yaLqN_normal.jpg,,,"{'followers_count': 0, 'following_count': 1, 'tweet_count': 80, 'listed_count': 0}",wordle_tmi_,False,Talks about Wordle,,,False,
270661400.0,https://pbs.twimg.com/profile_images/1515796115782004738/4X3C8e03_normal.jpg,,,"{'followers_count': 626, 'following_count': 577, 'tweet_count': 12255, 'listed_count': 16}",gonnoza,False,ゴン,TOEIC満点を目標に勉強しています。 韓国料理教室に通い始めたのをきっかけに韓国語も勉強中。 文字の練習も始めました。 好き→美味しいもの/ 散歩/ SMAP/ 映画/ ドラマ/ 読書💕 I tweet in both English & Japanese. アイコンはリト＠葉っぱ切り絵 さん,,False,Tokyo
113759746.0,https://pbs.twimg.com/profile_images/1186206578908598273/77knPvp0_normal.jpg,,,"{'followers_count': 128, 'following_count': 484, 'tweet_count': 6425, 'listed_count': 7}",COSTA20468561,False,Alex Ho,"怪しい自営業と、まじめな仕事をしてます。どちらも同じ人物。
ROCKとModsをこよなく愛する。ロニーレインと違って愛してはいるが愛されていないかも。
あとマイケルJフォックスがHEROです。それからゾンビ映画が大好物。
アセロラとラランジーニャならラランジーニャがいいね。",1.1702751358461379e+18,False,あなたの心の中
309849804.0,https://pbs.twimg.com/profile_images/1514419162420031501/4olfMk_Q_normal.jpg,,,"{'followers_count': 2071, 'following_count': 2339, 'tweet_count': 52017, 'listed_count': 0}",TitaniumArtNerd,False,🌻 Titanium House Ninja🌻,House Ninja. Google it yourself.  ⭐️ ⭐️ ⭐️⭐️⭐️ ⭐️ ELECTIONS MATTER ⭐️ ⭐️,1.2779618370996756e+18,False,Earth
173259010.0,https://pbs.twimg.com/profile_images/1497410864965509120/2n000Oyx_normal.jpg,"{'description': {'hashtags': [{'start': 134, 'end': 151, 'tag': 'BlackLivesMatter'}]}}",,"{'followers_count': 99, 'following_count': 180, 'tweet_count': 13956, 'listed_count': 4}",islandknitwit,False,Vax Up 💉 and Pursue Justice!! ⚖️,"Working to reduce local air pollution. Wife, mom, wine-lover, and knitter. All opinions my own. “until we all matter, none of us do.” #BlackLivesMatter she/her",,False,"Bainbridge Island, WA"
2505645145.0,https://pbs.twimg.com/profile_images/1521641565462183936/yyOHfETr_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/C6IfoZG2Cu', 'expanded_url': 'https://www.facebook.com/tachibanaLol', 'display_url': 'facebook.com/tachibanaLol'}]}}",https://t.co/C6IfoZG2Cu,"{'followers_count': 2083, 'following_count': 1024, 'tweet_count': 13798, 'listed_count': 0}",ImLuulu,False,لــول,و تُهدينا الحياة أضواءً في آخر النفق، تدعونا كي ننسى ألمًا عشناه.,7.105073036702556e+17,False,"Egypt, Nasr City"
1.4335716762817167e+18,https://pbs.twimg.com/profile_images/1433572370103484424/M9l3zRJR_normal.jpg,,,"{'followers_count': 9, 'following_count': 7, 'tweet_count': 189, 'listed_count': 0}",yondaki_blog,False,読んだ木,はてなブログ「読んだ木」の更新報告,,False,
18602907.0,https://pbs.twimg.com/profile_images/493026214563414019/ArN0ZH90_normal.jpeg,,,"{'followers_count': 88, 'following_count': 292, 'tweet_count': 10828, 'listed_count': 2}",Patty123,False,Patty123,Software Quality Manager (retired),,False,
1.46773343119514e+18,https://pbs.twimg.com/profile_images/1467733778168643584/q14Ch7JJ_normal.jpg,,,"{'followers_count': 8, 'following_count': 71, 'tweet_count': 318, 'listed_count': 0}",Fish1Tiny,False,TinySweetFish,HIPHOP好きです。,,False,
408257063.0,https://pbs.twimg.com/profile_images/1510771691525656577/_uqR6qN1_normal.jpg,,,"{'followers_count': 150, 'following_count': 327, 'tweet_count': 2119, 'listed_count': 1}",belledejourJP,False,cookie,日本が好き🇯🇵旅が好き✈️自然が好き⛰🏝休肝日無し🤭🍶🍺🍸🍷テキーラ沼に片足を突っ込んだ状態…八重山病と共に不治の病かも？,,False,日本 東京
327123433.0,https://pbs.twimg.com/profile_images/1424215197485522947/bEPwietz_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Lo6MwgClMH', 'expanded_url': 'https://bewareofchaldean.wordpress.com/', 'display_url': 'bewareofchaldean.wordpress.com'}]}}",https://t.co/Lo6MwgClMH,"{'followers_count': 333, 'following_count': 319, 'tweet_count': 21589, 'listed_count': 5}",kristinayouaw,False,Kristina Awdish,Chaldean Catholic.  Michigander. Lover of food and the Lord.,,False, USA
8.59013017320792e+17,https://pbs.twimg.com/profile_images/859017208722280448/5kHhEUDz_normal.jpg,,,"{'followers_count': 89, 'following_count': 537, 'tweet_count': 1817, 'listed_count': 2}",jonny2403,False,jon b,A person,,False,"England, United Kingdom"
2867453538.0,https://pbs.twimg.com/profile_images/1253536107842744320/W8vfE0TV_normal.jpg,,,"{'followers_count': 175, 'following_count': 145, 'tweet_count': 3032, 'listed_count': 2}",Kenyatamondatta,False,PTG Woman of the Year,"Life is an occasion, so rise to it.",,False,
1.0842270038244352e+18,https://pbs.twimg.com/profile_images/1387133329296740354/g888N9f7_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/89eCJB9dei', 'expanded_url': 'http://instagram.com/leon.es', 'display_url': 'instagram.com/leon.es'}]}}",https://t.co/89eCJB9dei,"{'followers_count': 178, 'following_count': 247, 'tweet_count': 11012, 'listed_count': 0}",Lionisoverparty,False,Lion,"Sometimes I'm good for nothing, sometimes the best you've ever had ✨",,False,"Buenos Aires, Argentina"
1.4830993945265807e+18,https://pbs.twimg.com/profile_images/1521457465753169921/rjwUJVdi_normal.jpg,,,"{'followers_count': 0, 'following_count': 16, 'tweet_count': 1, 'listed_count': 0}",JetfrMCMXCIV,False,Jet,Mag- aaral ng ⚖ || Salus populi suprema lex.,,False,Republic of the Philippines
1.1827765039663555e+18,https://pbs.twimg.com/profile_images/1184213548492308482/fB6l7KA6_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6Ytx4ZBPR0', 'expanded_url': 'https://www.instagram.com/thgcbrl/', 'display_url': 'instagram.com/thgcbrl/'}]}}",https://t.co/6Ytx4ZBPR0,"{'followers_count': 192, 'following_count': 319, 'tweet_count': 4273, 'listed_count': 0}",thgcbrl,False,Thiago Cabral,"👶🏻 Pai |
💻 Software architect |
🌊 Carioca |
🔴⚫ Rubro-negro |
🥁 Músico frustrado |
🤸🏻‍♂️ Pernalta |
🌹 Esquerda não-petista",,False,"Rio de Janeiro, Brasil"
8.568480913618166e+17,https://pbs.twimg.com/profile_images/1517208915724967937/7RRigP2P_normal.jpg,,,"{'followers_count': 63, 'following_count': 157, 'tweet_count': 876, 'listed_count': 0}",mary_1264,False,mary mary ♥️,"Steilydd Gwallt✂️sy'n hoffi Coffi ☕ 
Siswrn a Steil, Heol Islwyn,
Llanrhystud, Ceredigion
 ☎️ 01974 202096",,False,"Llannon, Ceredigion"
1.3768839913625969e+18,https://pbs.twimg.com/profile_images/1513532351543926784/HISot5nw_normal.jpg,,,"{'followers_count': 242, 'following_count': 453, 'tweet_count': 769, 'listed_count': 0}",africanuri75,False,Motoafri,La fe és un do que encara no m’ha estat concedit,,False,"Barcelona, España"
56951756.0,https://pbs.twimg.com/profile_images/314538924/kulker1_normal.jpg,,,"{'followers_count': 132, 'following_count': 241, 'tweet_count': 1013, 'listed_count': 10}",ozanf2,False,fauzan firdaus,Anak ke-3 dari 4,,False,
