id,location,profile_image_url,description,name,public_metrics,url,pinned_tweet_id,protected,verified,username,entities
609281675.0,Scranton,https://pbs.twimg.com/profile_images/1475882483958779906/fuA8oflJ_normal.jpg,"a veces miro a una cámara que no existe ig:@aguss_igle, #AnotateEstoPodcast: https://t.co/gh6zbkG4ME",ahus,"{'followers_count': 477, 'following_count': 407, 'tweet_count': 16563, 'listed_count': 0}",https://t.co/iQDIzMHM8B,1.2824604207003402e+18,False,False,aguss_igle,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iQDIzMHM8B', 'expanded_url': 'https://www.behance.net/gallery/104287695/Portfolio', 'display_url': 'behance.net/gallery/104287…'}]}, 'description': {'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/gh6zbkG4ME', 'expanded_url': 'https://open.spotify.com/show/0ShsaJqYGcpQmWez4M6bwe?si=4Ti4f9Z6T8ak92wnBWDJqA', 'display_url': 'open.spotify.com/show/0ShsaJqYG…'}], 'hashtags': [{'start': 56, 'end': 75, 'tag': 'AnotateEstoPodcast'}], 'mentions': [{'start': 43, 'end': 54, 'username': 'aguss_igle'}]}}"
1.172264918336385e+18,,https://pbs.twimg.com/profile_images/1172265284209709056/ZPjD_Z-U_normal.jpg,Gone with the wind,Paquiber,"{'followers_count': 2, 'following_count': 146, 'tweet_count': 265, 'listed_count': 0}",,,False,False,Paquiber1,
1.2726835832876524e+18,vial forever,https://pbs.twimg.com/profile_images/1488272804608765953/RQzi5cco_normal.jpg,car guy and domino’s employee,ً,"{'followers_count': 681, 'following_count': 335, 'tweet_count': 23254, 'listed_count': 13}",https://t.co/0txnyXTj5G,1.4955194909934387e+18,False,False,cam6ron,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0txnyXTj5G', 'expanded_url': 'https://www.twitch.tv/camspins', 'display_url': 'twitch.tv/camspins'}]}}"
360304610.0,,https://pbs.twimg.com/profile_images/1175550462004748288/J3E89vct_normal.jpg,✨Not all those who wander are lost✨ 07.05.19💍❣️  05.2022👶🏼,Cate🐧,"{'followers_count': 488, 'following_count': 687, 'tweet_count': 29682, 'listed_count': 12}",,7.18093013231149e+17,False,False,chillebold,
20793368.0,"Washington, DC",https://pbs.twimg.com/profile_images/689954042135629824/kUTMInQB_normal.jpg,dominican new yorker; civil rights lawyer; transplant to DC. RPCV Azerbaijan 2009-11,Jessica Alcantara,"{'followers_count': 605, 'following_count': 1260, 'tweet_count': 11253, 'listed_count': 12}",,,False,False,yessicana,
197574566.0,"Marina del Rey, CA",https://pbs.twimg.com/profile_images/1492580503223869440/3QGVUKzp_normal.jpg,just being gay in ca,Betty Leigh,"{'followers_count': 146, 'following_count': 277, 'tweet_count': 4485, 'listed_count': 9}",,,False,False,bettyyyyleighhh,
33043842.0,At your dad's house ,https://pbs.twimg.com/profile_images/1476609383140364290/mIJGiErd_normal.jpg,Dream chaser. 1881. 1908.  I'm a princess cause my father is the King of Kings!! ,k,"{'followers_count': 1445, 'following_count': 1599, 'tweet_count': 213076, 'listed_count': 47}",,,False,False,KamRenee,
96711940.0,"CDMX, Mexico",https://pbs.twimg.com/profile_images/1120520301043945472/G-y7lZOG_normal.jpg,"Hola muñec@s! Soy un streamer de variedad!
Twitch: https://t.co/6pXfkkaTqp
Youtube: https://t.co/weyO7K5Y8r)
Site: https://t.co/C6naPQ6ARN",AldoSlashuur,"{'followers_count': 24, 'following_count': 195, 'tweet_count': 1119, 'listed_count': 2}",,,False,False,AldoSlashuur,"{'description': {'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/6pXfkkaTqp', 'expanded_url': 'http://twitch.tv/aldoslashuur', 'display_url': 'twitch.tv/aldoslashuur'}, {'start': 84, 'end': 107, 'url': 'https://t.co/weyO7K5Y8r', 'expanded_url': 'http://goo.gl/bPT3aH', 'display_url': 'goo.gl/bPT3aH'}, {'start': 115, 'end': 138, 'url': 'https://t.co/C6naPQ6ARN', 'expanded_url': 'https://sites.google.com/view/aldoslashuur', 'display_url': 'sites.google.com/view/aldoslash…'}]}}"
1.10816731574349e+18,"Halifax, Nova Scotia",https://pbs.twimg.com/profile_images/1300493659784327170/CGFvPFRs_normal.jpg,💍 x1 | I play 2K with my irl's @TeamBahamas2K 🇧🇸,Vardo,"{'followers_count': 113, 'following_count': 125, 'tweet_count': 944, 'listed_count': 1}",https://t.co/vXLdqsUqMZ,,False,False,VardoBeShootin,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vXLdqsUqMZ', 'expanded_url': 'http://www.twitch.tv/VardoBeShootin', 'display_url': 'twitch.tv/VardoBeShootin'}]}, 'description': {'mentions': [{'start': 31, 'end': 45, 'username': 'TeamBahamas2K'}]}}"
1.4136413881267323e+18,埼玉県,https://pbs.twimg.com/profile_images/1472093536728522753/-kLuRGuy_normal.jpg,#藤井風４択 藤井風、平井堅、back number、星野源、BTS、ﾊﾞﾛｯｸ、ｵﾍﾟﾗ、ﾐｭｰｼﾞｶﾙ、猫、映画、ﾎﾟｹｶﾗ菜種油色のﾌｼﾞ、語学、料理、冗談好き。2021/5/3ﾋﾞﾊﾞﾗ10/3横ｱﾘ、相互ﾌｫﾛｰ推奨、note IDはcallmeasyoulike、ｺﾐｭﾆﾃｨ凪まち管理人2022.3.24〜,名乗るほどのものではない,"{'followers_count': 1225, 'following_count': 1205, 'tweet_count': 54761, 'listed_count': 8}",,1.520511580261462e+18,False,False,cxjwLOLQRaJQuUg,"{'description': {'hashtags': [{'start': 0, 'end': 6, 'tag': '藤井風４択'}]}}"
2492626740.0,らがどーん,https://pbs.twimg.com/profile_images/1509847570520342532/qXIMi85b_normal.jpg,十下になると死ぬらしい。ラガの末席。いぶそうは人生。,三下,"{'followers_count': 336, 'following_count': 535, 'tweet_count': 5838, 'listed_count': 0}",,,False,False,a_dear_acid,
266167879.0,,https://pbs.twimg.com/profile_images/378800000800226821/953b9bef4ac226b07ab68d4bc5db1e3c_normal.jpeg,Sommelier de fracasos.,Marco,"{'followers_count': 144, 'following_count': 1451, 'tweet_count': 5618, 'listed_count': 1}",,,False,False,kosky_md,
226720585.0,,https://pbs.twimg.com/profile_images/378800000726647854/c7f744830fdfbf3f1722bb175427f8a2_normal.jpeg,,Sònia Buedo,"{'followers_count': 132, 'following_count': 244, 'tweet_count': 1226, 'listed_count': 2}",,,False,False,SoniaBuedo,
65193598.0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"Teacher, parent, grandparent,friend ,thinker, and lover of life .",Mark Burke,"{'followers_count': 112, 'following_count': 90, 'tweet_count': 2137, 'listed_count': 2}",,,False,False,stoneyb67,
1043647866.0,"Norcross, GA",https://pbs.twimg.com/profile_images/1327074040570318848/IeXon0-a_normal.jpg,happiness exists when u don’t know a thing,amorfodarlin,"{'followers_count': 174, 'following_count': 193, 'tweet_count': 14100, 'listed_count': 0}",,9.53345700821119e+17,False,False,darls_charles,
1.4005594345107866e+18,,https://pbs.twimg.com/profile_images/1491060706850091008/TxFe_xh6_normal.jpg,now or never,A.M,"{'followers_count': 4, 'following_count': 23, 'tweet_count': 54, 'listed_count': 0}",,,False,False,Ana69920963,
1.4479162730741187e+18,,https://pbs.twimg.com/profile_images/1449000783312207906/sTUzBTNS_normal.jpg,"Cruzado, anti fake news, anti odio",Nerd Cruzado,"{'followers_count': 133, 'following_count': 729, 'tweet_count': 4516, 'listed_count': 1}",,1.4638405872752517e+18,False,False,NoteDig34037430,
9.825678440501862e+17,東京の西側,https://pbs.twimg.com/profile_images/1464704985527382016/OyCw9Lv1_normal.jpg,パパトレーナー/今日も嫁がかわいい/子もかわいい/PVPやってます,seki,"{'followers_count': 513, 'following_count': 777, 'tweet_count': 6351, 'listed_count': 9}",,1.4986798219116667e+18,False,False,seki_pokego,
2754998239.0,"Jacksonville, FL",https://pbs.twimg.com/profile_images/1184680504404119557/_6I0S6wb_normal.jpg,Loving father of a LGBTQ+ 🏳️‍⚧️ 🏳️‍🌈 kid that actually cares more about others. 🇺🇦,MMM,"{'followers_count': 202, 'following_count': 1698, 'tweet_count': 1876, 'listed_count': 1}",,,False,False,MrMakersMark,
627468928.0,"Driftwood Tavern, 3rd floor",https://pbs.twimg.com/profile_images/1377617871006732297/R6zdcGuX_normal.jpg,"stupid. one time i ate an entire bag of salt and vinegar chips and got sick. He/Him, bi.",P'Shew (lawful good (this is a lie)),"{'followers_count': 242, 'following_count': 381, 'tweet_count': 34882, 'listed_count': 7}",https://t.co/irDb8Ug5HO,1.4595772507439923e+18,False,False,PShewBirdGod,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/irDb8Ug5HO', 'expanded_url': 'https://twitter.com/PShewBirdGod', 'display_url': 'twitter.com/PShewBirdGod'}]}}"
9.573775319671685e+17,,https://pbs.twimg.com/profile_images/1310961562484645889/LSkdZsb5_normal.jpg,"Toda razón tiene dos puntos de vista, el equivocado y el mio",Manuel Ortuño,"{'followers_count': 250, 'following_count': 481, 'tweet_count': 13008, 'listed_count': 0}",,,False,False,ManuelOrtuo10,
2589785872.0,"Santa Marta de Tormes, España",https://pbs.twimg.com/profile_images/1492828731781562370/t0drJwaQ_normal.jpg,USCF ⚽🤍🖤 Vanesa Martín 🎶❤⚽ #D10S!!!,FլԾᏒ 🌸,"{'followers_count': 423, 'following_count': 521, 'tweet_count': 25560, 'listed_count': 1}",https://t.co/ekSNpg6sji,1.0113257051483873e+18,False,False,Flor_23478,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ekSNpg6sji', 'expanded_url': 'https://www.unionistascf.com/', 'display_url': 'unionistascf.com'}]}, 'description': {'hashtags': [{'start': 27, 'end': 32, 'tag': 'D10S'}]}}"
2784350305.0,,https://pbs.twimg.com/profile_images/1481282530754150406/q-vtzc3L_normal.jpg,todo lo de más no es nada 💛💙,Fideo Monito🇺🇦,"{'followers_count': 470, 'following_count': 237, 'tweet_count': 24811, 'listed_count': 0}",,1.0646909256858829e+18,False,False,un__fideo,
1.2766931634706637e+18,"Boston, MA",https://pbs.twimg.com/profile_images/1520844136206716928/xe9dwGvU_normal.jpg,,.,"{'followers_count': 369, 'following_count': 1330, 'tweet_count': 6766, 'listed_count': 2}",,1.5171663776767222e+18,False,False,xMax2x,
37322693.0,,https://pbs.twimg.com/profile_images/1469400569425059844/3TgaxHOv_normal.jpg,,papi K,"{'followers_count': 241, 'following_count': 205, 'tweet_count': 23891, 'listed_count': 1}",,,False,False,PAP1kaaay,
76246452.0,,https://pbs.twimg.com/profile_images/1214155187/fox_normal.jpg,I want you to know that I can take zero criticism right now. She/her.,Moosetress,"{'followers_count': 1008, 'following_count': 437, 'tweet_count': 157978, 'listed_count': 34}",,,False,False,mistresscurvy,
64631815.0,,https://pbs.twimg.com/profile_images/1241924657005113344/CvIwbHA2_normal.jpg,I am strong💪 like a lion🦁 From the Zion klan,🤾🏻‍♂️ VladimerRoutine 🤺,"{'followers_count': 4960, 'following_count': 4040, 'tweet_count': 90830, 'listed_count': 2}",,1.1215948221151764e+18,False,False,TheftLondon,
1.24077017043354e+18,Ramos city,https://pbs.twimg.com/profile_images/1510243673438568458/z1jgHG8D_normal.jpg,"#andatemoyano #moyanookupa

afiliado al C.A.I  since 2009

RUSORODRIGUEZ (C) 2023",Alealejandro,"{'followers_count': 100, 'following_count': 278, 'tweet_count': 9452, 'listed_count': 0}",,1.347920298604114e+18,False,False,Kun20211,"{'description': {'hashtags': [{'start': 0, 'end': 13, 'tag': 'andatemoyano'}, {'start': 14, 'end': 26, 'tag': 'moyanookupa'}]}}"
139229430.0,,https://pbs.twimg.com/profile_images/1435132448531116035/HSezk3SG_normal.png,主に閲覧用です　成人済20↑　ポ推し,はり,"{'followers_count': 1, 'following_count': 226, 'tweet_count': 2597, 'listed_count': 2}",,,False,False,harrykukinz,
1.311191447635243e+18,首都圏🇯🇵,https://pbs.twimg.com/profile_images/1311192605451984896/otdZndc1_normal.jpg,▶︎2020年11月～ホーチミン駐在妻🇻🇳 ▶︎2022年3月本帰国 ▶︎ベトナム語学習中 #ベトナム語メモ ▶︎旅とビールとコーヒーが好き ▶︎25カ国...✈🌏 ▶︎学生時代は主に大阪🇯🇵デンマーク🇩🇰インド🇮🇳に出現 ▶︎気まぐれにブログ書いてます👇,maru 🇻🇳,"{'followers_count': 1220, 'following_count': 848, 'tweet_count': 4788, 'listed_count': 11}",https://t.co/z7lED9XqRV,1.5087368387560817e+18,False,False,maruco_vn,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/z7lED9XqRV', 'expanded_url': 'http://maruco-aruco.com', 'display_url': 'maruco-aruco.com'}]}, 'description': {'hashtags': [{'start': 46, 'end': 54, 'tag': 'ベトナム語メモ'}]}}"
108185105.0,Gonna stop moving someday ,https://pbs.twimg.com/profile_images/678559615/Me_in_the_Old_Glasses_normal.jpg,"You're not proud of what you're doing right now, are you?",Stephen S.,"{'followers_count': 62, 'following_count': 890, 'tweet_count': 1441, 'listed_count': 1}",,,False,False,sfacejones,
102077396.0,Madrid,https://pbs.twimg.com/profile_images/1226088335980015622/KA4uvkFj_normal.jpg,Escribo a lo Laudrup ✌️ Hago cosas de internet en una agencia de publicidad.,🤘 David Díaz,"{'followers_count': 992, 'following_count': 1296, 'tweet_count': 13290, 'listed_count': 28}",https://t.co/2iRz7UEd63,7.38439127423701e+17,False,False,davidazbaya,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2iRz7UEd63', 'expanded_url': 'https://linktr.ee/davidazbaya', 'display_url': 'linktr.ee/davidazbaya'}]}}"
385253714.0,"Pittsburgh, Pistolvania",https://pbs.twimg.com/profile_images/1506627071061209088/D8o3pXpr_normal.jpg,it’s not your money that they’re after boy it’s you,marine le pwned,"{'followers_count': 225, 'following_count': 912, 'tweet_count': 21252, 'listed_count': 5}",,1.1083757603252634e+18,False,False,JovialSatan,
55383223.0,,https://pbs.twimg.com/profile_images/1518134971088596992/QboAD2X7_normal.jpg,"Jesus Britto, el segundo con el nombre, bebo y se cosas.",Jesus Britto,"{'followers_count': 882, 'following_count': 401, 'tweet_count': 44388, 'listed_count': 22}",https://t.co/WG6gqsYe2u,,False,False,jesusbritto,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WG6gqsYe2u', 'expanded_url': 'https://www.instagram.com/britojm83', 'display_url': 'instagram.com/britojm83'}]}}"
135862702.0,"kagoshima,Japón",https://pbs.twimg.com/profile_images/1389540495953592321/9upkc9Nc_normal.jpg,"I’m a mother,a wife,a daughter.,a female and human.  Working in a hospital. I love knitting,climbing a mountain and learning Spanish.",cocoa,"{'followers_count': 110, 'following_count': 213, 'tweet_count': 1537, 'listed_count': 1}",,,False,False,clara_schuman,
1.203816538341548e+18,,https://pbs.twimg.com/profile_images/1502887769340792832/stLSBusU_normal.jpg,That’s what she said.,Mena🌻,"{'followers_count': 45, 'following_count': 917, 'tweet_count': 948, 'listed_count': 0}",,1.4994936051020882e+18,False,False,menajapo,
1.2709234948728095e+18,it/he • demiboy • lesbian • 17,https://pbs.twimg.com/profile_images/1508301469845438465/RxSoLPKb_normal.jpg,number 1 moa lover & professional frank kinnie - you’re a heart attack in black hair dye @iKissFrank,sans 击 115 days,"{'followers_count': 1175, 'following_count': 937, 'tweet_count': 48538, 'listed_count': 42}",https://t.co/I860p3Ghoy,1.5177156036746076e+18,False,False,moagirlkisser,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/I860p3Ghoy', 'expanded_url': 'http://toastyromance.carrd.co', 'display_url': 'toastyromance.carrd.co'}]}, 'description': {'mentions': [{'start': 89, 'end': 100, 'username': 'iKissFrank'}]}}"
15886785.0,,https://pbs.twimg.com/profile_images/1500905112570523650/E-sjFMtT_normal.jpg,"Black Lives Matter. Listen to the Experts. Stop Asian Hate.   Engineer, Not throwing away her shot, will rule the world in shoes I cannot walk in. #Slytherpuff",Danielle Marie,"{'followers_count': 233, 'following_count': 1954, 'tweet_count': 5374, 'listed_count': 4}",,1.2929411039817073e+18,False,False,Dani0628,"{'description': {'hashtags': [{'start': 147, 'end': 159, 'tag': 'Slytherpuff'}]}}"
328383991.0,San Rafael,https://pbs.twimg.com/profile_images/1066455859524497408/EVREpxH0_normal.jpg,Fortes fortuna iuvat.,El rey lagarto,"{'followers_count': 289, 'following_count': 681, 'tweet_count': 7874, 'listed_count': 3}",,,False,False,miguelpatillas,
57968824.0,"Queens, NY",https://pbs.twimg.com/profile_images/1486876364783370243/BCOdZpWe_normal.jpg,,Bone🍻,"{'followers_count': 1074, 'following_count': 742, 'tweet_count': 81480, 'listed_count': 15}",,,False,False,SkiKnowsBest,
2466723246.0,Nowhere,https://pbs.twimg.com/profile_images/1365834069444096001/DIuPA3YW_normal.jpg,Hagita. him/he. I write a whole lot of things in various places and sometimes I make a video or stream if I feel like it,Hagita,"{'followers_count': 138, 'following_count': 736, 'tweet_count': 17646, 'listed_count': 4}",https://t.co/nT2HzqNz5H,1.3114200343932887e+18,False,False,TheHagita,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nT2HzqNz5H', 'expanded_url': 'https://polarhalves.wordpress.com/', 'display_url': 'polarhalves.wordpress.com'}]}}"
1290415404.0,絆でひとつになる世界 命すむ星  地図にないカフェ 夢の未来,https://pbs.twimg.com/profile_images/689834683937370112/9lERm7wK_normal.jpg,日本のガキ♂素晴らしいアイコンは素敵なお友達から,貝殻,"{'followers_count': 2237, 'following_count': 1927, 'tweet_count': 68968, 'listed_count': 16}",https://t.co/al1w67aQ4t,7.036314538342072e+17,False,False,hanooto_kai_,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/al1w67aQ4t', 'expanded_url': 'http://twpf.jp/hanooto_kai_', 'display_url': 'twpf.jp/hanooto_kai_'}]}}"
7.170030554938204e+17,"Los Angeles, CA",https://pbs.twimg.com/profile_images/1440070126158499846/dy5WJcd-_normal.jpg,Lead film editor for @fullcirclecine and the 69th person to log HOMEWARD (ripoff of ONWARD) on Letterboxd. I'll let you decide which is the more important one.,Mark Tan,"{'followers_count': 146, 'following_count': 467, 'tweet_count': 3628, 'listed_count': 3}",https://t.co/jnGkFUgWWJ,,False,False,natkram92796,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jnGkFUgWWJ', 'expanded_url': 'http://letterboxd.com/natkram927/', 'display_url': 'letterboxd.com/natkram927/'}]}, 'description': {'mentions': [{'start': 21, 'end': 36, 'username': 'fullcirclecine'}]}}"
237439422.0,"Denver, CO",https://pbs.twimg.com/profile_images/1408914775908569091/QvCcSbJJ_normal.jpg,,Jen Griggs Sebastian,"{'followers_count': 119, 'following_count': 411, 'tweet_count': 2183, 'listed_count': 10}",,,False,False,jengsebastian,
2823463355.0,"City of London, London",https://pbs.twimg.com/profile_images/1327192137264459776/Fyz1pFNe_normal.jpg,"Actor, singer, voiceover rep’d by @CowleyKnoxGuy @TheRSC Phantom, Les Mis, Mamma Mia and more in West End and beyond. *Tweets own irresponsibility*",Stephen John Davis 🇺🇦,"{'followers_count': 908, 'following_count': 489, 'tweet_count': 10021, 'listed_count': 7}",https://t.co/WrcZOXWe3t,1.3420657934005166e+18,False,False,_StephenJDavis,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WrcZOXWe3t', 'expanded_url': 'http://stephenjohndavis.com', 'display_url': 'stephenjohndavis.com'}]}, 'description': {'mentions': [{'start': 34, 'end': 48, 'username': 'CowleyKnoxGuy'}, {'start': 49, 'end': 56, 'username': 'TheRSC'}]}}"
33062260.0,Chile,https://pbs.twimg.com/profile_images/1356078733359255552/TPP6iMLo_normal.jpg,"entró al baño a tuitiar una diva virtual, chequea como la cancelan",𝖑𝖆 𝖉𝖆𝖒𝖎𝖙𝖆,"{'followers_count': 1972, 'following_count': 629, 'tweet_count': 29465, 'listed_count': 5}",,1.410471424360321e+18,False,False,ladamita_txt,
1.4113776688394158e+18,19/50 📖 | white | she/her,https://pbs.twimg.com/profile_images/1517365694052155393/oQaxFIGM_normal.jpg,#JINX: “are we still sisters?”,Minerva | jinx brainrot,"{'followers_count': 122, 'following_count': 280, 'tweet_count': 4720, 'listed_count': 9}",,1.517367045276504e+18,False,False,minervaslullaby,"{'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'JINX'}]}}"
35877553.0,"Minneapolis, MN",https://pbs.twimg.com/profile_images/1460759549103718408/-3qX51LH_normal.jpg,"I've been around, well - alright, I might not have been around, but, I've been nearby.    
he/him
LGBTQIACAB",andrew.,"{'followers_count': 463, 'following_count': 517, 'tweet_count': 20003, 'listed_count': 1}",https://t.co/zMLxTKwrw6,1.3596517201802158e+18,False,False,rewstermania,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zMLxTKwrw6', 'expanded_url': 'https://open.spotify.com/playlist/0KakbiSMfeN0TE0mjvrFHX?si=WSZw7w1YR9SD6LqkWrwnqg', 'display_url': 'open.spotify.com/playlist/0Kakb…'}]}}"
8.783913640016896e+17,"New York, NY",https://pbs.twimg.com/profile_images/1479687960526217217/SpSGoAAk_normal.jpg,"Writer ✍ | Vlogger 📷 | They/Them | Pansexual | עַם יִשְׂרָאֵל חַי ✡ | Creator of A Different Universe, @thevlogofficial, & @rwbuild",A Different Writer | אברהם,"{'followers_count': 101, 'following_count': 110, 'tweet_count': 13089, 'listed_count': 1}",,,False,False,DiffWriter,"{'description': {'mentions': [{'start': 103, 'end': 119, 'username': 'thevlogofficial'}, {'start': 123, 'end': 131, 'username': 'rwbuild'}]}}"
1.4987875479793418e+18,The Citadel,https://pbs.twimg.com/profile_images/1517277886339764224/u_Q0MSo2_normal.jpg,"Penn State football and wrestling, NY Giants football, Avalanche hockey. #ApexLegends
#GoAvsGo #TogetherBlue #MFAM",Phil,"{'followers_count': 33, 'following_count': 290, 'tweet_count': 294, 'listed_count': 0}",,,False,False,BigPhilip79,"{'description': {'hashtags': [{'start': 73, 'end': 85, 'tag': 'ApexLegends'}, {'start': 86, 'end': 94, 'tag': 'GoAvsGo'}, {'start': 95, 'end': 108, 'tag': 'TogetherBlue'}, {'start': 109, 'end': 114, 'tag': 'MFAM'}]}}"
30284249.0,Wherever my legs will take me.,https://pbs.twimg.com/profile_images/505452193462231041/ileGWj0M_normal.jpeg,"Widower, and retired, Enjoying life one day at a time. Taking long walks, and making new discoveries every day is my passion. Die hard Chicago sports fan.",Steve Maresso,"{'followers_count': 3, 'following_count': 92, 'tweet_count': 144, 'listed_count': 0}",,,False,False,smaress,
413541831.0,United States,https://pbs.twimg.com/profile_images/1393241744528056321/cQ1pMnb6_normal.jpg,"i'm not superstitious, but i am a little stitious (she/her)",could this be dog?,"{'followers_count': 38, 'following_count': 304, 'tweet_count': 16102, 'listed_count': 1}",,9.489701074049434e+17,False,False,ralphybecca,
25107563.0,"Las Vegas, NV",https://pbs.twimg.com/profile_images/614206015379103744/IKDEJO2O_normal.jpg,"I had a real bio for a decade, and it didn't get me a single DM slide-in.",Ronald Ragin',"{'followers_count': 549, 'following_count': 2006, 'tweet_count': 13429, 'listed_count': 24}",https://t.co/FvdgQOtYxN,8.385225322065224e+17,False,False,saucypony,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FvdgQOtYxN', 'expanded_url': 'http://www.agcross.com', 'display_url': 'agcross.com'}]}}"
1.0737406184285716e+18,,https://pbs.twimg.com/profile_images/1239245579655368704/aLBh1GF8_normal.jpg,luvexo❤️💕,❤️exo,"{'followers_count': 1, 'following_count': 66, 'tweet_count': 1391, 'listed_count': 0}",,,False,False,loveexo4lyf,
9.288442782390559e+17,Canada and Twitter,https://pbs.twimg.com/profile_images/1308584485466918913/ksMvD0k-_normal.jpg,"Screenwriter, filmmaker, director, producer! Loves to read, watch movies, listening to it rain and feeding people.",JE Swainston (Northern Unicorn Films),"{'followers_count': 4018, 'following_count': 2804, 'tweet_count': 54855, 'listed_count': 29}",https://t.co/czUK7dt4NP,1.515296702365905e+18,False,False,UnicornFilmsLtd,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/czUK7dt4NP', 'expanded_url': 'https://janetswainston.wixsite.com/my-site-1', 'display_url': 'janetswainston.wixsite.com/my-site-1'}]}}"
323492801.0,,https://pbs.twimg.com/profile_images/1485229210746732547/2pkpArZu_normal.jpg,"SAG-AFTRA-AEA. Mr. Bentley’s World - creator. Home-baker - Ya Mom’s in the Kitchen. Wearer of many hats, but the best-fitting one is the one that helps others.",Kim Goldfeder Clarke,"{'followers_count': 66, 'following_count': 87, 'tweet_count': 2726, 'listed_count': 2}",https://t.co/7HJ0q1BsCu,,False,False,Goldiekc4,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7HJ0q1BsCu', 'expanded_url': 'http://www.kimgoldfederclarke.com', 'display_url': 'kimgoldfederclarke.com'}]}}"
1.4905926988934062e+18,,https://pbs.twimg.com/profile_images/1494742774888816643/RZP4raIx_normal.jpg,ur lowkey homo,ur_mom69,"{'followers_count': 3, 'following_count': 5, 'tweet_count': 76, 'listed_count': 0}",,,False,False,itdotho69,
2291868644.0,"Asuncion, Paraguay",https://pbs.twimg.com/profile_images/1510772268233805825/Hj1XL_jI_normal.jpg,Director Técnico ⚽ Fútbol Base @FCCPoficial Psicología UNA 📚 #Formativas #FútbolBase,Gustavo Avalos,"{'followers_count': 403, 'following_count': 769, 'tweet_count': 6958, 'listed_count': 0}",https://t.co/2OTMcM7ZNv,1.519013530955092e+18,False,False,GustavoAvalosDT,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2OTMcM7ZNv', 'expanded_url': 'http://instagram.com/gustavoavalosdt', 'display_url': 'instagram.com/gustavoavalosdt'}]}, 'description': {'hashtags': [{'start': 61, 'end': 72, 'tag': 'Formativas'}, {'start': 73, 'end': 84, 'tag': 'FútbolBase'}], 'mentions': [{'start': 31, 'end': 43, 'username': 'FCCPoficial'}]}}"
256322113.0,"Alexandria, VA",https://pbs.twimg.com/profile_images/1277036813069279237/dE_JRSQP_normal.jpg,"Lover of all things cats, pop culture, & travel. I aspire to perfect a British accent. Hudson’s mom",KC Sowers,"{'followers_count': 177, 'following_count': 985, 'tweet_count': 4849, 'listed_count': 7}",,,False,False,kcladytweet,
1.2613299641688637e+18,"Sevilla, Andalucía",https://pbs.twimg.com/profile_images/1511061527750717441/4FBNiAvD_normal.jpg,Po na aquí estamos,Ale,"{'followers_count': 82, 'following_count': 94, 'tweet_count': 2467, 'listed_count': 0}",https://t.co/g3eOqS95Ze,1.438272319701635e+18,False,False,aleeplaaza,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/g3eOqS95Ze', 'expanded_url': 'https://www.instagram.com/aleeplaaza/', 'display_url': 'instagram.com/aleeplaaza/'}]}}"
341043285.0,,https://pbs.twimg.com/profile_images/1467928186646409231/6xPj_L5k_normal.jpg,"Viviendo, que no es poco. Feliz. Palentino.",Javi,"{'followers_count': 894, 'following_count': 1170, 'tweet_count': 6635, 'listed_count': 14}",,,False,False,JAValladolid,
28048668.0,,https://pbs.twimg.com/profile_images/1011618698577240064/ub2Ud6lm_normal.jpg,"Una malcriada liberiana. Pampera de corazón y crianza, aquí la vara es no aguantando nada, papá. Y uyuyuy bajura, carajo, por si acaso.",Floriella,"{'followers_count': 247, 'following_count': 321, 'tweet_count': 14672, 'listed_count': 4}",,1.174691818371502e+18,False,False,Flozita,
